index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,shot_freeze_frame,match_id,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,player_id,player_name,position_id,position_name,pass_length,pass_angle,pass_pass_success_probability,pass_recipient_id,pass_recipient_name,pass_height_id,pass_height_name,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,under_pressure,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,out,counterpress,shot_statsbomb_xg,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_gk_positioning_xg_suppression,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,shot_first_time,off_camera,pass_assisted_shot_id,pass_goal_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_shot_assist,pass_inswinging,pass_cross,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,pass_no_touch,shot_saved_off_target,goalkeeper_shot_saved_off_target,50_50_outcome_id,50_50_outcome_name,pass_cut_back,block_offensive,foul_committed_advantage,foul_won_advantage,pass_miscommunication,dribble_nutmeg,pass_deflected,block_deflection,pass_outswinging,clearance_other,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_type_id,foul_committed_type_name,dribble_overrun,block_save_block,miscontrol_aerial_won,shot_aerial_won,foul_committed_offensive,pass_straight,ball_recovery_offensive,shot_deflected,shot_open_goal,goalkeeper_punched_out,foul_committed_penalty,foul_won_penalty,shot_shot_shot_assist,dribble_no_touch,shot_saved_to_post,goalkeeper_shot_saved_to_post,shot_shot_goal_assist,shot_follows_dribble,goalkeeper_lost_out,goalkeeper_lost_in_play,player_off_permanent,shot_redirect,goalkeeper_success_out,goalkeeper_success_in_play,x,y,end_x,end_y,carry_end_x,carry_end_y,goalkeeper_end_x,goalkeeper_end_y,shot_end_x,shot_end_y,shot_end_z,prog_pass,prog_carry,pass_or_carry_angle,phase,count_hi,count_hsr,count_high_acceleration,count_high_deceleration,count_medium_acceleration,count_medium_deceleration,count_sprint,high_intensity_hi_distance,high_speed_running_hsr_distance,m/min,max_speed,running_distance,sprinting_distance,total_distance,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,Shoter_x,Shoter_y,in_box
1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1891,Cerezo Osaka,1,Regular Play,1891,Cerezo Osaka,433.0,"[{'jersey_number': 21, 'player.id': 38523, 'player.name': 'Jin-Hyeon Kim', 'position.id': 1, 'position.name': 'Goalkeeper'}, {'jersey_number': 2, 'player.id': 93994, 'player.name': 'Seiya Maikuma', 'position.id': 2, 'position.name': 'Right Back'}, {'jersey_number': 24, 'player.id': 108194, 'player.name': 'Koji Toriumi', 'position.id': 3, 'position.name': 'Right Center Back'}, {'jersey_number': 14, 'player.id': 95922, 'player.name': 'Kakeru Funaki', 'position.id': 5, 'position.name': 'Left Center Back'}, {'jersey_number': 6, 'player.id': 37203, 'player.name': 'Kyohei Noborizato', 'position.id': 6, 'position.name': 'Left Back'}, {'jersey_number': 10, 'player.id': 37673, 'player.name': 'Shunta Tanaka', 'position.id': 10, 'position.name': 'Center Defensive Midfield'}, {'jersey_number': 25, 'player.id': 38546, 'player.name': 'Hiroaki Okuno', 'position.id': 13, 'position.name': 'Right Center Midfield'}, {'jersey_number': 8, 'player.id': 5684, 'player.name': 'Shinji Kagawa', 'position.id': 15, 'position.name': 'Left Center Midfield'}, {'jersey_number': 77, 'player.id': 37655, 'player.name': 'Lucas Fernandes', 'position.id': 17, 'position.name': 'Right Wing'}, {'jersey_number': 27, 'player.id': 122890, 'player.name': 'João Victor da Vitória Fernandes', 'position.id': 21, 'position.name': 'Left Wing'}, {'jersey_number': 9, 'player.id': 115073, 'player.name': 'Leonardo de Sousa Pereira', 'position.id': 23, 'position.name': 'Center Forward'}]",,3925229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1891,Cerezo Osaka,1,Regular Play,1888,Tokyo,4231.0,"[{'jersey_number': 13, 'player.id': 37320, 'player.name': 'Go Hatano', 'position.id': 1, 'position.name': 'Goalkeeper'}, {'jersey_number': 5, 'player.id': 5690, 'player.name': 'Yuto Nagatomo', 'position.id': 2, 'position.name': 'Right Back'}, {'jersey_number': 32, 'player.id': 407914, 'player.name': 'Kanta Doi', 'position.id': 3, 'position.name': 'Right Center Back'}, {'jersey_number': 44, 'player.id': 48309, 'player.name': 'Henrique de Souza Trevisan', 'position.id': 5, 'position.name': 'Left Center Back'}, {'jersey_number': 49, 'player.id': 37325, 'player.name': 'Kashif Bangunagande', 'position.id': 6, 'position.name': 'Left Back'}, {'jersey_number': 7, 'player.id': 201767, 'player.name': 'Kuryu Matsuki', 'position.id': 9, 'position.name': 'Right Defensive Midfield'}, {'jersey_number': 40, 'player.id': 37207, 'player.name': 'Riki Harakawa', 'position.id': 11, 'position.name': 'Left Defensive Midfield'}, {'jersey_number': 39, 'player.id': 37491, 'player.name': 'Teruhito Nakagawa', 'position.id': 17, 'position.name': 'Right Wing'}, {'jersey_number': 71, 'player.id': 38270, 'player.name': 'Ryotaro Araki', 'position.id': 19, 'position.name': 'Center Attacking Midfield'}, {'jersey_number': 33, 'player.id': 378169, 'player.name': 'Kota Tawaratsumida', 'position.id': 21, 'position.name': 'Left Wing'}, {'jersey_number': 9, 'player.id': 37302, 'player.name': 'Diego Queiroz de Oliveira', 'position.id': 23, 'position.name': 'Center Forward'}]",,3925229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1891,Cerezo Osaka,1,Regular Play,1891,Cerezo Osaka,,,,3925229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1891,Cerezo Osaka,1,Regular Play,1888,Tokyo,,,,3925229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,00:00:00.306,0,0,2,1.3794,30,Pass,1888,Tokyo,9,From Kick Off,1888,Tokyo,,,,3925229,0.0129,0.0068,0.006,0.0138,0.0097,0.0041,0.0019,37302.0,Diego Queiroz de Oliveira,23.0,Center Forward,24.737,3.0363,0.9987,407914.0,Kanta Doi,1.0,Ground Pass,40.0,Right Foot,65.0,Kick Off,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,40.1,36.4,42.7,,,,,,,,-24.643504369065333,0.0,173.9667469937993,,,,,,,,,,,,,,,,5.0,4.0,3.0,4.0,0.01484598,0.01132376,-0.0035222199999999995,,,
6,1,00:00:01.686,0,1,2,,42,Ball Receipt*,1888,Tokyo,9,From Kick Off,1888,Tokyo,,,,3925229,,,,,,,,407914.0,Kanta Doi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,42.7,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,00:00:01.686,0,1,2,1.8025,43,Carry,1888,Tokyo,9,From Kick Off,1888,Tokyo,,,,3925229,0.0128,0.0129,0.0,0.0137,0.0138,-0.0001,0.0001,407914.0,Kanta Doi,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,42.7,,,35.6,42.7,,,,,,0.0,-0.7995870452991909,,,,,,,,,,,,,,,,,3.0,4.0,3.0,4.0,0.01132376,0.01132376,0.0,,,
8,1,00:00:03.080,0,3,2,0.7108,17,Pressure,1888,Tokyo,9,From Kick Off,1891,Cerezo Osaka,,,,3925229,,,,,,,,115073.0,Leonardo de Sousa Pereira,23.0,Center Forward,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.3,34.5,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,00:00:03.488,0,3,2,1.7767,30,Pass,1888,Tokyo,9,From Kick Off,1888,Tokyo,,,,3925229,0.0141,0.0128,0.0013,0.0107,0.0137,-0.003,0.0043,407914.0,Kanta Doi,3.0,Right Center Back,16.5109,-1.6071,0.9725,48309.0,Henrique de Souza Trevisan,1.0,Ground Pass,40.0,Right Foot,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.7806,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6,42.7,35.0,26.2,,,,,,,,-1.6697729242612382,0.0,-92.08256527973089,,,,,,,,,,,,,,,,3.0,4.0,3.0,2.0,0.01132376,0.01110462,-0.0002191399999999996,,,
10,1,00:00:05.265,0,5,2,,42,Ball Receipt*,1888,Tokyo,9,From Kick Off,1888,Tokyo,,,,3925229,,,,,,,,48309.0,Henrique de Souza Trevisan,5.0,Left Center Back,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,26.2,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
