index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,shot_freeze_frame,match_id,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,player_id,player_name,position_id,position_name,pass_length,pass_angle,pass_pass_success_probability,pass_recipient_id,pass_recipient_name,pass_height_id,pass_height_name,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,under_pressure,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,out,counterpress,shot_statsbomb_xg,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_gk_positioning_xg_suppression,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,shot_first_time,off_camera,pass_assisted_shot_id,pass_goal_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_shot_assist,pass_inswinging,pass_cross,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,pass_no_touch,shot_saved_off_target,goalkeeper_shot_saved_off_target,50_50_outcome_id,50_50_outcome_name,pass_cut_back,block_offensive,foul_committed_advantage,foul_won_advantage,pass_miscommunication,dribble_nutmeg,pass_deflected,block_deflection,pass_outswinging,clearance_other,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_type_id,foul_committed_type_name,dribble_overrun,block_save_block,miscontrol_aerial_won,shot_aerial_won,foul_committed_offensive,pass_straight,ball_recovery_offensive,shot_deflected,shot_open_goal,goalkeeper_punched_out,foul_committed_penalty,foul_won_penalty,shot_shot_shot_assist,dribble_no_touch,shot_saved_to_post,goalkeeper_shot_saved_to_post,shot_shot_goal_assist,shot_follows_dribble,goalkeeper_lost_out,goalkeeper_lost_in_play,player_off_permanent,shot_redirect,goalkeeper_success_out,goalkeeper_success_in_play,x,y,end_x,end_y,carry_end_x,carry_end_y,goalkeeper_end_x,goalkeeper_end_y,shot_end_x,shot_end_y,shot_end_z,prog_pass,prog_carry,pass_or_carry_angle,phase,count_hi,count_hsr,count_high_acceleration,count_high_deceleration,count_medium_acceleration,count_medium_deceleration,count_sprint,high_intensity_hi_distance,high_speed_running_hsr_distance,m/min,max_speed,running_distance,sprinting_distance,total_distance,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,Shoter_x,Shoter_y,in_box
11,1,00:00:09.118,0,9,2,8.6838,43,Carry,1886,Vissel Kobe,9,From Kick Off,4652,Júbilo Iwata,,,,3925230,0.01,0.0107,-0.0007,0.011,0.0143,-0.0033,0.0026,3175.0,Eiji Kawashima,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,29.4,,,17.3,44.7,,,,,,0.0,5.711448439821012,,,,,,,,,,,,,,,,,1.0,2.0,1.0,4.0,0.00977745,0.01082722,0.0010497700000000002,,,
12,1,00:00:17.802,0,17,2,3.2974,30,Pass,1886,Vissel Kobe,9,From Kick Off,4652,Júbilo Iwata,,,,3925230,0.0118,0.01,0.0018,0.0099,0.011,-0.001,0.0028,3175.0,Eiji Kawashima,1.0,Goalkeeper,64.2223,0.2182,0.3089,37133.0,Ryo Germain,3.0,High Pass,68.0,Drop Kick,,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.9673,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,44.7,80.0,58.6,,,,,,,,58.69445337767087,0.0,12.4997775919702,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,00:00:21.099,0,21,2,,42,Ball Receipt*,1886,Vissel Kobe,9,From Kick Off,4652,Júbilo Iwata,,,,3925230,,,,,,,,37133.0,Ryo Germain,23.0,Center Forward,,,,,,,,,,,,,,,,,,1,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.8,58.6,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,00:00:21.099,0,21,2,0.0,4,Duel,1886,Vissel Kobe,9,From Kick Off,4652,Júbilo Iwata,,,,3925230,,,,,,,,37133.0,Ryo Germain,23.0,Center Forward,,,,,,,,,,,,,,,True,,,1,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,58.6,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,00:00:21.099,0,21,2,0.0,9,Clearance,1886,Vissel Kobe,9,From Kick Off,1886,Vissel Kobe,,,,3925230,0.0099,0.011,-0.001,0.0118,0.01,0.0018,-0.0028,25153.0,Matheus Soares Thuler,5.0,Left Center Back,,,,,,,,,,,,,,,True,,,1,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,21.5,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,00:00:23.389,0,23,2,0.0,2,Ball Recovery,1886,Vissel Kobe,9,From Kick Off,1886,Vissel Kobe,,,,3925230,,,,,,,,37243.0,Koya Yuruki,21.0,Left Wing,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,6.7,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,00:00:23.389,0,23,2,1.3736,43,Carry,1886,Vissel Kobe,9,From Kick Off,1886,Vissel Kobe,,,,3925230,0.0083,0.0099,-0.0016,0.0109,0.0118,-0.0009,-0.0007,37243.0,Koya Yuruki,21.0,Left Wing,,,,,,,,,,,,,,,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,6.7,,,35.7,2.8,,,,,,0.0,-5.396805238717633,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.00977659,0.00977659,0.0,,,
18,1,00:00:24.237,0,24,2,0.7192,17,Pressure,1886,Vissel Kobe,9,From Kick Off,4652,Júbilo Iwata,,,,3925230,,,,,,,,426632.0,Hiroto Uemura,2.0,Right Back,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4,73.4,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,00:00:24.763,0,24,2,2.0706,30,Pass,1886,Vissel Kobe,9,From Kick Off,1886,Vissel Kobe,,,,3925230,0.0095,0.0083,0.0012,0.0137,0.0109,0.0029,-0.0016,37243.0,Koya Yuruki,21.0,Left Wing,32.3608,0.127,0.3725,,,2.0,Low Pass,38.0,Left Foot,,,28.0,Defensive third - Left - Forwards - Long - High Pass,0.9915,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,2.8,67.8,6.9,,,,,,,,30.33319784211793,0.0,7.278741720390519,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,00:00:26.834,0,26,2,0.9713,30,Pass,1886,Vissel Kobe,9,From Kick Off,4652,Júbilo Iwata,,,,3925230,0.0099,0.0109,-0.001,0.0092,0.0083,0.0009,-0.0019,37492.0,Makito Ito,3.0,Right Center Back,23.3137,0.296,0.5051,,,2.0,Low Pass,40.0,Right Foot,66.0,Recovery,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.4425,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3,73.2,74.6,80.0,,,,,,,,14.894933347208074,0.0,16.95817984775547,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,00:00:36.900,0,36,3,2.0968,30,Pass,1886,Vissel Kobe,4,From Throw In,1886,Vissel Kobe,,,,3925230,0.0193,0.0092,0.0101,0.0092,0.0099,-0.0007,0.0108,37814.0,Ryo Hatsuse,6.0,Left Back,28.1128,0.3184,0.4165,37243.0,Koya Yuruki,3.0,High Pass,,,67.0,Throw-in,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,0.1,79.7,8.9,,,,,,,,27.0760178459133,0.0,18.241600469635067,,,,,,,,,,,,,,,,5.0,0.0,7.0,0.0,0.01248344,0.0174506,0.00496716,,,
22,1,00:00:38.997,0,38,3,,42,Ball Receipt*,1886,Vissel Kobe,4,From Throw In,1886,Vissel Kobe,,,,3925230,,,,,,,,37243.0,Koya Yuruki,21.0,Left Wing,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.7,8.9,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,00:00:38.997,0,38,3,0.0,4,Duel,1886,Vissel Kobe,4,From Throw In,4652,Júbilo Iwata,,,,3925230,,,,,,,,426632.0,Hiroto Uemura,2.0,Right Back,,,,,,,,,,,,,,,True,,,1,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4,71.2,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,00:00:38.997,0,38,3,1.3607,30,Pass,1886,Vissel Kobe,4,From Throw In,1886,Vissel Kobe,,,,3925230,0.0195,0.0193,0.0002,0.0092,0.0092,-0.0001,0.0003,37243.0,Koya Yuruki,21.0,Left Wing,6.7446,-1.3006,0.5336,5679.0,Yūya Ōsako,3.0,High Pass,,,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.707,True,True,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.7,8.9,81.5,2.4,,,,,,,,-2.9097759680206323,0.0,-74.52136183458167,,,,,,,,,,,,,,,,7.0,0.0,8.0,0.0,0.0174506,0.02122129,0.00377069,,,
25,1,00:00:40.357,0,40,3,,42,Ball Receipt*,1886,Vissel Kobe,4,From Throw In,1886,Vissel Kobe,,,,3925230,,,,,,,,5679.0,Yūya Ōsako,23.0,Center Forward,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,2.4,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1,00:00:40.357,0,40,3,1.1735,43,Carry,1886,Vissel Kobe,4,From Throw In,1886,Vissel Kobe,,,,3925230,0.0224,0.0195,0.0028,0.0086,0.0092,-0.0005,0.0034,5679.0,Yūya Ōsako,23.0,Center Forward,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,2.4,,,87.2,3.6,,,,,,0.0,4.816629958810523,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,0.02122129,0.02122129,0.0,,,
27,1,00:00:41.531,0,41,3,1.5433,30,Pass,1886,Vissel Kobe,4,From Throw In,1886,Vissel Kobe,,,,3925230,0.0158,0.0224,-0.0066,0.0074,0.0086,-0.0012,-0.0054,5679.0,Yūya Ōsako,23.0,Center Forward,25.5274,0.7771,0.3672,37243.0,Koya Yuruki,2.0,Low Pass,38.0,Left Foot,,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.5461,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2,3.6,105.4,21.5,,,,,,,,25.430821003502817,0.0,44.52386874835814,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,00:00:42.789,0,42,3,0.4376,17,Pressure,1886,Vissel Kobe,4,From Throw In,1886,Vissel Kobe,,,,3925230,,,,,,,,37243.0,Koya Yuruki,21.0,Left Wing,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,23.2,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
