index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,shot_freeze_frame,match_id,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,player_id,player_name,position_id,position_name,pass_length,pass_angle,pass_pass_success_probability,pass_recipient_id,pass_recipient_name,pass_height_id,pass_height_name,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,under_pressure,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,out,counterpress,shot_statsbomb_xg,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_gk_positioning_xg_suppression,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,shot_first_time,off_camera,pass_assisted_shot_id,pass_goal_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_shot_assist,pass_inswinging,pass_cross,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,pass_no_touch,shot_saved_off_target,goalkeeper_shot_saved_off_target,50_50_outcome_id,50_50_outcome_name,pass_cut_back,block_offensive,foul_committed_advantage,foul_won_advantage,pass_miscommunication,dribble_nutmeg,pass_deflected,block_deflection,pass_outswinging,clearance_other,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_type_id,foul_committed_type_name,dribble_overrun,block_save_block,miscontrol_aerial_won,shot_aerial_won,foul_committed_offensive,pass_straight,ball_recovery_offensive,shot_deflected,shot_open_goal,goalkeeper_punched_out,foul_committed_penalty,foul_won_penalty,shot_shot_shot_assist,dribble_no_touch,shot_saved_to_post,goalkeeper_shot_saved_to_post,shot_shot_goal_assist,shot_follows_dribble,goalkeeper_lost_out,goalkeeper_lost_in_play,player_off_permanent,shot_redirect,goalkeeper_success_out,goalkeeper_success_in_play,x,y,end_x,end_y,carry_end_x,carry_end_y,goalkeeper_end_x,goalkeeper_end_y,shot_end_x,shot_end_y,shot_end_z,prog_pass,prog_carry,pass_or_carry_angle,phase,count_hi,count_hsr,count_high_acceleration,count_high_deceleration,count_medium_acceleration,count_medium_deceleration,count_sprint,high_intensity_hi_distance,high_speed_running_hsr_distance,m/min,max_speed,running_distance,sprinting_distance,total_distance,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,Shoter_x,Shoter_y,in_box
11,1,00:00:18.482,0,18,3,,42,Ball Receipt*,4609,FC Machida Zelvia,4,From Throw In,4609,FC Machida Zelvia,,,,3925232,,,,,,,,41144.0,Se-Hun Oh,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,1,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,9.2,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,00:00:18.482,0,18,3,0.0,9,Clearance,4609,FC Machida Zelvia,4,From Throw In,1885,Gamba Osaka,,,,3925232,0.0085,0.0111,-0.0025,0.0199,0.0082,0.0117,-0.0143,37506.0,Genta Miura,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,1,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,72.4,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,00:00:18.593,0,18,3,0.0,6,Block,4609,FC Machida Zelvia,4,From Throw In,4609,FC Machida Zelvia,,,,3925232,0.0244,0.0116,0.0128,0.0084,0.0113,-0.0028,0.0156,41144.0,Se-Hun Oh,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.8,6.2,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,00:00:21.546,0,21,3,0.0,2,Ball Recovery,4609,FC Machida Zelvia,4,From Throw In,4609,FC Machida Zelvia,,,,3925232,,,,,,,,41711.0,Sang-Ho Na,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6,7.4,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,00:00:21.546,0,21,3,2.8541,43,Carry,4609,FC Machida Zelvia,4,From Throw In,4609,FC Machida Zelvia,,,,3925232,0.0227,0.0244,-0.0017,0.0076,0.0084,-0.0009,-0.0008,41711.0,Sang-Ho Na,24.0,Left Center Forward,,,,,,,,,,,,,,,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6,7.4,,,110.0,5.1,,,,,,0.0,3.2496062568550386,,,,,,,,,,,,,,,,,9.0,0.0,11.0,0.0,0.02756312,0.0379259,0.010362779999999999,,,
16,1,00:00:23.125,0,23,3,1.4602,17,Pressure,4609,FC Machida Zelvia,4,From Throw In,1885,Gamba Osaka,,,,3925232,,,,,,,,37121.0,Shinnosuke Nakatani,5.0,Left Center Back,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,74.6,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,00:00:24.400,0,24,3,2.1456,30,Pass,4609,FC Machida Zelvia,4,From Throw In,4609,FC Machida Zelvia,,,,3925232,0.1187,0.0227,0.0961,0.0093,0.0076,0.0017,0.0943,41711.0,Sang-Ho Na,24.0,Left Center Forward,29.7836,1.7089,0.1617,43069.0,Keiya Sento,2.0,Low Pass,38.0,Left Foot,,,35.0,Attacking third - Left - To right - Short - High Pass,0.9992,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e97552f-4b2d-4282-8d93-f9fb2e4cbaa5,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,5.1,105.9,34.6,,,,,,,,21.20573200733472,0.0,97.91245561560048,,,,,,,,,,,,,,,,10.0,0.0,10.0,3.0,0.03485072,0.10805102,0.0732003,,,
18,1,00:00:26.421,0,26,3,0.2,17,Pressure,4609,FC Machida Zelvia,4,From Throw In,1885,Gamba Osaka,,,,3925232,,,,,,,,25290.0,Dawhan Fran Urano Da Purificação Oliveira,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,43.5,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,00:00:26.546,0,26,3,,42,Ball Receipt*,4609,FC Machida Zelvia,4,From Throw In,4609,FC Machida Zelvia,,,,3925232,,,,,,,,43069.0,Keiya Sento,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9,34.6,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,00:00:26.546,0,26,3,0.0811,16,Shot,4609,FC Machida Zelvia,4,From Throw In,4609,FC Machida Zelvia,,,"[{'location': [108.3, 40.7], 'teammate': True, 'player.id': 41711, 'player.name': 'Sang-Ho Na', 'position.id': 24, 'position.name': 'Left Center Forward'}, {'location': [111.7, 30.6], 'teammate': True, 'player.id': 168650, 'player.name': 'Yu Hirakawa', 'position.id': 16, 'position.name': 'Left Midfield'}, {'location': [112.9, 40.4], 'teammate': False, 'player.id': 37121, 'player.name': 'Shinnosuke Nakatani', 'position.id': 5, 'position.name': 'Left Center Back'}, {'location': [116.6, 27.7], 'teammate': False, 'player.id': 37506, 'player.name': 'Genta Miura', 'position.id': 3, 'position.name': 'Right Center Back'}, {'location': [111, 30.6], 'teammate': False, 'player.id': 99772, 'player.name': 'Tokuma Suzuki', 'position.id': 11, 'position.name': 'Left Defensive Midfield'}, {'location': [101.6, 39], 'teammate': False, 'player.id': 38282, 'player.name': 'Juan Matheus Alano Nascimento', 'position.id': 21, 'position.name': 'Left Wing'}, {'location': [107.4, 34.7], 'teammate': False, 'player.id': 25290, 'player.name': 'Dawhan Fran Urano Da Purificação Oliveira', 'position.id': 9, 'position.name': 'Right Defensive Midfield'}, {'location': [103.3, 24.2], 'teammate': False, 'player.id': 95966, 'player.name': 'Riku Handa', 'position.id': 2, 'position.name': 'Right Back'}, {'location': [95.4, 24.1], 'teammate': True, 'player.id': 41144, 'player.name': 'Se-Hun Oh', 'position.id': 22, 'position.name': 'Right Center Forward'}, {'location': [92.5, 24.1], 'teammate': False, 'player.id': 95933, 'player.name': 'Kota Yamada', 'position.id': 19, 'position.name': 'Center Attacking Midfield'}, {'location': [94.2, 12.3], 'teammate': False, 'player.id': 95176, 'player.name': 'Takeru Kishimoto', 'position.id': 17, 'position.name': 'Right Wing'}, {'location': [118.1, 38.1], 'teammate': False, 'player.id': 37514, 'player.name': 'Jun Ichimori', 'position.id': 1, 'position.name': 'Goalkeeper'}]",3925232,0.0553,0.1187,-0.0634,0.0093,0.0093,0.0,-0.0634,43069.0,Keiya Sento,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,1,,,,,,,,,,,,0.0553,0.1316,0.0762,0.0315,93.0,Normal,40.0,Right Foot,87.0,Open Play,96.0,Blocked,,,,,,,,,,,,,,True,,,,,,,,,,8cc1fc20-dda7-4d1c-92d1-2150653f4fe7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,105.9,34.6,True
21,1,00:00:26.627,0,26,3,0.0,6,Block,4609,FC Machida Zelvia,4,From Throw In,1885,Gamba Osaka,,,,3925232,0.0097,0.0093,0.0004,0.0416,0.1316,-0.0899,0.0904,25290.0,Dawhan Fran Urano Da Purificação Oliveira,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,1,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,45.3,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1,00:00:26.937,0,26,3,0.0,23,Goal Keeper,4609,FC Machida Zelvia,4,From Throw In,1885,Gamba Osaka,,,,3925232,,,,,,,,37514.0,Jun Ichimori,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,42.0,,,,,2.0,42.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,00:01:16.584,1,16,4,1.2767,30,Pass,4609,FC Machida Zelvia,2,From Corner,4609,FC Machida Zelvia,,,,3925232,0.0771,0.0416,0.0354,0.0073,0.0097,-0.0024,0.0378,96770.0,Junya Suzuki,2.0,Right Back,30.5747,1.765,0.4445,,,3.0,High Pass,40.0,Right Foot,61.0,Corner,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,Inswinging,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,114.1,30.1,,,,,,,,28.37524403729085,0.0,101.12617499144936,1'-15',6.0,5.0,2.0,4.0,20.0,14.0,1.0,49.1434,42.4965,82.2067,28.4677,126.6416,6.647,1233.1006,,,,,,,,,,
24,1,00:01:17.860,1,17,4,0.0,9,Clearance,4609,FC Machida Zelvia,2,From Corner,1885,Gamba Osaka,,,,3925232,0.0073,0.0097,-0.0024,0.0771,0.0416,0.0354,-0.0378,38282.0,Juan Matheus Alano Nascimento,21.0,Left Wing,,,,,,,,,,,,,,,True,,,1,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,50.0,,,,,,,,,,0.0,0.0,,1'-15',9.0,5.0,3.0,7.0,28.0,21.0,4.0,140.0167,111.5655,91.0507,28.7755,192.9782,28.4512,1365.7602,,,,,,,,,,
25,1,00:01:19.645,1,19,4,0.0,2,Ball Recovery,4609,FC Machida Zelvia,2,From Corner,4609,FC Machida Zelvia,,,,3925232,,,,,,,,43069.0,Keiya Sento,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1,29.9,,,,,,,,,,0.0,0.0,,1'-15',13.0,10.0,3.0,4.0,26.0,26.0,3.0,106.7278,91.2681,92.8152,26.3713,302.2316,15.4597,1392.2285,,,,,,,,,,
