index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,shot_freeze_frame,match_id,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,player_id,player_name,position_id,position_name,pass_length,pass_angle,pass_pass_success_probability,pass_recipient_id,pass_recipient_name,pass_height_id,pass_height_name,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,under_pressure,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,out,counterpress,shot_statsbomb_xg,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_gk_positioning_xg_suppression,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,shot_first_time,off_camera,pass_assisted_shot_id,pass_goal_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_shot_assist,pass_inswinging,pass_cross,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,pass_no_touch,shot_saved_off_target,goalkeeper_shot_saved_off_target,50_50_outcome_id,50_50_outcome_name,pass_cut_back,block_offensive,foul_committed_advantage,foul_won_advantage,pass_miscommunication,dribble_nutmeg,pass_deflected,block_deflection,pass_outswinging,clearance_other,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_type_id,foul_committed_type_name,dribble_overrun,block_save_block,miscontrol_aerial_won,shot_aerial_won,foul_committed_offensive,pass_straight,ball_recovery_offensive,shot_deflected,shot_open_goal,goalkeeper_punched_out,foul_committed_penalty,foul_won_penalty,shot_shot_shot_assist,dribble_no_touch,shot_saved_to_post,goalkeeper_shot_saved_to_post,shot_shot_goal_assist,shot_follows_dribble,goalkeeper_lost_out,goalkeeper_lost_in_play,player_off_permanent,shot_redirect,goalkeeper_success_out,goalkeeper_success_in_play,x,y,end_x,end_y,carry_end_x,carry_end_y,goalkeeper_end_x,goalkeeper_end_y,shot_end_x,shot_end_y,shot_end_z,prog_pass,prog_carry,pass_or_carry_angle,phase,count_hi,count_hsr,count_high_acceleration,count_high_deceleration,count_medium_acceleration,count_medium_deceleration,count_sprint,high_intensity_hi_distance,high_speed_running_hsr_distance,m/min,max_speed,running_distance,sprinting_distance,total_distance,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,Shoter_x,Shoter_y,in_box
13,1,00:00:05.688,0,5,2,0.0,21,Foul Won,1882,Urawa Reds,9,From Kick Off,1882,Urawa Reds,,,,3925226,,,,,,,,3530.0,Hiroki Sakai,2.0,Right Back,,,,,,,,,,,,,,,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4,69.1,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,00:00:21.768,0,21,3,0.8578,30,Pass,1882,Urawa Reds,3,From Free Kick,1882,Urawa Reds,,,,3925226,0.0148,0.0155,-0.0007,0.0101,0.0097,0.0004,-0.0012,3530.0,Hiroki Sakai,2.0,Right Back,16.7287,-2.6967,0.9978,24471.0,Alexander Scholz,1.0,Ground Pass,40.0,Right Foot,62.0,Free Kick,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8,72.9,49.7,65.7,,,,,,,,-10.58958734234065,0.0,-154.5072045271969,,,,,,,,,,,,,,,,6.0,7.0,4.0,6.0,0.01473596,0.01214719,-0.002588769999999999,,,
15,1,00:00:22.626,0,22,3,,42,Ball Receipt*,1882,Urawa Reds,3,From Free Kick,1882,Urawa Reds,,,,3925226,,,,,,,,24471.0,Alexander Scholz,3.0,Right Center Back,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7,65.7,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,00:00:23.698,0,23,3,1.8802,30,Pass,1882,Urawa Reds,3,From Free Kick,1882,Urawa Reds,,,,3925226,0.0132,0.0148,-0.0016,0.012,0.0101,0.0018,-0.0034,24471.0,Alexander Scholz,3.0,Right Center Back,25.1406,-1.8988,0.9969,41305.0,Marius Høibråten,1.0,Ground Pass,40.0,Right Foot,,,18.0,Midfield third - Right - To left - Short - Ground Pass,0.4188,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9,65.7,41.8,41.9,,,,,,,,-3.560504143357264,0.0,-108.79529488630924,,,,,,,,,,,,,,,,4.0,6.0,4.0,4.0,0.01214719,0.01262646,0.0004792700000000004,,,
17,1,00:00:25.578,0,25,3,,42,Ball Receipt*,1882,Urawa Reds,3,From Free Kick,1882,Urawa Reds,,,,3925226,,,,,,,,41305.0,Marius Høibråten,5.0,Left Center Back,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,41.9,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,00:00:25.578,0,25,3,1.2529,43,Carry,1882,Urawa Reds,3,From Free Kick,1882,Urawa Reds,,,,3925226,0.0132,0.0132,-0.0001,0.012,0.012,-5.0832e-06,-0.0001,41305.0,Marius Høibråten,5.0,Left Center Back,,,,,,,,,,,,,,,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,41.9,,,40.4,39.7,,,,,,0.0,-1.3774868886551277,,,,,,,,,,,,,,,,,4.0,4.0,3.0,3.0,0.01262646,0.01132376,-0.0013027000000000004,,,
19,1,00:00:26.713,0,26,3,0.4639,17,Pressure,1882,Urawa Reds,3,From Free Kick,1889,Sanfrecce Hiroshima,,,,3925226,,,,,,,,16296.0,Pieros Soteriou,23.0,Center Forward,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7,37.3,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,00:00:26.831,0,26,3,1.7344,30,Pass,1882,Urawa Reds,3,From Free Kick,1882,Urawa Reds,,,,3925226,0.0118,0.0132,-0.0013,0.0109,0.012,-0.001,-0.0003,41305.0,Marius Høibråten,5.0,Left Center Back,30.2041,-1.5542,0.9651,95367.0,Ryoma Watanabe,1.0,Ground Pass,38.0,Left Foot,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.3686,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4,39.7,40.9,9.5,,,,,,,,-5.175964446296177,0.0,-89.05148103901394,,,,,,,,,,,,,,,,3.0,3.0,4.0,0.0,0.01132376,0.01126267,-6.108999999999976e-05,,,
21,1,00:00:28.566,0,28,3,,42,Ball Receipt*,1882,Urawa Reds,3,From Free Kick,1882,Urawa Reds,,,,3925226,,,,,,,,95367.0,Ryoma Watanabe,6.0,Left Back,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,9.5,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1,00:00:28.566,0,28,3,1.7951,43,Carry,1882,Urawa Reds,3,From Free Kick,1882,Urawa Reds,,,,3925226,0.0118,0.0118,0.0,0.0109,0.0109,0.0,0.0,95367.0,Ryoma Watanabe,6.0,Left Back,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,9.5,,,40.7,9.5,,,,,,0.0,-0.1866387199012678,,,,,,,,,,,,,,,,,3.0,0.0,4.0,0.0,0.00977659,0.01126267,0.0014860800000000007,,,
23,1,00:00:30.361,0,30,3,0.935,30,Pass,1882,Urawa Reds,3,From Free Kick,1882,Urawa Reds,,,,3925226,0.0152,0.0118,0.0033,0.0101,0.0109,-0.0008,0.0042,95367.0,Ryoma Watanabe,6.0,Left Back,13.5418,1.2163,0.9857,23222.0,Samuel Gustafson,1.0,Ground Pass,40.0,Right Foot,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.8712,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,9.5,45.4,22.2,,,,,,,,8.268970535567092,0.0,69.69155816347809,,,,,,,,,,,,,,,,3.0,0.0,4.0,2.0,0.00977659,0.01269174,0.00291515,,,
24,1,00:00:31.296,0,31,3,,42,Ball Receipt*,1882,Urawa Reds,3,From Free Kick,1882,Urawa Reds,,,,3925226,,,,,,,,23222.0,Samuel Gustafson,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4,22.2,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,00:00:31.296,0,31,3,0.186,43,Carry,1882,Urawa Reds,3,From Free Kick,1882,Urawa Reds,,,,3925226,0.0152,0.0152,0.0,0.0101,0.0101,0.0,0.0,23222.0,Samuel Gustafson,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4,22.2,,,45.4,22.2,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,4.0,2.0,4.0,2.0,0.01269174,0.01269174,0.0,,,
26,1,00:00:31.482,0,31,3,1.4583,30,Pass,1882,Urawa Reds,3,From Free Kick,1882,Urawa Reds,,,,3925226,0.0108,0.0152,-0.0044,0.0113,0.0101,0.0011,-0.0055,23222.0,Samuel Gustafson,10.0,Center Defensive Midfield,18.5235,-2.2337,0.9704,95367.0,Ryoma Watanabe,1.0,Ground Pass,40.0,Right Foot,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9857,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4,22.2,34.0,7.6,,,,,,,,-15.206618145581729,0.0,-127.98349825527708,,,,,,,,,,,,,,,,4.0,2.0,3.0,0.0,0.01269174,0.00977659,-0.00291515,,,
27,1,00:00:32.940,0,32,3,,42,Ball Receipt*,1882,Urawa Reds,3,From Free Kick,1882,Urawa Reds,,,,3925226,,,,,,,,95367.0,Ryoma Watanabe,6.0,Left Back,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,7.6,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,00:00:32.940,0,32,3,0.2678,43,Carry,1882,Urawa Reds,3,From Free Kick,1882,Urawa Reds,,,,3925226,0.0109,0.0108,0.0001,0.0115,0.0113,0.0002,-0.0001,95367.0,Ryoma Watanabe,6.0,Left Back,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,7.6,,,34.0,7.8,,,,,,0.0,0.0703200769133332,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.00977659,0.00977659,0.0,,,
