index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,shot_freeze_frame,match_id,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,player_id,player_name,position_id,position_name,pass_length,pass_angle,pass_pass_success_probability,pass_recipient_id,pass_recipient_name,pass_height_id,pass_height_name,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,under_pressure,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,out,counterpress,shot_statsbomb_xg,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_gk_positioning_xg_suppression,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,shot_first_time,off_camera,pass_assisted_shot_id,pass_goal_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_shot_assist,pass_inswinging,pass_cross,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,pass_no_touch,shot_saved_off_target,goalkeeper_shot_saved_off_target,50_50_outcome_id,50_50_outcome_name,pass_cut_back,block_offensive,foul_committed_advantage,foul_won_advantage,pass_miscommunication,dribble_nutmeg,pass_deflected,block_deflection,pass_outswinging,clearance_other,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_type_id,foul_committed_type_name,dribble_overrun,block_save_block,miscontrol_aerial_won,shot_aerial_won,foul_committed_offensive,pass_straight,ball_recovery_offensive,shot_deflected,shot_open_goal,goalkeeper_punched_out,foul_committed_penalty,foul_won_penalty,shot_shot_shot_assist,dribble_no_touch,shot_saved_to_post,goalkeeper_shot_saved_to_post,shot_shot_goal_assist,shot_follows_dribble,goalkeeper_lost_out,goalkeeper_lost_in_play,player_off_permanent,shot_redirect,goalkeeper_success_out,goalkeeper_success_in_play,x,y,end_x,end_y,carry_end_x,carry_end_y,goalkeeper_end_x,goalkeeper_end_y,shot_end_x,shot_end_y,shot_end_z,prog_pass,prog_carry,pass_or_carry_angle,phase,count_hi,count_hsr,count_high_acceleration,count_high_deceleration,count_medium_acceleration,count_medium_deceleration,count_sprint,high_intensity_hi_distance,high_speed_running_hsr_distance,m/min,max_speed,running_distance,sprinting_distance,total_distance,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,Shoter_x,Shoter_y,in_box
1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,4260,Avispa Fukuoka,1,Regular Play,4260,Avispa Fukuoka,343.0,"[{'jersey_number': 1, 'player.id': 47524, 'player.name': 'Takumi Nagaishi', 'position.id': 1, 'position.name': 'Goalkeeper'}, {'jersey_number': 4, 'player.id': 206368, 'player.name': 'Seiya Inoue', 'position.id': 3, 'position.name': 'Right Center Back'}, {'jersey_number': 3, 'player.id': 42865, 'player.name': 'Tatsuki Nara', 'position.id': 4, 'position.name': 'Center Back'}, {'jersey_number': 37, 'player.id': 97649, 'player.name': 'Masaya Tashiro', 'position.id': 5, 'position.name': 'Left Center Back'}, {'jersey_number': 29, 'player.id': 93989, 'player.name': 'Yota Maejima', 'position.id': 7, 'position.name': 'Right Wing Back'}, {'jersey_number': 16, 'player.id': 95995, 'player.name': 'Itsuki Oda', 'position.id': 8, 'position.name': 'Left Wing Back'}, {'jersey_number': 30, 'player.id': 394465, 'player.name': 'Masato Shigemi', 'position.id': 9, 'position.name': 'Right Defensive Midfield'}, {'jersey_number': 6, 'player.id': 97935, 'player.name': 'Hiroyuki Mae', 'position.id': 11, 'position.name': 'Left Defensive Midfield'}, {'jersey_number': 8, 'player.id': 37316, 'player.name': 'Kazuya Konno', 'position.id': 17, 'position.name': 'Right Wing'}, {'jersey_number': 18, 'player.id': 37244, 'player.name': 'Yuto Iwasaki', 'position.id': 21, 'position.name': 'Left Wing'}, {'jersey_number': 17, 'player.id': 116141, 'player.name': 'Wellington Luis de Sousa', 'position.id': 23, 'position.name': 'Center Forward'}]",,3925228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,4260,Avispa Fukuoka,1,Regular Play,1897,Consadole Sapporo,3421.0,"[{'jersey_number': 1, 'player.id': 37674, 'player.name': 'Takanori Sugeno', 'position.id': 1, 'position.name': 'Goalkeeper'}, {'jersey_number': 88, 'player.id': 95888, 'player.name': 'Seiya Baba', 'position.id': 3, 'position.name': 'Right Center Back'}, {'jersey_number': 50, 'player.id': 99038, 'player.name': 'Daihachi Okamura', 'position.id': 4, 'position.name': 'Center Back'}, {'jersey_number': 6, 'player.id': 100210, 'player.name': 'Toya Nakamura', 'position.id': 5, 'position.name': 'Left Center Back'}, {'jersey_number': 33, 'player.id': 127197, 'player.name': 'Tomoki Kondo', 'position.id': 7, 'position.name': 'Right Wing Back'}, {'jersey_number': 4, 'player.id': 37662, 'player.name': 'Daiki Suga', 'position.id': 8, 'position.name': 'Left Wing Back'}, {'jersey_number': 27, 'player.id': 37646, 'player.name': 'Takuma Arano', 'position.id': 9, 'position.name': 'Right Defensive Midfield'}, {'jersey_number': 10, 'player.id': 37642, 'player.name': 'Hiroki Miyazawa', 'position.id': 11, 'position.name': 'Left Defensive Midfield'}, {'jersey_number': 14, 'player.id': 37660, 'player.name': 'Yoshiaki Komai', 'position.id': 18, 'position.name': 'Right Attacking Midfield'}, {'jersey_number': 19, 'player.id': 124862, 'player.name': 'Supachok Sarachat', 'position.id': 20, 'position.name': 'Left Attacking Midfield'}, {'jersey_number': 99, 'player.id': 8119, 'player.name': 'Yuki Kobayashi', 'position.id': 23, 'position.name': 'Center Forward'}]",,3925228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,00:00:00.000,0,0,1,0.0,18,Half Start,4260,Avispa Fukuoka,1,Regular Play,1897,Consadole Sapporo,,,,3925228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,00:00:00.000,0,0,1,0.0,18,Half Start,4260,Avispa Fukuoka,1,Regular Play,4260,Avispa Fukuoka,,,,3925228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,00:00:00.509,0,0,2,2.0789,30,Pass,4260,Avispa Fukuoka,9,From Kick Off,4260,Avispa Fukuoka,,,,3925228,0.015,0.0074,0.0076,0.0103,0.0086,0.0017,0.0058,97935.0,Hiroyuki Mae,11.0,Left Defensive Midfield,16.14,-2.7806,0.9985,97649.0,Masaya Tashiro,1.0,Ground Pass,40.0,Right Foot,65.0,Kick Off,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,40.0,44.9,34.3,,,,,,,,-15.316000955972155,0.0,-159.31930861118292,,,,,,,,,,,,,,,,5.0,3.0,4.0,3.0,0.01484598,0.01262646,-0.002219519999999999,,,
6,1,00:00:02.587,0,2,2,,42,Ball Receipt*,4260,Avispa Fukuoka,9,From Kick Off,4260,Avispa Fukuoka,,,,3925228,,,,,,,,97649.0,Masaya Tashiro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9,34.3,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,00:00:02.587,0,2,2,3.6764,30,Pass,4260,Avispa Fukuoka,9,From Kick Off,4260,Avispa Fukuoka,,,,3925228,0.0345,0.015,0.0195,0.0098,0.0103,-0.0005,0.02,97649.0,Masaya Tashiro,5.0,Left Center Back,53.8967,0.4471,0.2203,116141.0,Wellington Luis de Sousa,3.0,High Pass,38.0,Left Foot,,,34.0,Midfield third - Left - To right - Long - High Pass,0.7562,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9,34.3,93.5,57.6,,,,,,,,43.50389634153333,0.0,25.61417119114149,,,,,,,,,,,,,,,,4.0,3.0,9.0,5.0,0.01262646,0.02855202,0.01592556,,,
8,1,00:00:06.264,0,6,2,,42,Ball Receipt*,4260,Avispa Fukuoka,9,From Kick Off,4260,Avispa Fukuoka,,,,3925228,,,,,,,,116141.0,Wellington Luis de Sousa,23.0,Center Forward,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,57.6,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,00:00:06.264,0,6,2,3.3117,30,Pass,4260,Avispa Fukuoka,9,From Kick Off,4260,Avispa Fukuoka,,,,3925228,0.0116,0.0345,-0.0229,0.0092,0.0098,-0.0006,-0.0222,116141.0,Wellington Luis de Sousa,23.0,Center Forward,22.2396,-0.7281,0.2038,,,2.0,Low Pass,,,,,40.0,Attacking third - Right - To left - Short - High Pass,0.7798,True,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,57.6,110.1,42.8,,,,,,,,21.52376169635916,0.0,-41.71911922739061,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,00:00:06.264,0,6,2,0.0,4,Duel,4260,Avispa Fukuoka,9,From Kick Off,1897,Consadole Sapporo,,,,3925228,,,,,,,,99038.0,Daihachi Okamura,4.0,Center Back,,,,,,,,,,,,,,,True,,,1,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,22.5,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
