Name,Total_Shots,Open_Play_Shots,Goals,Shot_On_Post,Shot_On_Target,Shot_Off_Target,Shot_Blocked,Shots_From_Inside_The_Box,Shots_From_Outside_The_Box,Avg._Shot_Distance,xG,xGOT,Total_Passes,Accurate_Passes,Miss_Pass,Passing_Accuracy,Progressive_Passes,Chances_Created,Assists,Pre-Assists,Buil-up_to_Shot,Final_Third_Passes,Passes_In_Penalty_Box,Through_Pass_Attempts,Accurate_Through_Passes,Crosses_Attempts,Accurate_Crosses,Longballs_Attempts,Accurate_Longballs,Corners_Taken,Accurate_Corners,Freekicks_Taken,Accurate_Freekicks,ThrowIns_Taken,Accurate_ThrowIns,Forward_Pass_Attempts,Accurate_Forward_Pass,Side_Pass_Attempts,Accurate_Side_Pass,Back_Pass_Attempts,Accurate_Back_Pass,xT_Increased_From_Pass,xT_Decreased_From_Pass,Total_xT_From_Pass,Total_Carries,Progressive_Carries,Carries_Led_to_Shot,Carries_Led_to_Goal,Carrier_Dispossessed,Carries_Into_Final_Third,Carries_Into_Penalty_Box,Avg._Carry_Length,Total_Carry_Length,xT_Increased_From_Carries,xT_Decreased_From_Carries,Total_xT_From_Carries,TakeOn_Attempts,Successful_TakeOns,Total_Passes_Received,Key_Passes_Received,Assists_Received,Progressive_Passes_Received,Passes_Received_In_Final_Third,Passes_Received_In_Opponent_Penalty_Box,Crosses_Received,Longballs_Received,Cutbacks_Received,Ball_Retention,xT_Received,Avg._Distance_Of_Pass_Receiving_Form_Oppo._Goal_Line,Most_Passes_Received_From_(Count),Total_Tackles,Tackles_Won,Dribblers_Tackled,Dribble_Past,Interception,Ball_Recoveries,Post_Recovery_Ball_Retention,Pass_Blocked,Ball_Clearances,Shots_Blocked,Aerial_Duels,Aerial_Duels_Won,Fouls_Committed,Fouls_Infront_Of_Own_Penalty_Box,Error_Led_to_Shot,Error_Led_to_Goal,Possession Win in Final third,Possession Win in Mid third,Possession Win in Defensive third,Total_Touches,Touches_In_Final_Third,Touches_In_Opponent_Penalty_Box,obv_for_net,obv_against_net,obv_total_net,count_hi_1-15,count_hsr_1-15,count_high_acceleration_1-15,count_high_deceleration_1-15,count_medium_acceleration_1-15,count_medium_deceleration_1-15,count_sprint_1-15,high_intensity_hi_distance_1-15,high_speed_running_hsr_distance_1-15,m/min_1-15,max_speed_1-15,running_distance_1-15,sprinting_distance_1-15,total_distance_1-15,count_hi_16-30,count_hsr_16-30,count_high_acceleration_16-30,count_high_deceleration_16-30,count_medium_acceleration_16-30,count_medium_deceleration_16-30,count_sprint_16-30,high_intensity_hi_distance_16-30,high_speed_running_hsr_distance_16-30,m/min_16-30,max_speed_16-30,running_distance_16-30,sprinting_distance_16-30,total_distance_16-30,count_hi_31-45+,count_hsr_31-45+,count_high_acceleration_31-45+,count_high_deceleration_31-45+,count_medium_acceleration_31-45+,count_medium_deceleration_31-45+,count_sprint_31-45+,high_intensity_hi_distance_31-45+,high_speed_running_hsr_distance_31-45+,m/min_31-45+,max_speed_31-45+,running_distance_31-45+,sprinting_distance_31-45+,total_distance_31-45+,count_hi_46-60,count_hsr_46-60,count_high_acceleration_46-60,count_high_deceleration_46-60,count_medium_acceleration_46-60,count_medium_deceleration_46-60,count_sprint_46-60,high_intensity_hi_distance_46-60,high_speed_running_hsr_distance_46-60,m/min_46-60,max_speed_46-60,running_distance_46-60,sprinting_distance_46-60,total_distance_46-60,count_hi_61-75,count_hsr_61-75,count_high_acceleration_61-75,count_high_deceleration_61-75,count_medium_acceleration_61-75,count_medium_deceleration_61-75,count_sprint_61-75,high_intensity_hi_distance_61-75,high_speed_running_hsr_distance_61-75,m/min_61-75,max_speed_61-75,running_distance_61-75,sprinting_distance_61-75,total_distance_61-75,count_hi_76-120+,count_hsr_76-120+,count_high_acceleration_76-120+,count_high_deceleration_76-120+,count_medium_acceleration_76-120+,count_medium_deceleration_76-120+,count_sprint_76-120+,high_intensity_hi_distance_76-120+,high_speed_running_hsr_distance_76-120+,m/min_76-120+,max_speed_76-120+,running_distance_76-120+,sprinting_distance_76-120+,total_distance_76-120+
Takumi Kamijima,1,1,0,0,1,0,0,1,0,9.94,0.06,0.07,118,108,8,91.53,20,0,0,0,0,4,0,0,0,0,0,11,9,4,4,13,11,32,29,75,68,13,12,15,15,0.22,-0.02,0.2,83,2,0,0,0,0,0,3.52,372.91,0.05,-0.01,0.03,0,0,96,1,0,3,3,1,1,3,0,100.0,0.28,68.55,Carlos Eduardo Bendini Giusti(26),,,,,,,,,,,,,,,,,,,,213,11,1,0.174796407,-0.1191880353,0.2939844423,235.0,188.0,94.0,235.0,1504.0,1081.0,47.0,4438.524900000001,3890.7869000000014,4920.9282,26.9441,5826.312700000001,547.7379999999999,73813.89480000002,129.0,86.0,86.0,43.0,1247.0,903.0,43.0,1430.8680000000004,1031.6345,3962.9101,26.9575,6410.3798,399.2378,59443.664399999994,287.0,287.0,82.0,82.0,1148.0,1148.0,0.0,1951.7968,1951.7968,4183.8983,23.7952,8871.7973,0.0,72381.4246,612.0,459.0,510.0,153.0,1173.0,1224.0,153.0,6262.764299999999,4656.0399,5248.848599999999,30.8935,8761.825499999999,1606.7244,78732.7341,164.0,123.0,164.0,82.0,1107.0,1025.0,41.0,1443.4296,1282.2258,3856.6773,25.3942,4982.652099999999,161.2038,57850.159499999994,388.0,291.0,582.0,485.0,3977.0,3201.0,97.0,6276.860300000002,4161.435800000001,8934.5342,31.5159,16693.719400000005,2115.4245000000005,184200.2258
Carlos Eduardo Bendini Giusti,1,1,0,0,0,0,1,0,1,28.09,0.01,0.0,117,108,9,92.31,18,0,0,0,0,3,0,0,0,0,0,11,9,7,6,15,15,26,23,64,57,12,12,27,26,0.23,-0.03,0.2,99,2,0,0,0,0,0,6.01,703.83,0.08,-0.01,0.07,0,0,103,0,0,2,0,0,0,6,0,100.0,0.05,75.9,Takumi Kamijima(26),,,,,,,,,,,,,,,,,,,,221,11,2,0.2098,-0.1392143498,0.3490143498,693.0,504.0,189.0,252.0,1701.0,2268.0,189.0,9187.781399999996,7608.736800000003,7395.179399999996,27.2217,13041.1134,1579.0446000000002,110927.6784,156.0,156.0,156.0,78.0,858.0,741.0,0.0,1332.3882000000003,1332.3882000000003,3860.8049999999994,24.1995,6375.747300000001,0.0,57912.07500000002,530.0,477.0,424.0,212.0,1696.0,1431.0,53.0,3749.6386999999995,3479.5135999999993,5338.011600000001,25.9269,11904.727500000003,270.1251,92347.63460000003,275.0,110.0,330.0,220.0,1815.0,1870.0,165.0,4600.9095,2189.6819999999993,5826.061999999998,29.6704,13322.039499999999,2411.233,87390.93549999998,198.0,165.0,66.0,99.0,924.0,759.0,33.0,1228.2831,796.2669000000001,3291.5718,30.9417,4896.8304,432.0162,49373.5671,1188.0,972.0,972.0,864.0,3780.0,4644.0,216.0,11309.2524,9528.094799999999,11598.854400000002,33.2639,25743.91679999999,1781.1575999999995,239129.80920000002
Tatsuki Nara,1,1,0,0,0,0,1,0,1,,0.02,0.0,23,17,4,73.91,4,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,3,2,20,14,0,0,3,3,0.04,-0.0,0.03,14,0,0,0,0,0,0,3.17,53.37,0.0,-0.0,-0.0,0,0,16,0,0,5,4,0,0,1,0,100.0,0.05,73.2,Tae-Hee Nam(4),,,,,,,,,,,,,,,,,,,,32,1,0,0.0158,-0.3817,0.3974999999999999,112.0,64.0,48.0,48.0,416.0,480.0,48.0,2025.4432,1326.6368,1856.032,30.9444,2474.8912,698.8064,27840.4704,162.0,108.0,72.0,36.0,378.0,378.0,54.0,2649.6485999999995,2290.2444,1631.8188,27.4803,2290.9392,359.4042,24477.269400000005,128.0,96.0,32.0,32.0,496.0,416.0,32.0,1200.4368,1027.0384,1507.624,26.3519,2896.6288,173.3984,26081.888,90.0,45.0,45.0,60.0,285.0,285.0,45.0,1433.8065,1129.746,1601.7989999999995,26.3882,1456.4535,304.0605,24026.988000000005,66.0,44.0,55.0,66.0,209.0,165.0,22.0,1205.3194999999998,676.379,898.6779999999999,29.7778,731.4857,528.9394,13480.1667,78.0,78.0,52.0,13.0,338.0,416.0,0.0,510.91299999999995,510.91299999999995,1120.4180000000001,21.7523,1062.3977,0.0,23099.278800000004
Takumi Nagaishi,0,0,0,0,0,0,0,0,0,,0.0,0.0,26,9,15,34.62,0,0,0,0,0,0,0,0,0,0,0,13,2,1,1,10,4,3,1,15,4,0,0,0,0,0.06,-0.0,0.06,7,0,0,0,0,0,0,5.52,59.74,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,2,0,100.0,0.0,100.4,Masaya Tashiro(1),,,,,,,,,,,,,,,,,,,,29,0,0,0.1222,-1.5291,1.6513000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kota Watanabe,0,0,0,0,0,0,0,0,0,,0.0,0.0,35,33,2,94.29,1,2,0,0,0,3,0,0,0,0,0,0,0,8,7,0,0,11,11,12,11,5,5,12,12,0.06,-0.07,-0.02,29,0,0,0,0,0,1,2.53,100.59,0.02,-0.01,0.01,1,1,21,0,0,1,2,1,0,0,0,100.0,0.08,45.3,Ken Matsubara(4),,,,,,,,,,,,,,,,,,,,59,19,4,0.1329,-0.0217820283,0.1546820283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,234.0,130.0,78.0,598.0,598.0,0.0,2011.074,1959.9683999999997,2831.3298000000004,25.404,5197.9511999999995,51.1082,36618.527400000006,292.0,292.0,219.0,657.0,4161.0,2409.0,0.0,3359.8177,3359.8177,8186.095899999998,24.6184,26974.0402,0.0,168770.0359
,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ren Kato,0,1,0,0,0,0,0,0,0,,0.05,0.0,70,62,6,88.57,8,1,0,0,0,8,1,0,0,2,1,5,3,6,6,7,7,14,12,27,20,4,3,33,33,0.22,-0.08,0.14,56,2,0,0,0,0,0,2.26,281.75,0.07,-0.02,0.05,0,0,56,0,0,4,5,0,0,3,0,100.0,0.09,51.5,José Elber Pimentel da Silva(15),,,,,,,,,,,,,,,,,,,,131,46,0,0.0029999999999999,0.2752986189,-0.2722986189,583.0,424.0,265.0,371.0,2597.0,1908.0,159.0,6468.5228,4990.241499999999,6928.970900000002,27.6715,13746.700099999996,1478.2760000000003,103934.5423,403.0,310.0,248.0,372.0,1085.0,744.0,93.0,4902.367900000001,2900.8901,3437.534199999999,32.4936,7242.213800000003,2001.4746999999995,51563.022300000026,320.0,192.0,64.0,256.0,1600.0,1152.0,128.0,4631.4528,2895.3664,3680.7712,32.6655,8103.9584,1736.0864,63677.3632,616.0,396.0,484.0,352.0,1672.0,1408.0,220.0,7599.798800000001,5941.473999999998,5420.183999999999,27.2722,12170.078799999996,1658.3204000000003,81302.74240000002,125.0,125.0,50.0,75.0,750.0,650.0,0.0,762.7975,762.7975,2448.2724999999996,24.5296,3306.415,0.0,36724.0975,115.0,115.0,115.0,92.0,598.0,621.0,0.0,690.5427999999999,690.5427999999999,2899.156899999999,22.2772,5281.742999999998,0.0,26285.678799999994
Daiki Matsuoka,0,0,0,0,0,0,0,0,0,,0.0,0.0,4,4,0,100.0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0.04,-0.0,0.04,4,0,0,0,0,0,0,0.46,8.83,0.0,-0.0,-0.0,0,0,5,0,0,1,1,0,0,0,0,100.0,0.01,55.5,Carlos Eduardo Bendini Giusti(1),,,,,,,,,,,,,,,,,,,,9,4,0,0.0382,-0.0388,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,45.0,25.0,0.0,0.0,0.0,446.13149999999996,16.7473,55.7505,0.0,1167.377,396.0,330.0,66.0,242.0,1342.0,1342.0,66.0,4399.01,3479.5551999999993,2676.612400000001,31.1133,8809.9088,919.4526000000003,55182.848600000005
Itsuki Oda,0,0,0,0,0,0,0,0,0,,0.0,0.0,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,18.42,18.42,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),,,,,,,,,,,,,,,,,,,,3,0,0,0.0041,-0.0288,0.0329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuhi Murakami,0,0,0,0,0,0,0,0,0,,0.0,0.0,8,8,0,100.0,2,1,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,6,6,4,4,0,0,4,4,0.11,-0.02,0.09,8,1,0,0,0,0,0,2.83,35.27,0.01,-0.08,-0.07,0,0,7,0,0,0,4,1,1,0,1,100.0,0.06,27.4,Kota Watanabe(3),,,,,,,,,,,,,,,,,,,,18,15,1,0.0192999999999999,-0.0018999999999999,0.0211999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,87.0,58.0,87.0,725.0,638.0,0.0,878.6681,878.6681,2954.743300000001,24.1203,4061.1368000000007,0.0,34078.024699999994
Ryo Miyaichi,0,0,0,0,0,0,0,0,0,,0.0,0.0,12,10,2,83.33,2,1,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,5,4,3,2,2,2,6,6,0.21,-0.03,0.18,11,0,0,0,0,0,0,1.7,44.56,0.03,0.0,0.03,0,0,12,0,0,2,5,2,0,0,0,100.0,0.05,33.75,Carlos Eduardo Bendini Giusti(5),,,,,,,,,,,,,,,,,,,,25,16,5,0.0727,0.0026,0.0701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,6.0,3.0,18.0,15.0,3.0,115.566,63.88590000000001,267.1182,27.2366,69.5382,51.680400000000006,1277.7159000000001,252.0,180.0,252.0,108.0,1872.0,1872.0,72.0,1970.6364,1494.4319999999998,3839.605199999999,26.8947,8370.8532,476.2043999999999,79159.842
Masaya Tashiro,0,0,0,0,0,0,0,0,0,,0.0,0.0,33,26,4,78.79,2,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,3,2,23,16,1,1,9,9,0.05,-0.02,0.02,26,0,0,0,0,0,0,3.35,87.4,0.01,-0.01,-0.0,0,0,31,2,0,5,8,2,0,1,0,100.0,0.26,41.1,Hiroyuki Mae(6),,,,,,,,,,,,,,,,,,,,55,11,0,-0.042,-0.0709094958,0.0289094958,105.0,84.0,42.0,21.0,483.0,399.0,21.0,1052.5263000000002,839.2188000000001,2224.7295,29.281,1791.6738000000003,213.3075,33370.95509999999,176.0,132.0,66.0,22.0,616.0,638.0,44.0,3310.4368000000004,2784.540000000001,2263.1378,30.6965,5157.6799999999985,525.8968,33947.0736,224.0,224.0,28.0,56.0,840.0,560.0,0.0,1983.2175999999995,1983.2175999999995,2613.6964000000007,23.4896,4522.5768,0.0,45216.945199999995,66.0,22.0,44.0,22.0,572.0,660.0,44.0,1300.6114,920.3524000000001,2313.2912000000006,26.6974,3249.329600000001,380.2589999999999,34699.3834,144.0,96.0,160.0,80.0,368.0,480.0,48.0,1646.5408,1338.0592,1422.6128,27.6292,2147.9104,308.4816,21339.1904,80.0,80.0,48.0,64.0,624.0,688.0,0.0,872.6768,872.6768,1567.0288,24.8592,2797.352,0.0,32306.9184
William Popp,0,0,0,0,0,0,0,0,0,,0.0,0.0,48,48,0,100.0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,16,16,5,5,28,28,1,1,3,3,0.04,-0.01,0.03,34,0,0,0,0,0,0,4.14,166.73,0.01,-0.0,0.01,0,0,21,0,0,0,0,0,0,5,0,100.0,0.01,106.4,Carlos Eduardo Bendini Giusti(12),,,,,,,,,,,,,,,,,,,,76,0,0,0.1131,-0.9048952158,1.0179952158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masato Yuzawa,0,1,0,0,0,0,0,0,0,,0.02,0.0,25,16,6,64.0,4,2,0,0,0,6,2,0,0,4,2,2,0,0,0,0,0,10,7,15,8,1,0,9,8,0.09,-0.03,0.06,18,2,0,0,0,0,0,5.17,91.68,0.04,-0.03,0.01,0,0,15,2,0,2,8,4,0,4,1,100.0,0.13,21.6,Kazuya Konno(4),,,,,,,,,,,,,,,,,,,,40,22,5,-0.0052,-0.0986929154,0.0934929153999999,396.0,324.0,72.0,72.0,1404.0,1296.0,72.0,5231.818800000001,3737.2104000000004,4651.0776000000005,28.8718,13767.6024,1494.6048000000005,69766.1856,144.0,64.0,96.0,32.0,512.0,560.0,80.0,3923.0176,2044.8832,1727.7616,29.2427,3015.8704,1878.1344,25916.4176,90.0,36.0,27.0,72.0,297.0,180.0,54.0,1828.6596000000002,1082.1699,1017.0864,28.9355,1513.2096,746.4897,17595.5976,192.0,108.0,120.0,84.0,396.0,384.0,84.0,3070.656,2316.9888,1589.0579999999998,29.3038,2809.1567999999997,753.6660000000002,23835.8724,70.0,40.0,90.0,70.0,170.0,190.0,30.0,1031.4830000000002,848.289,918.1010000000001,26.8048,1388.575,183.19400000000002,13771.515999999998,8.0,8.0,0.0,16.0,96.0,64.0,0.0,79.3208,79.3208,796.6096,23.259,443.14,0.0,4487.5688
Masato Shigemi,0,0,0,0,0,0,0,0,0,,0.0,0.0,40,34,3,85.0,7,0,1,0,0,7,1,0,0,1,1,1,1,2,0,1,1,6,6,19,17,4,4,14,12,0.16,-0.04,0.12,37,5,0,0,1,0,0,1.39,199.45,0.04,-0.01,0.03,0,0,36,0,0,5,6,0,1,1,0,100.0,0.05,53.9,Hiroyuki Mae(6),,,,,,,,,,,,,,,,,,,,74,22,0,0.1879933401,-0.1027997877,0.2907931278,360.0,264.0,144.0,168.0,1080.0,864.0,96.0,3710.808,2907.732,3351.8736,28.4672,9853.8984,803.076,50278.106400000004,420.0,364.0,112.0,112.0,1036.0,980.0,56.0,5075.7084,4772.597199999999,3202.6623999999993,26.5659,10421.445999999998,303.1112,48039.92480000001,559.0,387.0,430.0,215.0,1419.0,2021.0,172.0,8103.4489,5769.877600000001,4951.3640000000005,31.9357,11581.185700000002,2333.5713,85658.61869999999,348.0,232.0,261.0,145.0,1015.0,1276.0,116.0,5010.0893,3680.5176000000006,4102.8214,31.7065,12002.244500000004,1329.5716999999995,61542.3094,238.0,170.0,102.0,102.0,561.0,510.0,68.0,2695.8957,1537.684,1925.0596,30.9491,3927.7888000000003,1158.2117,28875.899100000002,462.0,396.0,220.0,264.0,1254.0,1298.0,66.0,3710.0205999999994,3219.224799999999,2651.7634000000007,27.6688,8476.998200000002,490.7958,54670.51479999999
Hiroyuki Mae,0,0,0,0,0,0,0,0,0,,0.0,0.0,42,33,9,78.57,3,0,0,0,0,6,0,0,0,1,0,2,2,0,0,1,1,7,6,25,17,2,2,14,13,0.06,-0.06,0.0,33,0,0,0,0,0,0,1.98,121.93,0.02,-0.02,-0.0,0,0,33,0,0,5,4,0,0,0,0,100.0,0.09,49.8,Masato Shigemi(6),,,,,,,,,,,,,,,,,,,,71,20,0,0.0093918174,-0.1680999999999999,0.1774918173999999,217.0,217.0,0.0,186.0,1116.0,1054.0,0.0,2434.256399999999,2382.3561999999997,4030.9827,25.1579,9145.210799999997,51.90019999999999,60464.76219999998,264.0,242.0,88.0,110.0,726.0,682.0,22.0,3644.0272,3563.9691999999995,2457.9280000000003,25.4388,5512.1484,80.05799999999998,36868.9222,297.0,264.0,66.0,198.0,1452.0,1386.0,33.0,1970.0043,1648.7361,3738.0717,27.8453,10488.3141,321.26820000000004,64668.6183,275.0,225.0,150.0,100.0,775.0,900.0,50.0,2261.3875,2043.4824999999998,3312.885,27.4011,9111.335000000001,217.90500000000003,49693.284999999996,189.0,126.0,84.0,126.0,504.0,525.0,63.0,2944.9623,1640.0012999999997,2315.4705,31.0263,4012.4489999999996,1304.9610000000002,34732.0638,192.0,96.0,96.0,144.0,1200.0,1176.0,96.0,2280.7655999999997,1614.6072,2757.072,27.1888,6475.6296,666.1584,56841.6168
Yota Maejima,0,0,0,0,0,0,0,0,0,,0.0,0.0,38,33,5,86.84,9,0,0,0,0,7,0,0,0,1,0,3,1,0,0,1,0,11,9,24,20,0,0,13,13,0.14,-0.04,0.1,31,5,0,0,0,0,0,4.74,231.61,0.09,-0.01,0.08,0,0,33,0,0,5,7,0,0,1,0,100.0,0.07,52.5,Masaya Tashiro(8),,,,,,,,,,,,,,,,,,,,68,21,0,0.1674,-0.0134086026,0.1808086025999999,240.0,180.0,80.0,160.0,960.0,620.0,60.0,2740.2419999999997,2457.9200000000005,2692.502000000001,27.9251,7640.566,282.31999999999994,40387.53599999999,162.0,81.0,108.0,135.0,945.0,648.0,81.0,3742.2324000000003,2271.888000000001,2993.3604000000005,33.6282,8032.859099999999,1470.3471,44900.4222,297.0,231.0,132.0,132.0,1419.0,1419.0,66.0,4780.8882,3765.4617,3852.057,29.4879,7549.9776,1015.4264999999999,66640.5861,528.0,408.0,168.0,96.0,1056.0,960.0,120.0,6683.976000000001,5672.1048,3361.5119999999997,31.9913,7753.850399999999,1011.8711999999999,50422.66559999999,90.0,54.0,72.0,126.0,756.0,522.0,36.0,1159.6355999999998,786.5891999999999,1935.1835999999998,28.7686,2912.9471999999996,373.04459999999995,29027.7468,104.0,104.0,65.0,130.0,572.0,455.0,0.0,1145.3728,1134.536,1401.0476999999998,25.0131,3089.0171,10.836800000000002,25078.762800000008
Riku Yamane,0,0,0,0,0,0,0,0,0,,0.0,0.0,38,37,1,97.37,3,2,0,0,0,8,1,0,0,1,1,0,0,0,0,2,2,4,4,12,12,1,1,24,23,0.13,-0.07,0.07,31,2,0,0,0,0,1,2.68,116.18,0.05,-0.01,0.03,0,0,31,0,0,6,5,0,0,0,0,100.0,0.07,45.7,Takuya Kida(8),,,,,,,,,,,,,,,,,,,,80,26,2,0.0555,-0.0265985155,0.0820985155,374.0,272.0,102.0,136.0,1428.0,1190.0,102.0,5156.9466,4192.1932,4628.698800000001,28.1921,10108.0198,964.7533999999999,69430.48539999999,205.0,123.0,123.0,205.0,1353.0,1066.0,82.0,2367.4917,1860.2520000000002,4731.3098,26.5301,9209.9776,507.2397,70969.66339999999,154.0,88.0,44.0,132.0,1056.0,660.0,66.0,2103.387,1389.3484,2591.1446000000005,34.5449,5631.443399999999,714.0386000000003,44826.81499999998,275.0,250.0,125.0,50.0,775.0,575.0,25.0,2102.1525,1803.6725,3000.7449999999994,28.8304,6577.615,298.48,45011.1725,0.0,0.0,0.0,0.0,20.0,24.0,0.0,0.0,0.0,432.5736,20.0,177.6748,0.0,886.7756,,,,,,,,,,,,,,
Takuya Kida,0,0,0,0,0,0,0,0,0,,0.0,0.0,53,51,2,96.23,4,1,0,0,0,4,1,0,0,0,0,4,4,2,2,6,6,6,6,21,20,11,11,14,13,0.1,-0.1,0.01,44,0,0,0,0,0,1,2.81,212.46,0.11,-0.01,0.1,0,0,46,0,0,3,5,0,0,0,0,97.83,0.1,63.35,Carlos Eduardo Bendini Giusti(9),,,,,,,,,,,,,,,,,,,,105,31,1,0.0577015274,-0.1179036135,0.1756051409,336.0,336.0,144.0,144.0,2064.0,1536.0,0.0,2723.8896,2723.8896,6145.180799999999,24.1376,14865.6,0.0,92177.7024,176.0,176.0,44.0,88.0,770.0,616.0,0.0,1381.1886000000006,1381.1886000000006,2358.2262000000005,24.7741,5741.867999999999,0.0,35373.4062,297.0,297.0,66.0,231.0,1716.0,1617.0,0.0,2614.3623000000002,2530.704,4156.1025,25.5425,9236.214899999999,83.6583,71900.5584,330.0,264.0,132.0,33.0,1419.0,1320.0,66.0,4211.0046,3791.4062999999996,4233.702,25.9625,8683.230599999999,419.5983,63505.5333,56.0,28.0,28.0,28.0,644.0,588.0,28.0,825.5268000000001,558.8828000000001,2967.8095999999996,28.3915,2681.5740000000005,266.644,30271.659600000006,,,,,,,,,,,,,,
Masashi Kamekawa,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,28.18,28.18,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,100.0,0.0,22.3,Yan Matheus Santos Souza(1),,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-0.0142999999999999,0.0142999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,14.0,14.0,7.0,42.0,63.0,7.0,234.54550000000006,216.944,759.6715,25.2175,306.5986,17.6015,2051.1141
