Name,Total_Shots,Open_Play_Shots,Goals,Shot_On_Post,Shot_On_Target,Shot_Off_Target,Shot_Blocked,Shots_From_Inside_The_Box,Shots_From_Outside_The_Box,Avg._Shot_Distance,xG,xGOT,Total_Passes,Accurate_Passes,Miss_Pass,Passing_Accuracy,Progressive_Passes,Chances_Created,Assists,Pre-Assists,Buil-up_to_Shot,Final_Third_Passes,Passes_In_Penalty_Box,Through_Pass_Attempts,Accurate_Through_Passes,Crosses_Attempts,Accurate_Crosses,Longballs_Attempts,Accurate_Longballs,Corners_Taken,Accurate_Corners,Freekicks_Taken,Accurate_Freekicks,ThrowIns_Taken,Accurate_ThrowIns,Forward_Pass_Attempts,Accurate_Forward_Pass,Side_Pass_Attempts,Accurate_Side_Pass,Back_Pass_Attempts,Accurate_Back_Pass,xT_Increased_From_Pass,xT_Decreased_From_Pass,Total_xT_From_Pass,Total_Carries,Progressive_Carries,Carries_Led_to_Shot,Carries_Led_to_Goal,Carrier_Dispossessed,Carries_Into_Final_Third,Carries_Into_Penalty_Box,Avg._Carry_Length,Total_Carry_Length,xT_Increased_From_Carries,xT_Decreased_From_Carries,Total_xT_From_Carries,TakeOn_Attempts,Successful_TakeOns,Total_Passes_Received,Key_Passes_Received,Assists_Received,Progressive_Passes_Received,Passes_Received_In_Final_Third,Passes_Received_In_Opponent_Penalty_Box,Crosses_Received,Longballs_Received,Cutbacks_Received,Ball_Retention,xT_Received,Avg._Distance_Of_Pass_Receiving_Form_Oppo._Goal_Line,Most_Passes_Received_From_(Count),Total_Tackles,Tackles_Won,Dribblers_Tackled,Dribble_Past,Interception,Ball_Recoveries,Post_Recovery_Ball_Retention,Pass_Blocked,Ball_Clearances,Shots_Blocked,Aerial_Duels,Aerial_Duels_Won,Fouls_Committed,Fouls_Infront_Of_Own_Penalty_Box,Error_Led_to_Shot,Error_Led_to_Goal,Possession Win in Final third,Possession Win in Mid third,Possession Win in Defensive third,Total_Touches,Touches_In_Final_Third,Touches_In_Opponent_Penalty_Box,obv_for_net,obv_against_net,obv_total_net,count_hi_1-15,count_hsr_1-15,count_high_acceleration_1-15,count_high_deceleration_1-15,count_medium_acceleration_1-15,count_medium_deceleration_1-15,count_sprint_1-15,high_intensity_hi_distance_1-15,high_speed_running_hsr_distance_1-15,m/min_1-15,max_speed_1-15,running_distance_1-15,sprinting_distance_1-15,total_distance_1-15,count_hi_16-30,count_hsr_16-30,count_high_acceleration_16-30,count_high_deceleration_16-30,count_medium_acceleration_16-30,count_medium_deceleration_16-30,count_sprint_16-30,high_intensity_hi_distance_16-30,high_speed_running_hsr_distance_16-30,m/min_16-30,max_speed_16-30,running_distance_16-30,sprinting_distance_16-30,total_distance_16-30,count_hi_31-45+,count_hsr_31-45+,count_high_acceleration_31-45+,count_high_deceleration_31-45+,count_medium_acceleration_31-45+,count_medium_deceleration_31-45+,count_sprint_31-45+,high_intensity_hi_distance_31-45+,high_speed_running_hsr_distance_31-45+,m/min_31-45+,max_speed_31-45+,running_distance_31-45+,sprinting_distance_31-45+,total_distance_31-45+,count_hi_46-60,count_hsr_46-60,count_high_acceleration_46-60,count_high_deceleration_46-60,count_medium_acceleration_46-60,count_medium_deceleration_46-60,count_sprint_46-60,high_intensity_hi_distance_46-60,high_speed_running_hsr_distance_46-60,m/min_46-60,max_speed_46-60,running_distance_46-60,sprinting_distance_46-60,total_distance_46-60,count_hi_61-75,count_hsr_61-75,count_high_acceleration_61-75,count_high_deceleration_61-75,count_medium_acceleration_61-75,count_medium_deceleration_61-75,count_sprint_61-75,high_intensity_hi_distance_61-75,high_speed_running_hsr_distance_61-75,m/min_61-75,max_speed_61-75,running_distance_61-75,sprinting_distance_61-75,total_distance_61-75,count_hi_76-120+,count_hsr_76-120+,count_high_acceleration_76-120+,count_high_deceleration_76-120+,count_medium_acceleration_76-120+,count_medium_deceleration_76-120+,count_sprint_76-120+,high_intensity_hi_distance_76-120+,high_speed_running_hsr_distance_76-120+,m/min_76-120+,max_speed_76-120+,running_distance_76-120+,sprinting_distance_76-120+,total_distance_76-120+
Takuma Ominami,1,1,0,0,1,0,0,1,0,11.83,0.09,0.13,72,66,3,91.67,3,0,0,0,0,1,0,0,0,0,0,5,4,0,0,3,2,15,14,52,47,4,4,13,13,0.08,-0.02,0.06,50,0,0,0,0,0,0,2.12,172.26,0.01,-0.01,-0.0,0,0,59,1,0,3,3,1,0,1,0,100.0,0.3,88.5,Sota Miura(15),,,,,,,,,,,,,,,,,,,,127,1,1,0.2165,-0.5224,0.7389,259.0,222.0,185.0,111.0,999.0,740.0,37.0,2433.823,2210.1506,4058.53,26.6445,7203.444900000002,223.67239999999998,60877.9278,406.0,348.0,58.0,406.0,2494.0,1392.0,58.0,2664.2416,2339.395200000001,6405.5722000000005,28.0309,12183.6482,324.8406,96083.6062,378.0,252.0,126.0,168.0,1638.0,1134.0,126.0,5747.1414,3053.2572000000005,4377.664199999999,33.3612,5456.820599999999,2693.8842000000004,70699.2888,392.0,294.0,49.0,98.0,1372.0,980.0,98.0,4740.7696,4285.4273,4841.5675,26.143,7882.7623,455.3472,72623.5223,8.0,4.0,4.0,4.0,48.0,36.0,4.0,123.54,71.0728,306.2788,28.144,322.5888,52.4668,4594.1808,63.0,45.0,27.0,45.0,324.0,261.0,18.0,1152.9882,817.7796000000001,680.4702,28.0071,1436.5665000000001,335.2077,15752.8827
Yuto Suzuki,1,1,0,0,0,0,1,1,0,8.1,0.07,0.0,50,38,11,76.0,8,0,0,0,0,7,2,0,0,2,0,3,3,0,0,2,1,22,18,29,18,3,3,16,16,0.14,-0.05,0.09,28,2,0,0,0,0,0,1.54,95.37,0.06,-0.01,0.06,1,0,33,1,0,6,11,2,0,5,0,100.0,0.39,44.2,Masaki Ikeda(7),,,,,,,,,,,,,,,,,,,,83,42,4,0.1251,-0.2241999999999999,0.3492999999999999,396.0,297.0,297.0,132.0,1188.0,1320.0,99.0,4450.0401,2991.7502999999997,4175.754,31.0659,8798.7042,1458.2865,62636.2935,294.0,210.0,168.0,189.0,609.0,777.0,84.0,4316.5542,3288.6021000000005,2582.9558999999995,29.7353,6143.3022,1027.9521,38744.32590000001,243.0,162.0,135.0,135.0,675.0,729.0,81.0,3686.4855000000002,2911.1967,3188.6730000000007,30.1802,5754.175199999999,775.2860999999999,51497.06759999999,168.0,63.0,147.0,84.0,399.0,546.0,105.0,2928.6872999999996,1369.6115999999995,2229.3810000000003,31.1578,4525.4622,1559.0778,33440.7276,36.0,24.0,24.0,18.0,138.0,132.0,12.0,386.31839999999994,292.6434,471.69780000000003,30.6015,620.3478,93.675,7075.469999999999,432.0,432.0,240.0,240.0,2208.0,2208.0,0.0,2892.9839999999995,2892.9839999999995,4223.88,23.8095,15598.1136,0.0,97782.81120000001
Yuki Yamamoto,0,0,0,0,0,0,0,0,0,,0.0,0.0,35,27,7,77.14,1,0,0,0,0,4,0,0,0,0,0,6,2,0,0,2,0,6,4,17,12,2,2,14,13,0.12,-0.02,0.1,24,0,0,0,0,0,0,0.98,74.9,0.01,-0.0,0.01,0,0,28,0,0,5,1,0,0,0,0,100.0,0.07,73.8,Takuma Ominami(10),,,,,,,,,,,,,,,,,,,,74,9,2,0.0203,-0.0311,0.0514,147.0,126.0,63.0,126.0,1071.0,819.0,21.0,1560.7620000000006,1442.2968000000005,2489.5437,25.6035,6435.093,118.46309999999997,37343.1408,555.0,518.0,333.0,296.0,1443.0,1332.0,37.0,5574.575400000001,5110.8137000000015,4546.815300000001,26.1007,11260.0953,463.76170000000013,68202.2295,280.0,252.0,84.0,112.0,1316.0,1372.0,28.0,2941.1759999999995,2743.770399999999,3290.865200000001,25.5944,10079.347599999997,197.40279999999993,53147.45519999998,435.0,377.0,145.0,116.0,1102.0,1015.0,58.0,6613.189000000001,5830.5254,3420.628299999999,26.5351,8470.096699999998,782.6635999999997,51309.43029999999,70.0,70.0,56.0,112.0,252.0,210.0,0.0,499.51159999999993,499.51159999999993,1007.3167999999998,24.3354,2027.4281999999998,0.0,11886.340200000002,,,,,,,,,,,,,,
Hiroyuki Abe,0,0,0,0,0,0,0,0,0,,0.0,0.0,14,9,4,64.29,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,6,4,4,1,0,0,10,8,0.01,-0.01,-0.0,14,0,0,0,0,0,0,1.5,35.98,0.01,-0.01,0.0,1,1,15,0,0,2,2,0,0,2,0,100.0,0.03,54.9,Daiki Sugioka(5),,,,,,,,,,,,,,,,,,,,30,11,0,-0.0695,-0.0432,-0.0263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,16.0,4.0,12.0,60.0,40.0,8.0,326.6216,222.9592,309.3844,26.3255,315.5796,103.6624,3124.784,800.0,550.0,250.0,550.0,2150.0,1850.0,250.0,10779.555,8993.264999999998,4466.26,26.9592,15428.690000000002,1786.2899999999997,103393.94000000002
Yusuke Segawa,0,0,0,0,0,0,0,0,0,,0.0,0.0,5,4,1,80.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,1,1,0.01,-0.0,0.01,4,0,0,0,1,0,0,4.73,20.54,0.0,-0.0,-0.0,0,0,1,0,0,0,0,0,0,0,0,100.0,0.0,78.0,Takuma Ominami(1),,,,,,,,,,,,,,,,,,,,11,1,0,0.0115,0.0964,-0.0849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,176.0,110.0,110.0,968.0,660.0,22.0,1303.4845999999998,1130.8066000000001,2304.8541999999998,26.7917,5012.563599999999,172.67799999999994,35264.257600000004
Tatsuki Seko,0,0,0,0,0,0,0,0,0,,0.0,0.0,7,4,3,57.14,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,1,6,3,1,1,0,0,0.04,-0.0,0.04,4,0,0,0,0,0,0,1.08,7.94,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,100.0,0.0,50.5,Kento Tachibanada(2),,,,,,,,,,,,,,,,,,,,14,5,0,-0.0052,-0.0336,0.0283999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,9.0,18.0,27.0,27.0,0.0,352.32390000000004,339.79589999999996,970.5383999999999,25.0881,431.0136,12.528899999999998,3089.5479,360.0,288.0,144.0,192.0,1224.0,1056.0,72.0,3890.1048,2790.3792,2388.3096,29.2539,11450.688,1099.7256,55289.38799999999
Taiga Hata,0,0,0,0,0,0,0,0,0,,0.0,0.0,3,1,2,33.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0.4,2.04,0.01,0.0,0.01,0,0,3,0,0,1,1,1,0,0,0,100.0,0.03,33.1,Yuto Suzuki(2),,,,,,,,,,,,,,,,,,,,7,4,2,-0.0313,0.0186,-0.0499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,140.0,84.0,126.0,518.0,448.0,112.0,4208.801800000001,2661.2613999999994,1705.5835999999995,29.8987,3663.6683999999996,1547.5404000000003,24617.266799999994
Kento Tachibanada,0,0,0,0,0,0,0,0,0,,0.0,0.0,68,62,6,91.18,4,1,0,0,0,4,1,0,0,0,0,2,2,0,0,2,1,11,10,30,25,11,11,25,25,0.24,-0.04,0.2,57,1,0,0,1,0,1,1.75,218.13,0.09,-0.01,0.08,2,1,58,0,0,6,3,1,0,0,0,100.0,0.07,69.15,Kota Takai(12),,,,,,,,,,,,,,,,,,,,134,15,1,0.0940999999999999,-0.1915,0.2855999999999999,387.0,301.0,43.0,129.0,1677.0,1505.0,86.0,5486.430200000001,4623.4803999999995,5029.421900000001,27.1367,11534.302800000001,862.9541000000002,75441.3543,414.0,414.0,184.0,184.0,1610.0,1656.0,0.0,3639.8236,3639.8236,5452.646799999998,23.2855,15852.9754,0.0,81789.72500000003,468.0,364.0,208.0,208.0,2600.0,2340.0,104.0,5289.242399999999,2754.336,6118.845200000002,30.924,15519.087999999998,2534.9064,98819.39080000001,156.0,156.0,104.0,130.0,832.0,676.0,0.0,2297.3235999999997,2193.3261999999995,2826.5275999999994,26.0704,6449.5106000000005,103.99739999999998,42397.9244,145.0,87.0,174.0,87.0,551.0,580.0,58.0,2305.8973,2017.9621000000004,2176.9836000000005,26.3609,2671.7873999999997,287.93520000000007,32654.736599999993,560.0,480.0,200.0,360.0,1760.0,1640.0,80.0,7269.748,5629.607999999999,3538.1040000000003,28.9568,13169.880000000001,1640.144,81907.152
Shin Yamada,0,0,0,0,0,0,0,0,0,,0.0,0.0,4,3,1,75.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,3,0.0,-0.01,-0.01,9,0,0,0,3,0,0,2.22,23.48,0.2,-0.01,0.19,0,0,4,0,0,3,2,1,0,0,0,100.0,0.06,31.6,Akihiro Ienaga(2),,,,,,,,,,,,,,,,,,,,18,14,5,-0.1597,0.0009,-0.1606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,320.0,280.0,360.0,1480.0,1160.0,40.0,2614.044,1984.488,4597.336,31.0538,10082.828,629.552,70339.224
Akira Silvano Disaro,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),,,,,,,,,,,,,,,,,,,,2,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,10.0,8.0,6.0,20.0,18.0,4.0,198.836,116.2126,166.8504,28.2543,161.324,82.6234,1287.5282
Kohei Okuno,0,0,0,0,0,0,0,0,0,,0.0,0.0,13,10,3,76.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,10,7,1,1,2,2,0.01,-0.0,0.01,10,0,0,0,0,0,0,3.98,48.34,0.0,-0.0,0.0,0,0,11,0,0,3,2,2,0,1,0,100.0,0.07,44.9,Satoshi Tanaka(2),,,,,,,,,,,,,,,,,,,,22,5,1,-0.0352,-0.1405,0.1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,258.0,258.0,86.0,1505.0,1247.0,0.0,2478.9542999999994,2478.9542999999994,4560.9756,23.6031,8792.476599999998,0.0,65830.0545
,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sung-Ryong Jung,0,0,0,0,0,0,0,0,0,,0.0,0.0,42,31,8,73.81,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,5,4,4,33,25,1,1,0,0,0.09,-0.01,0.08,22,0,0,0,0,0,0,0.45,48.49,0.0,-0.0,0.0,0,0,18,0,0,0,0,0,0,1,0,100.0,0.01,109.95,Takuma Ominami(8),,,,,,,,,,,,,,,,,,,,62,0,0,0.1328,0.7107,-0.5779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sota Miura,0,0,0,0,0,0,0,0,0,,0.0,0.0,73,56,15,76.71,7,1,0,0,0,7,4,0,0,2,1,10,7,0,0,3,2,18,12,40,25,4,4,26,25,0.4,-0.03,0.38,49,0,0,0,0,0,0,2.64,180.69,0.03,-0.01,0.02,1,1,51,0,0,1,4,0,1,1,0,98.04,0.05,79.9,Takuma Ominami(24),,,,,,,,,,,,,,,,,,,,124,20,0,0.2450014472999999,-0.1112,0.3562014473,252.0,252.0,144.0,144.0,1044.0,900.0,0.0,2767.4171999999994,2767.4171999999994,3454.0200000000004,24.9804,6480.611999999999,0.0,51810.27840000002,520.0,416.0,208.0,260.0,1508.0,1352.0,104.0,6580.142399999999,5027.6356000000005,5285.956000000001,29.1976,7824.918399999999,1552.5067999999999,79289.31400000001,429.0,234.0,156.0,78.0,1131.0,1131.0,195.0,5634.127199999998,3627.620099999999,4020.2799000000005,30.3281,6151.824899999999,2006.5031999999992,64927.48859999998,252.0,84.0,42.0,210.0,1344.0,882.0,168.0,5609.0958,2908.7562000000003,3888.0618000000004,30.5041,5105.931600000001,2700.3396000000002,58320.93960000001,75.0,60.0,15.0,75.0,285.0,150.0,15.0,625.4699999999999,544.7685,998.1255,25.7615,1103.1315,80.69999999999999,14971.875,351.0,243.0,189.0,135.0,1107.0,1026.0,108.0,4378.473899999999,2956.454100000001,2089.5732,31.0191,4466.153699999999,1422.0225,48373.59420000001
Kazuki Oiwa,0,0,0,0,0,0,0,0,0,,0.0,0.0,39,31,6,79.49,5,0,0,0,0,3,1,0,0,0,0,4,2,1,1,1,0,7,5,23,17,3,2,11,11,0.3,-0.0,0.3,24,0,0,0,0,0,0,1.01,92.88,0.01,-0.0,0.01,0,0,27,0,0,3,1,1,0,1,0,100.0,0.07,72.0,Min-Tae Kim(6),,,,,,,,,,,,,,,,,,,,64,5,4,0.1968,0.0057,0.1911,180.0,150.0,60.0,30.0,810.0,570.0,30.0,1909.7129999999993,1717.827,3012.783000000001,26.7657,4613.148,191.88299999999992,45191.73599999999,56.0,49.0,7.0,28.0,182.0,196.0,7.0,378.847,316.2292,735.8988000000002,29.2081,1212.9572,62.617799999999995,11038.481999999998,144.0,96.0,24.0,120.0,936.0,624.0,48.0,2518.836,1245.7512000000002,2639.6976,34.2722,4327.9992,1273.0848,42631.0968,152.0,76.0,38.0,76.0,437.0,285.0,76.0,2276.0993,1413.6399000000001,1801.8402999999996,28.3961,2935.0591999999997,862.4612999999999,27027.614000000005,44.0,33.0,33.0,22.0,286.0,220.0,11.0,486.34189999999995,343.5729,779.4446,27.8073,913.1177000000001,142.7679,11691.672300000002,96.0,72.0,72.0,72.0,624.0,480.0,24.0,895.3896,741.7416,1683.3912,26.7681,2235.5424,153.648,25952.272800000002
Kota Takai,0,0,0,0,0,0,0,0,0,,0.0,0.0,66,58,7,87.88,8,0,0,0,0,0,0,0,0,0,0,7,3,0,0,5,4,15,12,42,35,7,7,12,12,0.09,-0.02,0.08,48,2,0,0,0,0,0,3.62,266.73,0.02,-0.01,0.02,0,0,58,0,0,3,0,0,0,6,0,100.0,0.06,77.65,Asahi Sasaki(14),,,,,,,,,,,,,,,,,,,,119,0,0,0.1011,-0.0594,0.1605,252.0,72.0,36.0,144.0,1152.0,936.0,180.0,3448.5839999999994,2022.8076000000003,3833.4600000000005,29.0782,5283.997199999999,1425.7764000000002,57501.88559999999,378.0,378.0,270.0,270.0,1836.0,1728.0,0.0,2455.563599999999,2455.563599999999,5675.718599999997,23.6234,10777.352399999996,0.0,85135.779,468.0,312.0,364.0,208.0,1872.0,2028.0,156.0,5995.729999999999,3994.5672000000004,5905.8792,31.3733,11847.9192,2001.1576,95379.934,174.0,116.0,87.0,58.0,870.0,870.0,58.0,2369.4421,1460.7792999999995,2845.6220999999987,31.6054,5386.1758,908.6628000000002,42684.31119999999,68.0,34.0,17.0,34.0,238.0,221.0,34.0,1477.3272,1199.6985,1235.9731000000002,28.513,972.9168000000001,277.6287,18539.6084,40.0,32.0,0.0,40.0,232.0,192.0,8.0,472.4816,420.7264,533.1632,25.4879,1271.4312,51.7552,12342.7216
Lukian Araújo de Almeida,0,0,0,0,0,0,0,0,0,,0.0,0.0,17,11,6,64.71,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,3,2,1,1,1,1,14,9,0.0,-0.05,-0.05,20,1,0,0,1,0,0,2.97,88.48,0.1,-0.01,0.1,0,0,13,0,0,5,3,1,1,3,0,100.0,0.14,43.0,Yasuto Wakizaka(2),,,,,,,,,,,,,,,,,,,,58,29,7,-0.2282,0.0148999999999999,-0.2431,160.0,80.0,32.0,96.0,496.0,320.0,80.0,2264.9712,1305.7584,1713.6176,29.1853,3304.3088,959.2128,25704.264,48.0,36.0,18.0,30.0,258.0,192.0,12.0,717.8736000000001,674.0748000000001,646.6722,25.4627,1440.6978,43.7988,9700.0824,464.0,348.0,116.0,261.0,1334.0,928.0,116.0,6963.0363,4709.7189,3362.2454999999995,32.2907,7496.917600000001,2253.3174,54300.243800000004,132.0,96.0,24.0,84.0,360.0,228.0,36.0,1823.2427999999998,1265.5116,1204.1928000000003,31.519,2699.9159999999997,557.7312000000001,18062.886000000002,95.0,76.0,133.0,133.0,323.0,266.0,19.0,1190.2416999999998,498.7043999999999,1443.3274000000001,32.6866,2059.9154,691.5373000000001,21649.901499999996,308.0,280.0,168.0,308.0,924.0,868.0,28.0,2868.572,2624.3363999999992,1978.0264000000002,28.1792,4560.4412,244.2356,45791.3148
Daiki Sugioka,0,0,0,0,0,0,0,0,0,,0.0,0.0,45,35,9,77.78,7,2,0,0,0,2,0,0,0,1,0,3,2,4,3,1,0,16,14,28,20,3,3,10,10,0.37,-0.04,0.33,30,1,0,0,1,0,0,3.03,143.58,0.04,-0.02,0.02,1,0,27,0,0,4,7,1,0,4,0,100.0,0.16,44.5,Min-Tae Kim(5),,,,,,,,,,,,,,,,,,,,74,24,2,0.1472,0.0010043595,0.1461956405,108.0,72.0,36.0,18.0,576.0,522.0,36.0,1312.6968,1020.9438,1830.348,29.1161,4287.8124,291.75300000000004,27455.216399999998,78.0,52.0,52.0,78.0,390.0,468.0,26.0,1073.4333999999997,801.0314,1442.2304000000001,32.3693,2272.6964,272.40200000000004,21633.454700000002,364.0,336.0,168.0,112.0,980.0,1064.0,28.0,3053.1788000000006,2801.9012,3087.8483999999994,27.1633,5988.757600000002,251.27759999999998,49868.73080000001,518.0,333.0,148.0,370.0,1258.0,629.0,185.0,8242.6084,5307.883099999999,3803.5334000000007,30.7121,6883.021200000002,2934.7216000000003,57053.0084,96.0,96.0,96.0,72.0,648.0,600.0,0.0,1066.9392,1066.9392,1906.0535999999997,24.6686,3091.1976000000004,0.0,28590.8088,420.0,385.0,175.0,280.0,1645.0,1540.0,35.0,4319.364,3696.567,3018.3965000000003,28.3691,8145.564000000001,622.7970000000001,69875.8515
Akihiro Ienaga,0,0,0,0,0,0,0,0,0,,0.0,0.0,62,47,14,75.81,11,3,1,0,0,12,5,0,0,2,1,0,0,1,1,5,3,21,14,24,13,5,5,27,25,0.44,-0.05,0.39,49,1,0,0,3,0,0,1.14,160.83,0.05,-0.03,0.02,0,0,51,0,0,11,14,1,1,4,0,100.0,0.24,37.6,Asahi Sasaki(22),,,,,,,,,,,,,,,,,,,,137,80,5,0.5072,0.0167,0.4905,144.0,72.0,90.0,126.0,576.0,432.0,72.0,2135.9682000000003,1387.0493999999999,2055.402,29.9472,2993.814,748.9187999999999,30831.033600000002,42.0,0.0,126.0,126.0,1218.0,924.0,42.0,632.9022000000001,201.75119999999998,4320.905400000001,28.3091,7541.5578000000005,431.15099999999995,64813.581000000006,370.0,333.0,259.0,222.0,1258.0,1110.0,37.0,3482.9394999999995,3260.4104000000007,3945.661500000001,26.6328,8097.734899999998,222.52909999999997,63722.44710000001,330.0,198.0,198.0,165.0,825.0,660.0,132.0,4098.3624,3097.8122999999996,3113.5928999999996,29.9849,5625.642,1000.5468000000001,46703.877,255.0,153.0,204.0,204.0,1173.0,1071.0,102.0,3414.2001,2551.4127000000003,3688.9778999999994,26.6259,6844.363200000001,862.7822999999999,55334.68379999999,492.0,451.0,205.0,410.0,1599.0,1722.0,41.0,5166.9225,4017.6965999999998,3338.6587,31.5929,9929.5317,1149.2218,77289.9323
Akito Suzuki,0,0,0,0,0,0,0,0,0,,0.0,0.0,11,9,2,81.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,2,2,2,6,5,0.01,-0.01,0.01,11,1,0,0,0,0,1,1.58,40.23,0.02,0.0,0.02,0,0,13,0,0,3,3,0,0,0,0,100.0,0.06,51.7,Kota Takai(2),,,,,,,,,,,,,,,,,,,,53,23,9,-0.0244,-9.956319999999964e-05,-0.0243004368,286.0,176.0,154.0,88.0,594.0,638.0,110.0,3346.5630000000006,2706.9283999999993,2499.4134,30.243,5746.831200000002,639.6367999999999,37491.207599999994,210.0,195.0,120.0,105.0,570.0,435.0,15.0,1785.1409999999994,1724.354999999999,1779.5490000000002,26.7513,5236.365000000001,60.78599999999999,26693.224499999993,286.0,242.0,132.0,154.0,946.0,770.0,44.0,2695.220000000001,2257.1076000000003,2621.0997999999995,29.7982,7783.967400000002,438.11460000000017,42330.77420000001,266.0,209.0,38.0,114.0,798.0,551.0,57.0,2549.7221000000004,2088.6928000000003,1992.5205,26.4142,3506.9307,461.02930000000003,29887.799899999995,18.0,18.0,6.0,6.0,36.0,24.0,0.0,173.9478,138.9132,505.19220000000007,28.9257,195.80820000000003,35.034600000000005,2467.0224,,,,,,,,,,,,,,
Daiki Tomii,0,0,0,0,0,0,0,0,0,,0.0,0.0,27,14,10,51.85,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,7,2,5,3,19,11,0,0,1,1,0.07,-0.0,0.06,15,0,0,0,0,0,0,2.44,120.36,0.01,-0.0,0.01,0,0,10,0,0,0,0,0,0,4,0,100.0,0.0,111.35,Min-Tae Kim(4),,,,,,,,,,,,,,,,,,,,39,0,0,0.0839,0.8398,-0.7559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuichi Maruyama,0,0,0,0,0,0,0,0,0,,0.0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),,,,,,,,,,,,,,,,,,,,1,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
