Name,Total_Shots,Open_Play_Shots,Goals,Shot_On_Post,Shot_On_Target,Shot_Off_Target,Shot_Blocked,Shots_From_Inside_The_Box,Shots_From_Outside_The_Box,Avg._Shot_Distance,xG,xGOT,Total_Passes,Accurate_Passes,Miss_Pass,Passing_Accuracy,Progressive_Passes,Chances_Created,Assists,Pre-Assists,Buil-up_to_Shot,Final_Third_Passes,Passes_In_Penalty_Box,Through_Pass_Attempts,Accurate_Through_Passes,Crosses_Attempts,Accurate_Crosses,Longballs_Attempts,Accurate_Longballs,Corners_Taken,Accurate_Corners,Freekicks_Taken,Accurate_Freekicks,ThrowIns_Taken,Accurate_ThrowIns,Forward_Pass_Attempts,Accurate_Forward_Pass,Side_Pass_Attempts,Accurate_Side_Pass,Back_Pass_Attempts,Accurate_Back_Pass,xT_Increased_From_Pass,xT_Decreased_From_Pass,Total_xT_From_Pass,Total_Carries,Progressive_Carries,Carries_Led_to_Shot,Carries_Led_to_Goal,Carrier_Dispossessed,Carries_Into_Final_Third,Carries_Into_Penalty_Box,Avg._Carry_Length,Total_Carry_Length,xT_Increased_From_Carries,xT_Decreased_From_Carries,Total_xT_From_Carries,TakeOn_Attempts,Successful_TakeOns,Total_Passes_Received,Key_Passes_Received,Assists_Received,Progressive_Passes_Received,Passes_Received_In_Final_Third,Passes_Received_In_Opponent_Penalty_Box,Crosses_Received,Longballs_Received,Cutbacks_Received,Ball_Retention,xT_Received,Avg._Distance_Of_Pass_Receiving_Form_Oppo._Goal_Line,Most_Passes_Received_From_(Count),Total_Tackles,Tackles_Won,Dribblers_Tackled,Dribble_Past,Interception,Ball_Recoveries,Post_Recovery_Ball_Retention,Pass_Blocked,Ball_Clearances,Shots_Blocked,Aerial_Duels,Aerial_Duels_Won,Fouls_Committed,Fouls_Infront_Of_Own_Penalty_Box,Error_Led_to_Shot,Error_Led_to_Goal,Possession Win in Final third,Possession Win in Mid third,Possession Win in Defensive third,Total_Touches,Touches_In_Final_Third,Touches_In_Opponent_Penalty_Box,obv_for_net,obv_against_net,obv_total_net,count_hi_1-15,count_hsr_1-15,count_high_acceleration_1-15,count_high_deceleration_1-15,count_medium_acceleration_1-15,count_medium_deceleration_1-15,count_sprint_1-15,high_intensity_hi_distance_1-15,high_speed_running_hsr_distance_1-15,m/min_1-15,max_speed_1-15,running_distance_1-15,sprinting_distance_1-15,total_distance_1-15,count_hi_16-30,count_hsr_16-30,count_high_acceleration_16-30,count_high_deceleration_16-30,count_medium_acceleration_16-30,count_medium_deceleration_16-30,count_sprint_16-30,high_intensity_hi_distance_16-30,high_speed_running_hsr_distance_16-30,m/min_16-30,max_speed_16-30,running_distance_16-30,sprinting_distance_16-30,total_distance_16-30,count_hi_31-45+,count_hsr_31-45+,count_high_acceleration_31-45+,count_high_deceleration_31-45+,count_medium_acceleration_31-45+,count_medium_deceleration_31-45+,count_sprint_31-45+,high_intensity_hi_distance_31-45+,high_speed_running_hsr_distance_31-45+,m/min_31-45+,max_speed_31-45+,running_distance_31-45+,sprinting_distance_31-45+,total_distance_31-45+,count_hi_46-60,count_hsr_46-60,count_high_acceleration_46-60,count_high_deceleration_46-60,count_medium_acceleration_46-60,count_medium_deceleration_46-60,count_sprint_46-60,high_intensity_hi_distance_46-60,high_speed_running_hsr_distance_46-60,m/min_46-60,max_speed_46-60,running_distance_46-60,sprinting_distance_46-60,total_distance_46-60,count_hi_61-75,count_hsr_61-75,count_high_acceleration_61-75,count_high_deceleration_61-75,count_medium_acceleration_61-75,count_medium_deceleration_61-75,count_sprint_61-75,high_intensity_hi_distance_61-75,high_speed_running_hsr_distance_61-75,m/min_61-75,max_speed_61-75,running_distance_61-75,sprinting_distance_61-75,total_distance_61-75,count_hi_76-120+,count_hsr_76-120+,count_high_acceleration_76-120+,count_high_deceleration_76-120+,count_medium_acceleration_76-120+,count_medium_deceleration_76-120+,count_sprint_76-120+,high_intensity_hi_distance_76-120+,high_speed_running_hsr_distance_76-120+,m/min_76-120+,max_speed_76-120+,running_distance_76-120+,sprinting_distance_76-120+,total_distance_76-120+
Daihachi Okamura,1,1,0,0,0,0,1,0,1,76.72,0.02,0.0,96,78,12,81.25,7,0,0,0,0,2,0,0,0,0,0,9,4,1,1,19,14,14,13,57,44,9,9,11,10,0.12,-0.03,0.09,70,10,0,0,0,0,0,5.67,517.51,0.09,-0.01,0.08,0,0,81,0,0,3,3,1,0,3,0,98.77,0.1,75.2,Takanori Sugeno(18),,,,,,,,,,,,,,,,,,,,169,10,1,0.1375902751,-0.0803053485999999,0.2178956236999999,256.0,96.0,256.0,224.0,1088.0,1152.0,160.0,3186.9088,2099.0848,3897.728,28.3492,8853.84,1087.8208,58465.9328,680.0,408.0,476.0,408.0,2244.0,1904.0,272.0,9273.058000000003,5360.793600000002,6622.717199999999,31.3017,12151.2396,3912.2712,99340.76479999998,180.0,120.0,120.0,150.0,1260.0,930.0,60.0,2189.5260000000003,1303.284,2857.9080000000013,29.8189,4809.7919999999995,886.2419999999997,59063.43900000001,378.0,270.0,108.0,216.0,1404.0,1188.0,108.0,4972.001399999999,4671.005400000001,4903.054200000001,25.2215,7716.632399999999,300.99600000000004,73545.80760000003,352.0,220.0,176.0,176.0,1540.0,1276.0,132.0,4579.498,3605.1179999999995,4710.758800000001,26.1297,9519.8092,974.3799999999999,70661.3688,483.0,414.0,276.0,345.0,3588.0,2622.0,69.0,5109.332700000002,4395.106799999999,8005.6421999999975,27.6703,17352.816899999998,714.219,164382.45360000007
Tatsuya Hasegawa,1,1,0,0,1,0,0,1,0,14.93,0.12,0.11,6,5,1,83.33,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,5,4,0.01,-0.0,0.01,3,0,0,0,0,0,0,6.18,23.49,0.0,-0.01,-0.01,0,0,7,1,0,1,5,1,0,0,0,100.0,0.11,21.9,Daiki Suga(3),,,,,,,,,,,,,,,,,,,,15,10,2,0.0418999999999999,5.421010862427522e-20,0.0418999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takeshi Kanamori,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,7.71,15.41,0.0,-0.0,-0.0,1,1,6,0,0,1,1,0,0,0,0,100.0,0.0,61.3,Daiki Suga(1),,,,,,,,,,,,,,,,,,,,9,5,1,-0.0045,0.0045,-0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,33.0,33.0,88.0,242.0,154.0,44.0,1147.0216999999998,788.0235,1312.8665,28.4047,1756.2996000000003,358.9982000000001,9955.907500000001,195.0,156.0,104.0,143.0,832.0,559.0,39.0,2493.4728,2147.3828999999996,1662.5647999999999,27.865,5176.748200000001,346.0899,34138.0052
Masato Yuzawa,0,0,0,0,0,0,0,0,0,,0.0,0.0,4,4,0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,3,3,0.0,-0.01,-0.01,2,0,0,0,0,0,0,2.02,4.05,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,100.0,0.0,43.4,Hiroyuki Mae(1),,,,,,,,,,,,,,,,,,,,6,0,0,0.0104,-0.003,0.0134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,44.0,24.0,32.0,172.0,144.0,16.0,657.7996,504.22,470.3008,26.9862,853.1232,153.5796,6341.224,240.0,228.0,96.0,192.0,684.0,624.0,12.0,2139.2904000000003,2026.2480000000003,1540.8191999999997,27.6988,4615.1376,113.04120000000002,31638.158400000004
Daiki Matsuoka,0,0,0,0,0,0,0,0,0,,0.0,0.0,1,1,0,100.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.01,0.0,0.01,2,0,0,0,1,0,0,1.6,3.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),,,,,,,,,,,,,,,,,,,,3,3,1,-0.0015999999999999,-0.0026,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,117.0,63.0,63.0,306.0,297.0,9.0,1337.6781,1233.5418,1207.5525000000002,26.6008,2702.8728,104.1363,13725.844200000001
Hisashi Jogo,0,0,0,0,0,0,0,0,0,,0.0,0.0,7,3,3,42.86,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,4,2,0,0,2,1,0.02,-0.0,0.02,6,0,0,0,0,0,0,2.61,23.23,0.02,-0.0,0.01,0,0,6,0,0,3,3,0,0,1,0,100.0,0.05,34.05,Yota Maejima(2),,,,,,,,,,,,,,,,,,,,20,7,0,-0.0503,-0.0029,-0.0474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,196.0,84.0,196.0,868.0,756.0,84.0,3602.6059999999998,2268.1008,3332.5544,30.8933,5754.378,1334.5052000000003,37880.024
Takumi Nagaishi,0,0,0,0,0,0,0,0,0,,0.0,0.0,24,13,10,54.17,0,0,0,0,0,0,0,0,0,0,0,10,4,1,0,8,5,2,1,14,7,1,1,0,0,0.08,-0.0,0.07,7,0,0,0,0,0,0,9.97,61.42,0.0,-0.0,0.0,0,0,4,0,0,0,0,0,0,1,0,100.0,0.0,112.5,Tatsuki Nara(2),,,,,,,,,,,,,,,,,,,,29,0,0,0.114099729,-0.2878,0.401899729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daiki Suga,0,0,0,0,0,0,0,0,0,,0.0,0.0,59,48,10,81.36,4,0,0,0,0,5,0,0,0,4,0,5,3,2,1,0,0,17,14,23,14,5,4,29,29,0.07,-0.07,0.0,49,3,0,0,1,0,0,3.01,241.72,0.07,-0.01,0.06,1,1,47,0,0,1,6,0,0,2,0,100.0,0.08,48.6,Yoshiaki Komai(11),,,,,,,,,,,,,,,,,,,,113,41,1,0.0658,0.0182947893,0.0475052107,234.0,104.0,182.0,182.0,754.0,858.0,130.0,4682.8184,2412.0355999999997,3018.0254000000004,32.2424,5439.2728,2270.7827999999995,45270.367999999995,54.0,36.0,72.0,63.0,126.0,189.0,18.0,742.9068,570.5829,824.5269,29.6735,1221.5159999999998,172.3248,12367.9098,108.0,72.0,36.0,72.0,396.0,360.0,36.0,1414.77,1131.036,1128.2844,31.2906,2397.0228,283.7328,23317.874400000004,138.0,69.0,92.0,0.0,299.0,414.0,69.0,1980.1413000000005,1499.8047000000006,1763.916,28.2121,2748.6954999999994,480.33660000000015,26458.737699999998,204.0,102.0,102.0,153.0,1173.0,969.0,102.0,3262.123200000001,2338.9059000000007,5662.371899999999,28.2385,7542.2676,923.2224,84935.5887,768.0,384.0,320.0,512.0,2560.0,2496.0,384.0,13956.019199999999,8552.2304,7312.288,31.869,16114.937600000001,5403.788800000001,150145.60639999996
Seiya Baba,0,0,0,0,0,0,0,0,0,,0.0,0.0,82,70,8,85.37,7,0,0,0,0,10,2,0,0,2,0,0,0,2,2,11,9,17,15,38,28,8,8,23,23,0.18,-0.09,0.09,60,3,0,0,0,0,0,1.52,209.71,0.07,-0.01,0.05,2,1,76,1,0,5,10,2,0,11,1,100.0,0.25,52.9,Daihachi Okamura(14),,,,,,,,,,,,,,,,,,,,156,50,2,0.1956,-0.0647979622999999,0.2603979623,224.0,168.0,196.0,224.0,868.0,728.0,56.0,2352.8343999999993,1834.5935999999995,2943.301200000001,28.8884,5359.9252000000015,518.2380000000002,44149.5152,315.0,210.0,140.0,210.0,1120.0,910.0,105.0,3615.5595,2817.5,3351.628,29.0592,6757.747499999999,798.0595,50274.423500000004,442.0,340.0,238.0,340.0,1462.0,1292.0,102.0,5405.66,4586.1206,3567.2324,28.8814,7665.2388,819.5394,73722.82560000001,282.0,188.0,47.0,94.0,987.0,846.0,94.0,4073.748499999999,2720.4258000000013,4088.4030999999986,26.519,6371.240099999998,1353.3227000000006,61326.046500000026,322.0,276.0,322.0,230.0,1472.0,1518.0,46.0,4456.875600000001,3915.8925999999997,4701.972800000001,29.687,6234.191399999998,540.9784000000001,70529.57360000002,891.0,891.0,567.0,162.0,4131.0,3969.0,0.0,7264.857600000001,7264.857600000001,9371.068199999998,23.3034,21077.0019,0.0,192419.2341
Tomoki Kondo,0,0,0,0,0,0,0,0,0,,0.0,0.0,28,20,8,71.43,3,0,0,0,0,7,0,0,0,0,0,0,0,1,1,5,3,9,7,7,3,1,1,16,13,0.04,-0.06,-0.02,20,4,0,0,0,0,1,2.75,113.75,0.05,-0.0,0.05,2,2,20,0,0,1,8,0,0,0,0,100.0,0.09,33.45,Yoshiaki Komai(6),,,,,,,,,,,,,,,,,,,,54,30,1,0.0102999999999999,0.0151058525,-0.0048058525,84.0,63.0,63.0,42.0,567.0,588.0,21.0,1104.4551000000001,945.7119000000001,2170.7405999999996,26.7815,2872.012499999999,158.7411,32561.096399999995,175.0,100.0,125.0,75.0,575.0,650.0,75.0,3036.865,2059.1975,2486.13,31.2171,4473.3925,977.6675,37291.955,189.0,147.0,168.0,105.0,609.0,945.0,42.0,2248.5015,2025.0657000000006,2123.9714999999997,29.9958,4360.6731,223.43370000000002,43895.43060000001,145.0,87.0,87.0,58.0,754.0,725.0,58.0,3425.256699999999,2018.4812000000006,2822.5526000000004,29.4859,4062.9290000000005,1406.7784000000004,40738.82299999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroyuki Mae,0,0,0,0,0,0,0,0,0,,0.0,0.0,62,52,9,83.87,10,1,0,0,0,6,2,0,0,1,1,4,2,2,1,3,3,13,11,36,28,3,2,20,19,0.38,-0.06,0.32,41,1,0,0,0,0,0,1.94,136.11,0.02,-0.02,0.0,1,0,52,0,0,8,3,0,0,0,0,98.08,0.07,58.6,Masato Shigemi(9),,,,,,,,,,,,,,,,,,,,114,21,0,0.0925065248,-0.0418,0.1343065248,342.0,190.0,114.0,152.0,1786.0,1596.0,152.0,5056.701800000001,3534.5662000000007,4491.478399999999,29.2434,10233.840800000005,1522.1355999999998,67372.1722,420.0,294.0,168.0,252.0,1554.0,1134.0,126.0,5537.9982,3781.6589999999997,4131.2964,31.1996,8353.3128,1756.3392000000001,61969.47120000001,450.0,360.0,150.0,210.0,1110.0,960.0,90.0,5453.133,4660.491,2979.0299999999997,27.0007,9705.803999999998,792.6419999999996,61566.62999999999,390.0,240.0,180.0,90.0,780.0,780.0,150.0,4547.303999999999,3470.742000000001,2922.6449999999995,31.7012,6013.11,1076.5619999999997,43839.678,270.0,189.0,54.0,243.0,918.0,783.0,81.0,3784.3902000000003,2666.9790000000003,3202.580699999999,30.8125,5762.5452000000005,1117.4112,48038.70510000001,297.0,189.0,162.0,243.0,1512.0,1404.0,108.0,4366.8639,2951.2269,3342.030299999999,29.5704,10667.975399999998,1415.6370000000002,68623.04609999999
Kazuya Konno,0,0,0,0,0,0,0,0,0,,0.0,0.0,24,18,6,75.0,2,3,0,0,0,4,2,0,0,3,1,1,1,2,2,4,3,2,1,12,8,1,0,7,7,0.35,-0.04,0.31,26,4,0,0,0,0,0,6.16,194.09,0.14,-0.01,0.13,1,0,23,0,0,2,8,0,0,2,0,100.0,0.08,35.1,Hiroyuki Mae(8),,,,,,,,,,,,,,,,,,,,52,38,2,0.1656,-0.0372940004,0.2028940004,240.0,200.0,180.0,220.0,720.0,640.0,40.0,2382.248,1669.02,2490.184,32.6012,4586.0380000000005,713.2279999999998,37352.774000000005,338.0,208.0,130.0,208.0,754.0,520.0,130.0,4307.0560000000005,2880.6543999999994,2738.7334,29.1757,5427.1646,1426.4016,41080.9958,216.0,120.0,192.0,216.0,936.0,792.0,96.0,4811.2176,3223.0464,2547.6432,31.4872,6207.1632,1588.1712,52651.3104,325.0,125.0,75.0,100.0,525.0,500.0,200.0,5345.552500000001,3184.165,2172.1,29.0092,3920.4425,2161.3849999999998,32581.5125,30.0,18.0,18.0,24.0,90.0,60.0,12.0,435.3348,318.05940000000004,688.9776,27.9406,620.6160000000001,117.27599999999998,5098.433999999999,,,,,,,,,,,,,,
Toya Nakamura,0,0,0,0,0,0,0,0,0,,0.0,0.0,36,27,7,75.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,10,8,16,9,0,0,13,13,0.04,-0.01,0.03,27,3,0,0,0,0,0,2.82,135.09,0.02,-0.01,0.01,2,1,31,0,0,0,0,0,0,2,0,100.0,0.01,66.4,Hiroki Miyazawa(9),,,,,,,,,,,,,,,,,,,,69,4,0,-0.0006985061999999,-0.0494058998999999,0.0487073937,279.0,155.0,124.0,186.0,837.0,806.0,124.0,4751.4940000000015,2217.116900000001,3616.8661,34.5838,6515.468400000002,2534.3739999999993,54252.9822,184.0,184.0,115.0,23.0,667.0,598.0,0.0,1937.1152000000006,1937.1152000000006,2168.2514,23.4812,2973.4675999999995,0.0,32523.76410000001,224.0,84.0,56.0,140.0,1092.0,1092.0,140.0,3521.6412,2592.3156,2847.684,27.4676,4598.983199999999,929.3255999999999,58852.1444,175.0,125.0,125.0,25.0,425.0,525.0,50.0,2794.235,2220.2025000000003,2112.3849999999998,27.1732,4083.815,574.03,30488.7425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takuma Arano,0,0,0,0,0,0,0,0,0,,0.0,0.0,72,60,10,83.33,6,1,0,0,0,10,1,0,0,2,0,1,0,1,1,9,8,10,6,45,34,6,6,13,13,0.18,-0.05,0.13,54,4,0,0,1,0,0,2.98,324.58,0.05,-0.01,0.04,2,1,60,0,0,4,4,0,0,0,0,100.0,0.05,63.75,Yoshiaki Komai(10),,,,,,,,,,,,,,,,,,,,138,32,0,0.1386,0.0015016913,0.1370983087,430.0,387.0,129.0,215.0,1763.0,1634.0,43.0,3977.2634999999996,3494.2788999999993,5345.876099999999,28.9283,11529.719,482.98459999999994,80188.15869999999,138.0,138.0,138.0,115.0,713.0,552.0,0.0,1061.3327,1061.3327,2272.9197999999997,22.7758,4421.4717,0.0,34093.808500000014,54.0,54.0,108.0,54.0,702.0,558.0,0.0,533.4264,533.4264,1800.945,22.2026,4085.2295999999997,0.0,37219.5162,174.0,58.0,116.0,29.0,667.0,696.0,116.0,3139.0035000000007,1451.3862000000004,2685.365200000001,33.8038,4347.4132,1687.6173000000001,40280.475099999996,342.0,342.0,228.0,171.0,2394.0,1824.0,0.0,1881.2792999999997,1881.2792999999997,7231.692599999999,24.6748,12953.324099999998,0.0,108475.41179999999,324.0,270.0,162.0,162.0,1998.0,1998.0,54.0,4151.4228,4076.033400000001,6409.405799999999,25.2702,11118.772800000004,75.38940000000002,131606.42939999996
Yoshiaki Komai,0,0,0,0,0,0,0,0,0,,0.0,0.0,73,61,12,83.56,5,1,0,0,0,6,0,0,0,1,0,3,2,2,1,8,7,9,6,37,28,5,5,23,22,0.12,-0.08,0.03,53,3,0,0,1,0,0,5.12,343.53,0.06,-0.02,0.04,1,0,65,0,0,7,8,1,0,0,0,100.0,0.12,62.3,Daihachi Okamura(12),,,,,,,,,,,,,,,,,,,,153,49,5,-0.1557,-0.052305763,-0.103394237,319.0,232.0,145.0,261.0,1073.0,725.0,87.0,3584.3565000000003,1961.8761000000004,3446.0990000000006,32.5748,10392.086199999998,1622.4804,51691.49370000002,290.0,232.0,145.0,116.0,1015.0,870.0,58.0,2603.5736000000006,1954.6434999999997,3043.2136,27.9564,6724.273500000001,648.9300999999998,45648.19530000001,300.0,300.0,150.0,180.0,1170.0,1020.0,0.0,2386.8570000000004,2386.8570000000004,3066.36,24.0696,11413.427999999998,0.0,63371.43000000001,312.0,234.0,78.0,156.0,1404.0,1170.0,78.0,3581.8575000000014,2979.5181,4135.134900000001,29.2612,9748.229399999995,602.3394000000002,62027.03129999999,952.0,612.0,340.0,272.0,2720.0,2720.0,340.0,14638.1016,11149.0964,8596.226799999999,27.127,22806.071199999995,3489.0052,128943.43600000002,195.0,156.0,39.0,117.0,819.0,507.0,39.0,1834.5911999999998,1098.6221999999998,4036.5273,31.0569,4879.379699999999,735.9689999999998,39154.319099999986
Tatsuki Nara,0,0,0,0,0,0,0,0,0,,0.0,0.0,41,34,7,82.93,6,0,0,0,0,3,1,0,0,0,0,8,5,0,0,3,2,8,5,29,23,2,2,8,8,0.11,-0.01,0.1,21,0,0,0,0,0,0,2.72,76.63,0.01,-0.0,0.01,0,0,24,0,0,1,1,0,0,1,0,100.0,0.01,85.0,Masaya Tashiro(7),,,,,,,,,,,,,,,,,,,,65,0,0,0.0941,-0.1031,0.1972,92.0,92.0,69.0,46.0,437.0,299.0,0.0,941.4290999999998,941.4290999999998,1931.3031000000008,24.9036,3216.883500000001,0.0,28969.530399999996,48.0,36.0,0.0,12.0,240.0,180.0,12.0,674.1396000000001,644.0268,866.3688000000001,25.1482,578.0088000000001,30.112799999999996,12995.5248,24.0,24.0,12.0,36.0,276.0,264.0,0.0,236.94599999999997,236.94599999999997,921.6732000000001,23.9698,1537.2515999999998,0.0,19047.9216,68.0,17.0,68.0,17.0,340.0,493.0,51.0,1422.7181,820.6614,1384.4001,29.3609,2016.6063000000001,602.0567000000001,20766.0117,78.0,78.0,26.0,78.0,858.0,858.0,0.0,716.4248,716.4248,2501.3898,24.0631,3511.8589999999995,0.0,37520.831399999995,40.0,30.0,20.0,20.0,310.0,300.0,10.0,355.75100000000003,281.22,910.3520000000001,30.3575,1510.9989999999998,74.532,18692.559
Hiroki Miyazawa,0,0,0,0,0,0,0,0,0,,0.0,0.0,46,42,4,91.3,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,13,12,8,8,17,15,2,2,17,16,0.04,-0.02,0.03,38,3,0,0,0,0,0,3.35,231.72,0.02,-0.01,0.0,0,0,44,0,0,0,0,0,0,2,0,100.0,0.02,76.0,Takanori Sugeno(16),,,,,,,,,,,,,,,,,,,,88,4,0,0.0405,0.0473105099,-0.0068105098999999,208.0,156.0,104.0,104.0,1768.0,1664.0,52.0,1597.9391999999996,1185.4699999999996,6083.547599999999,30.5507,10770.837999999998,412.46919999999994,91253.23480000002,248.0,155.0,124.0,217.0,930.0,775.0,93.0,3803.9821,2995.3409000000006,3040.9170999999983,26.4174,6999.961199999999,808.6411999999999,45613.7596,516.0,473.0,172.0,215.0,1849.0,1462.0,43.0,4913.932500000001,4601.2494,4255.8519,26.8217,9024.538999999999,312.6831,87954.28980000001,17.0,17.0,0.0,0.0,17.0,34.0,0.0,75.1519,75.1519,1230.3358999999998,21.4107,102.714,0.0,5987.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takanori Sugeno,0,0,0,0,0,0,0,0,0,,0.0,0.0,68,61,4,89.71,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,10,10,12,9,55,48,1,1,2,2,0.03,-0.03,-0.0,43,0,0,0,0,0,0,3.32,221.52,0.01,-0.01,0.0,0,0,46,0,0,0,0,0,0,5,0,100.0,0.01,98.65,Hiroki Miyazawa(13),,,,,,,,,,,,,,,,,,,,116,0,0,0.1151,-0.4137016801,0.5288016801000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wellington Luis de Sousa,0,0,0,0,0,0,0,0,0,,0.0,0.0,33,19,12,57.58,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,7,5,6,4,12,3,2,2,16,13,0.07,-0.04,0.03,21,2,0,0,2,0,0,1.49,72.22,0.02,-0.0,0.01,1,0,28,0,0,9,6,4,1,8,0,100.0,0.28,44.8,Takumi Nagaishi(6),,,,,,,,,,,,,,,,,,,,92,35,9,-0.2051,0.0838047218,-0.2889047218,492.0,410.0,287.0,451.0,1886.0,1558.0,82.0,5327.8639,4727.7838,4632.3932,29.0658,10408.6372,600.0801000000001,69485.9103,330.0,264.0,198.0,363.0,1023.0,825.0,66.0,4531.0914,3993.1518,2898.9246,27.0876,5889.5925,537.9396,43483.855800000005,384.0,360.0,120.0,192.0,1080.0,720.0,24.0,4468.200000000001,4206.9696,2323.2552,26.3686,6040.992,261.23040000000003,48013.956,360.0,300.0,180.0,210.0,810.0,630.0,60.0,5079.813000000003,4429.839000000001,2615.874,28.3462,5725.695,649.9710000000001,39238.109999999986,333.0,222.0,222.0,222.0,1073.0,1147.0,111.0,4407.0959,3229.3415000000005,4050.5749999999994,27.4458,5895.5948,1177.7544000000003,60758.6472,54.0,45.0,18.0,45.0,171.0,144.0,9.0,540.0531,494.4699,995.5008,25.4757,1096.9587,45.5841,9108.8289
Masaya Tashiro,0,0,0,0,0,0,0,0,0,,0.0,0.0,38,35,3,92.11,5,0,0,0,0,2,0,0,0,0,0,7,6,1,0,4,4,12,11,21,19,3,3,9,9,0.1,-0.02,0.08,28,1,0,0,0,0,0,2.6,99.98,0.01,-0.01,0.0,0,0,32,0,0,4,2,1,0,1,0,100.0,0.06,68.8,Hiroyuki Mae(10),,,,,,,,,,,,,,,,,,,,71,4,4,0.0127999999999999,-0.152,0.1648,180.0,150.0,90.0,60.0,960.0,900.0,30.0,2650.316999999999,2402.748000000001,2749.0230000000015,25.9905,4136.9130000000005,247.56899999999996,41235.35699999999,69.0,0.0,46.0,92.0,667.0,621.0,69.0,2293.4426999999996,1103.0363000000004,2078.8067000000005,29.9338,2950.5527000000006,1190.4087000000002,31182.11660000001,88.0,66.0,22.0,33.0,440.0,319.0,22.0,1273.1146999999999,1061.4978,965.2379000000002,29.5628,1800.1389999999997,211.618,19948.2591,147.0,147.0,63.0,21.0,462.0,567.0,0.0,1182.4071000000001,1182.4071000000001,1710.7250999999997,24.6338,3215.641799999999,0.0,25660.870199999994,144.0,120.0,96.0,48.0,600.0,600.0,24.0,2092.1376,1864.1928,2428.3728,26.3375,4012.7304000000004,227.9448,36425.606400000004,119.0,102.0,68.0,85.0,748.0,697.0,17.0,1194.1225000000002,1092.5321999999999,1740.7966,25.9406,3755.8695000000002,101.5903,35744.352999999996
Katsuyuki Tanaka,0,0,0,0,0,0,0,0,0,,0.0,0.0,13,11,1,84.62,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,7,7,9,8,0,0,3,3,0.02,-0.01,0.0,12,0,0,0,0,0,0,2.4,54.07,0.0,-0.01,-0.0,2,2,9,0,0,0,3,0,0,0,0,100.0,0.02,45.6,Seiya Baba(4),,,,,,,,,,,,,,,,,,,,25,8,0,0.0424999999999999,0.0021933307999999,0.0403066692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.0,546.0,168.0,210.0,1218.0,1092.0,0.0,4320.1494,4320.1494,5324.8776,24.3797,10495.7202,0.0,57597.422399999996
