Name,Total_Shots,Open_Play_Shots,Goals,Shot_On_Post,Shot_On_Target,Shot_Off_Target,Shot_Blocked,Shots_From_Inside_The_Box,Shots_From_Outside_The_Box,Avg._Shot_Distance,xG,xGOT,Total_Passes,Accurate_Passes,Miss_Pass,Passing_Accuracy,Progressive_Passes,Chances_Created,Assists,Pre-Assists,Buil-up_to_Shot,Final_Third_Passes,Passes_In_Penalty_Box,Through_Pass_Attempts,Accurate_Through_Passes,Crosses_Attempts,Accurate_Crosses,Longballs_Attempts,Accurate_Longballs,Corners_Taken,Accurate_Corners,Freekicks_Taken,Accurate_Freekicks,ThrowIns_Taken,Accurate_ThrowIns,Forward_Pass_Attempts,Accurate_Forward_Pass,Side_Pass_Attempts,Accurate_Side_Pass,Back_Pass_Attempts,Accurate_Back_Pass,xT_Increased_From_Pass,xT_Decreased_From_Pass,Total_xT_From_Pass,Total_Carries,Progressive_Carries,Carries_Led_to_Shot,Carries_Led_to_Goal,Carrier_Dispossessed,Carries_Into_Final_Third,Carries_Into_Penalty_Box,Avg._Carry_Length,Total_Carry_Length,xT_Increased_From_Carries,xT_Decreased_From_Carries,Total_xT_From_Carries,TakeOn_Attempts,Successful_TakeOns,Total_Passes_Received,Key_Passes_Received,Assists_Received,Progressive_Passes_Received,Passes_Received_In_Final_Third,Passes_Received_In_Opponent_Penalty_Box,Crosses_Received,Longballs_Received,Cutbacks_Received,Ball_Retention,xT_Received,Avg._Distance_Of_Pass_Receiving_Form_Oppo._Goal_Line,Most_Passes_Received_From_(Count),Total_Tackles,Tackles_Won,Dribblers_Tackled,Dribble_Past,Interception,Ball_Recoveries,Post_Recovery_Ball_Retention,Pass_Blocked,Ball_Clearances,Shots_Blocked,Aerial_Duels,Aerial_Duels_Won,Fouls_Committed,Fouls_Infront_Of_Own_Penalty_Box,Error_Led_to_Shot,Error_Led_to_Goal,Possession Win in Final third,Possession Win in Mid third,Possession Win in Defensive third,Total_Touches,Touches_In_Final_Third,Touches_In_Opponent_Penalty_Box,obv_for_net,obv_against_net,obv_total_net,count_hi_1-15,count_hsr_1-15,count_high_acceleration_1-15,count_high_deceleration_1-15,count_medium_acceleration_1-15,count_medium_deceleration_1-15,count_sprint_1-15,high_intensity_hi_distance_1-15,high_speed_running_hsr_distance_1-15,m/min_1-15,max_speed_1-15,running_distance_1-15,sprinting_distance_1-15,total_distance_1-15,count_hi_16-30,count_hsr_16-30,count_high_acceleration_16-30,count_high_deceleration_16-30,count_medium_acceleration_16-30,count_medium_deceleration_16-30,count_sprint_16-30,high_intensity_hi_distance_16-30,high_speed_running_hsr_distance_16-30,m/min_16-30,max_speed_16-30,running_distance_16-30,sprinting_distance_16-30,total_distance_16-30,count_hi_31-45+,count_hsr_31-45+,count_high_acceleration_31-45+,count_high_deceleration_31-45+,count_medium_acceleration_31-45+,count_medium_deceleration_31-45+,count_sprint_31-45+,high_intensity_hi_distance_31-45+,high_speed_running_hsr_distance_31-45+,m/min_31-45+,max_speed_31-45+,running_distance_31-45+,sprinting_distance_31-45+,total_distance_31-45+,count_hi_46-60,count_hsr_46-60,count_high_acceleration_46-60,count_high_deceleration_46-60,count_medium_acceleration_46-60,count_medium_deceleration_46-60,count_sprint_46-60,high_intensity_hi_distance_46-60,high_speed_running_hsr_distance_46-60,m/min_46-60,max_speed_46-60,running_distance_46-60,sprinting_distance_46-60,total_distance_46-60,count_hi_61-75,count_hsr_61-75,count_high_acceleration_61-75,count_high_deceleration_61-75,count_medium_acceleration_61-75,count_medium_deceleration_61-75,count_sprint_61-75,high_intensity_hi_distance_61-75,high_speed_running_hsr_distance_61-75,m/min_61-75,max_speed_61-75,running_distance_61-75,sprinting_distance_61-75,total_distance_61-75,count_hi_76-120+,count_hsr_76-120+,count_high_acceleration_76-120+,count_high_deceleration_76-120+,count_medium_acceleration_76-120+,count_medium_deceleration_76-120+,count_sprint_76-120+,high_intensity_hi_distance_76-120+,high_speed_running_hsr_distance_76-120+,m/min_76-120+,max_speed_76-120+,running_distance_76-120+,sprinting_distance_76-120+,total_distance_76-120+
Yuta Toyokawa,1,1,0,0,0,0,1,0,1,40.17,0.01,0.0,19,12,7,63.16,1,0,0,0,0,3,1,0,0,0,0,2,0,2,1,0,0,6,3,10,6,1,0,7,6,0.07,-0.01,0.06,13,1,0,0,0,0,1,1.82,39.89,0.03,-0.0,0.03,0,0,8,1,0,3,4,0,1,1,0,100.0,0.05,30.0,Taichi Hara(3),,,,,,,,,,,,,,,,,,,,47,28,7,0.1785,-0.1216,0.3001,280.0,224.0,196.0,84.0,756.0,840.0,56.0,2978.5140000000006,1968.6436000000003,2922.7631999999994,28.5249,7529.180399999999,1009.8675999999998,43841.4424,176.0,66.0,132.0,176.0,594.0,594.0,110.0,3253.791200000001,1697.1812000000004,2196.777,31.4146,3276.1937999999996,1556.6100000000006,32951.66160000001,133.0,38.0,76.0,95.0,551.0,570.0,95.0,2272.7572,1509.2612,1686.8808000000001,28.7102,3277.6634000000004,763.4959999999999,27889.748499999998,182.0,126.0,84.0,42.0,364.0,448.0,56.0,2662.5914000000002,2186.7635999999998,1582.9324000000001,28.2635,4432.505,475.8278000000001,23743.986,27.0,21.0,9.0,6.0,72.0,42.0,6.0,226.4541,209.42789999999997,236.6559,26.1835,477.6114,17.026500000000002,3549.8381999999997,54.0,54.0,18.0,18.0,198.0,189.0,0.0,341.3196,341.3196,742.5944999999999,24.6173,1123.2099,0.0,10557.2205
Sota Kawasaki,1,1,0,0,0,1,0,0,1,,0.37,0.0,23,18,5,78.26,7,0,0,0,0,4,1,0,0,1,0,0,0,0,0,1,1,13,9,15,11,3,2,4,4,0.11,-0.01,0.1,20,1,0,0,1,0,0,2.77,86.21,0.02,-0.0,0.02,0,0,18,0,0,3,0,0,0,2,0,100.0,0.03,61.35,Daiki Kaneko(5),,,,,,,,,,,,,,,,,,,,48,7,1,-0.1302978123,-0.0228910472,-0.1074067651,70.0,50.0,50.0,30.0,230.0,280.0,20.0,786.463,584.615,997.422,28.0562,2685.894,201.84699999999998,14961.322999999999,264.0,192.0,216.0,120.0,552.0,816.0,72.0,4404.8351999999995,2981.0664,2333.3472,30.7776,4752.0432,1423.7688,35000.2104,182.0,126.0,84.0,84.0,420.0,504.0,56.0,1809.0394000000003,1271.3708000000001,1269.2666000000004,30.1987,3352.330800000001,537.6686,20985.204800000003,108.0,63.0,45.0,27.0,288.0,243.0,45.0,1766.5803,1260.4895999999999,1001.3922,30.2319,2887.1037,506.0907,15020.8767,80.0,64.0,40.0,48.0,176.0,160.0,16.0,1416.1736,851.8856,749.6592,31.3316,1558.112,564.288,11244.888,348.0,232.0,203.0,319.0,986.0,783.0,116.0,3637.1597,2574.448900000001,2438.2213999999994,27.4777,6281.861099999999,1062.7108,54087.8971
Kenta Matsumoto,0,0,0,0,0,0,0,0,0,,0.0,0.0,38,21,12,55.26,1,0,0,0,0,2,0,0,0,0,0,15,4,0,0,10,9,4,1,27,11,2,2,0,0,0.11,-0.0,0.11,16,0,0,0,0,0,0,1.84,35.72,0.0,0.0,0.0,0,0,14,0,0,0,0,0,0,5,0,100.0,0.0,110.45,Taiyo Koga(7),,,,,,,,,,,,,,,,,,,,53,0,0,0.1597,0.0385999999999999,0.1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takumi Tsuchiya,0,0,0,0,0,0,0,0,0,,0.0,0.0,3,1,1,33.33,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,3,1,0,0,0,0,0.02,0.0,0.02,4,0,0,0,0,0,0,5.65,19.38,0.01,0.0,0.01,0,0,6,0,0,1,1,0,0,0,0,100.0,0.03,43.85,Toichi Suzuki(3),,,,,,,,,,,,,,,,,,,,5,1,0,0.0311,-0.1084,0.1394999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,12.0,12.0,204.0,168.0,0.0,179.1564,179.1564,1046.5956,21.6665,1230.738,0.0,9733.3416,242.0,176.0,132.0,110.0,814.0,880.0,66.0,3214.2351999999996,2822.1269999999995,1925.1782,26.6786,5245.3874000000005,392.10820000000007,42706.88179999998
Kosuke Kinoshita,0,0,0,0,0,0,0,0,0,,0.0,0.0,9,6,3,66.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,4,1,1,1,1,1,0.01,-0.0,0.01,6,0,0,0,0,0,0,2.68,18.57,0.0,-0.01,-0.01,0,0,10,0,0,4,2,1,0,1,0,100.0,0.1,45.0,Kenta Matsumoto(5),,,,,,,,,,,,,,,,,,,,23,9,1,-0.0537,0.0044,-0.0581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.0,44.0,44.0,308.0,264.0,44.0,1504.9935999999996,519.8380000000001,1534.7310000000004,34.6639,1361.8242000000002,985.1556000000002,14273.005999999996,225.0,175.0,175.0,175.0,700.0,750.0,50.0,3252.8900000000003,1853.55,2133.275,32.9677,3753.29,1399.34,47323.177500000005
,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryogo Yamasaki,0,0,0,0,0,0,0,0,0,,0.0,0.0,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,5.55,5.55,0.0,-0.0,-0.0,0,0,1,0,0,0,0,0,0,0,0,100.0,0.0,69.4,Daiki Kaneko(1),,,,,,,,,,,,,,,,,,,,6,3,0,-0.0111,0.0063999999999999,-0.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,20.0,50.0,370.0,240.0,10.0,828.281,562.4300000000001,804.9649999999999,29.5034,1435.7220000000002,265.851,14006.382
Yuta Miyamoto,0,0,0,0,0,0,0,0,0,,0.0,0.0,3,2,1,66.67,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,1,1,0.02,-0.01,0.01,4,0,0,0,0,0,0,1.81,10.1,0.0,-0.0,-0.0,1,1,1,0,0,0,1,0,0,0,0,100.0,0.0,26.3,Daiki Kaneko(1),,,,,,,,,,,,,,,,,,,,4,3,1,0.0297999999999999,0.6819999999999999,-0.6521999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,78.0,65.0,78.0,247.0,234.0,39.0,1492.4506999999994,825.7678000000003,997.6875999999997,32.0525,1765.0165000000004,666.6815999999999,15264.6117
Shimpei Fukuoka,0,0,0,0,0,0,0,0,0,,0.0,0.0,4,1,3,25.0,1,1,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,1,0,2,1,0,0,1,0,0.23,0.0,0.23,2,0,0,0,1,0,0,1.85,3.7,0.0,-0.0,-0.0,0,0,1,0,0,0,1,0,0,0,0,100.0,0.0,25.1,Yuta Miyamoto(1),,,,,,,,,,,,,,,,,,,,5,5,0,0.1705,-0.0035,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,10.0,50.0,20.0,160.0,140.0,20.0,324.104,163.144,955.8889999999999,27.2223,946.2879999999999,160.96,7599.314000000001
Yugo Tatsuta,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),,,,,,,,,,,,,,,,,,,,0,0,0,0.0005,-0.0031999999999999,0.0036999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sora Hiraga,0,0,0,0,0,0,0,0,0,,0.0,0.0,6,3,1,50.0,1,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,2,1,2,1,3,2,1,0,0.22,-0.0,0.22,7,2,0,0,0,0,0,6.91,71.96,0.02,-0.01,0.01,0,0,4,0,0,2,0,0,0,0,0,100.0,0.02,51.9,Sota Kawasaki(2),,,,,,,,,,,,,,,,,,,,13,7,0,0.0506999999999999,-0.0046,0.0552999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,144.0,144.0,96.0,672.0,696.0,72.0,2753.2032,2219.2944,2040.9216,27.0151,3484.3776,533.9088,31226.119199999997
Shohei Takeda,0,0,0,0,0,0,0,0,0,,0.0,0.0,24,14,8,58.33,1,0,0,0,0,2,0,0,0,1,0,3,0,0,0,2,1,10,5,14,5,0,0,8,8,0.02,-0.02,0.0,15,0,0,0,1,0,0,1.86,81.57,0.01,-0.0,0.01,0,0,8,0,0,1,2,0,0,1,0,100.0,0.02,39.2,Toichi Suzuki(4),,,,,,,,,,,,,,,,,,,,43,15,1,-0.0068066468,-0.0426,0.0357933532,198.0,144.0,54.0,162.0,612.0,342.0,54.0,3110.58,2222.8668,1918.7370000000003,29.6774,4399.442999999999,887.7132,28781.060400000002,243.0,108.0,135.0,162.0,972.0,837.0,135.0,2953.5839999999994,1960.5914999999998,2911.0400999999997,29.9243,7414.9263,992.9925000000002,43665.61229999999,121.0,110.0,66.0,55.0,363.0,363.0,11.0,1053.5612999999998,978.4071,959.3935999999999,26.299,2438.1884999999997,75.1542,15861.972499999998,420.0,357.0,105.0,189.0,777.0,609.0,63.0,4860.153900000001,4124.3433,2656.932599999999,31.8539,8815.424100000002,735.8105999999999,39853.97640000001,322.0,207.0,92.0,207.0,598.0,483.0,115.0,6551.952500000002,4643.0284,2222.177199999999,31.7601,5531.564400000001,1908.9240999999995,33332.657999999996,15.0,9.0,12.0,15.0,27.0,30.0,6.0,250.03680000000003,129.78629999999998,272.6619,31.1521,226.7679,120.2505,1872.2775
Tomoya Inukai,0,0,0,0,0,0,0,0,0,,0.0,0.0,33,19,10,57.58,2,0,0,0,0,1,0,0,0,0,0,8,3,0,0,4,3,12,4,22,9,1,1,6,6,0.05,-0.01,0.04,14,0,0,0,0,0,0,0.91,36.52,0.0,0.0,0.0,0,0,17,0,0,1,0,0,0,0,0,100.0,0.01,75.6,Hiroki Sekine(6),,,,,,,,,,,,,,,,,,,,49,2,0,0.0157999999999999,-0.0574,0.0732,84.0,84.0,56.0,70.0,350.0,266.0,0.0,578.0628000000002,578.0628000000002,1132.3536,24.3697,1932.9478000000004,0.0,16985.3012,76.0,38.0,95.0,38.0,475.0,475.0,38.0,1222.4885,726.5505,1648.1207999999997,27.9907,2544.3945000000003,495.93799999999993,24721.800600000006,33.0,22.0,11.0,88.0,308.0,143.0,11.0,561.7029,300.949,789.9562000000001,28.6698,1044.7733999999998,260.7528,13060.617900000001,68.0,0.0,17.0,68.0,459.0,272.0,68.0,1311.5636,699.057,1550.1093,28.871,3014.9942,612.5066,23251.6327,55.0,44.0,77.0,66.0,242.0,220.0,11.0,552.8094,405.9836,939.0194,27.638,1962.8499000000002,146.8247,14085.294299999998,80.0,60.0,40.0,40.0,300.0,310.0,20.0,1020.208,693.748,721.729,29.1205,1083.257,326.46000000000004,16010.35
Daiki Kaneko,0,0,0,0,0,0,0,0,0,,0.0,0.0,40,28,10,70.0,2,0,0,0,0,2,0,0,0,0,0,2,2,2,1,3,1,14,10,22,14,5,4,8,8,0.05,-0.02,0.03,24,1,0,0,0,0,0,1.82,98.36,0.02,-0.0,0.02,0,0,20,0,0,1,2,0,0,1,0,100.0,0.02,63.15,Yuta Toyokawa(4),,,,,,,,,,,,,,,,,,,,61,10,0,0.1271,-0.0625,0.1896,154.0,132.0,66.0,88.0,594.0,352.0,22.0,1687.8334000000007,1316.9397999999997,2117.302,29.7182,4160.1164,370.8935999999998,31759.53879999999,120.0,80.0,80.0,120.0,760.0,480.0,40.0,2014.4619999999998,1460.018,2221.896,29.4062,6593.84,554.4440000000001,33328.45,120.0,80.0,80.0,100.0,740.0,720.0,40.0,1882.2659999999998,1177.666,1700.8800000000003,31.9722,3491.4019999999996,704.6,28121.227999999996,156.0,130.0,91.0,78.0,351.0,351.0,26.0,2373.2553000000003,2100.1642999999995,1519.4517000000005,29.661,4445.178400000001,273.091,22791.783300000003,120.0,96.0,96.0,96.0,720.0,528.0,24.0,1441.104,1192.5408,2030.8752,26.5858,5672.436,248.5632,30463.1184,168.0,144.0,120.0,120.0,648.0,696.0,24.0,2020.5552000000002,1694.7215999999999,1545.8832,30.1644,5109.3504,325.8336,34292.8632
Tomoya Koyamatsu,0,0,0,0,0,0,0,0,0,,0.0,0.0,11,8,3,72.73,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,3,2,3,2,0,0,7,6,0.03,-0.03,-0.0,12,1,0,0,1,0,1,2.63,42.84,0.02,-0.01,0.0,0,0,12,0,0,1,8,1,0,0,0,100.0,0.07,17.8,Hiroki Sekine(6),,,,,,,,,,,,,,,,,,,,44,32,6,-0.0469,0.0252,-0.0721,200.0,80.0,100.0,40.0,400.0,420.0,120.0,3304.2280000000005,1804.364,2078.744,31.0873,3686.841999999999,1499.8639999999996,31181.174000000006,156.0,72.0,96.0,36.0,312.0,360.0,84.0,2502.996,1400.3880000000001,1347.3264,30.4557,3661.9584,1102.6068,20209.890000000003,225.0,100.0,125.0,175.0,650.0,600.0,125.0,2652.315,1868.26,2366.6825,29.3378,5996.81,784.0550000000001,39129.1475,250.0,175.0,100.0,25.0,675.0,675.0,75.0,4069.1825000000003,2657.5225,2778.48,33.0466,5652.927500000001,1411.6625000000001,41677.192500000005,15.0,5.0,5.0,5.0,50.0,35.0,10.0,389.82050000000004,181.2585,478.35949999999997,31.3046,575.4745,208.562,2718.676,,,,,,,,,,,,,,
Sung-Yun Gu,0,0,0,0,0,0,0,0,0,,0.0,0.0,27,14,12,51.85,2,0,0,0,0,1,0,0,0,0,0,7,4,0,0,10,3,3,3,17,11,0,0,0,0,0.11,-0.0,0.1,10,0,0,0,0,0,0,11.39,87.18,0.01,-0.0,0.01,0,0,4,0,0,0,0,0,0,1,0,100.0,0.0,108.5,Shogo Asada(2),,,,,,,,,,,,,,,,,,,,32,0,0,0.1563999999999999,0.3000000000000001,-0.1436000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuto Yamada,0,0,0,0,0,0,0,0,0,,0.0,0.0,29,19,9,65.52,3,1,1,0,0,8,1,0,0,2,1,0,0,0,0,0,0,12,9,16,7,4,3,9,9,0.13,-0.05,0.07,25,2,0,0,1,0,0,2.47,152.68,0.05,-0.02,0.03,0,0,22,0,0,5,8,1,0,2,0,100.0,0.1,47.85,Hiroki Sekine(5),,,,,,,,,,,,,,,,,,,,57,28,3,0.2055,-0.0822,0.2876999999999999,125.0,75.0,50.0,50.0,950.0,700.0,50.0,2575.45,1522.16,2363.7250000000004,28.6879,3002.6924999999997,1053.29,35455.887500000004,143.0,117.0,39.0,65.0,364.0,286.0,26.0,1808.6718,1447.9829,1403.8881999999999,26.7974,3911.2086,360.68889999999993,21058.322999999997,160.0,120.0,100.0,240.0,580.0,460.0,40.0,2127.57,1601.9439999999997,1785.2260000000006,29.8421,3838.6539999999995,525.624,29515.729999999992,180.0,60.0,0.0,210.0,810.0,660.0,120.0,4721.8949999999995,2968.4129999999996,3227.6940000000013,31.0221,7158.495000000001,1753.4819999999997,48415.41900000001,80.0,48.0,32.0,128.0,352.0,352.0,32.0,2937.128,1377.1328,1393.9696,33.1434,2177.576,1559.9968,20909.5504,208.0,130.0,156.0,78.0,728.0,806.0,78.0,3387.3320000000003,2393.3754,2306.0544,26.5618,5603.2339999999995,993.9540000000001,37127.485199999996
Taiyo Koga,0,0,0,0,0,0,0,0,0,,0.0,0.0,35,23,9,65.71,1,0,0,0,0,0,0,0,0,0,0,11,7,0,0,2,1,8,5,24,13,1,1,9,9,0.05,-0.01,0.04,20,0,0,0,0,0,0,3.22,95.28,0.0,-0.01,-0.0,0,0,18,0,0,0,0,0,0,0,0,100.0,0.0,80.2,Tomoki Takamine(5),,,,,,,,,,,,,,,,,,,,54,0,0,0.0388,-0.0272999999999999,0.0660999999999999,30.0,30.0,18.0,18.0,150.0,114.0,0.0,284.4696,284.4696,473.9712,24.889,782.949,0.0,7109.564400000001,16.0,8.0,12.0,20.0,76.0,44.0,8.0,213.4268,94.2844,336.6984,30.983,251.782,119.1424,5050.4736,68.0,51.0,85.0,34.0,238.0,204.0,17.0,652.0486000000001,413.0592,1149.8001,28.5489,1098.4584,238.9894,19010.013700000003,280.0,245.0,70.0,105.0,945.0,665.0,35.0,2900.0089999999996,2613.3800000000006,3195.451,27.0706,5319.2265,286.6289999999999,47931.744,112.0,112.0,32.0,16.0,208.0,192.0,0.0,1166.8416,1166.8416,1128.432,24.013,2177.8256,0.0,16926.4736,45.0,39.0,12.0,27.0,111.0,75.0,6.0,414.4548,349.99379999999996,222.8433,30.0388,339.27959999999996,64.4607,4943.406300000001
Marco Túlio Oliveira Lemos,0,0,0,0,0,0,0,0,0,,0.0,0.0,16,9,5,56.25,3,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,3,2,9,5,2,1,3,2,0.11,-0.0,0.11,15,3,0,0,1,0,1,3.38,142.26,0.05,-0.01,0.05,1,0,18,0,0,6,4,2,0,2,0,100.0,0.17,45.4,Yuta Toyokawa(4),,,,,,,,,,,,,,,,,,,,52,22,6,-0.0833,-0.0031999999999999,-0.0801,162.0,90.0,108.0,108.0,504.0,432.0,72.0,2538.7866000000004,1797.1847999999998,1717.6914000000002,28.322,3502.5678000000003,741.6018,25765.372799999997,207.0,115.0,69.0,115.0,621.0,529.0,92.0,2980.735600000001,2309.5909999999994,2149.0809,28.1595,3970.3588999999997,671.1446000000001,32236.206599999994,330.0,300.0,180.0,165.0,405.0,360.0,30.0,2946.8475000000008,2665.4445000000005,1380.7814999999996,26.7867,3447.2955,281.4015,22828.918499999996,182.0,130.0,104.0,52.0,494.0,338.0,52.0,2361.4928999999997,1907.8436000000002,1418.0686000000003,28.2115,3666.562899999999,453.6492999999999,21271.027699999995,143.0,78.0,78.0,39.0,299.0,286.0,65.0,2530.3629000000005,1461.0843000000002,1228.3491999999999,29.1249,2293.5133,1069.2786,18425.228900000002,30.0,18.0,12.0,12.0,60.0,54.0,12.0,332.262,220.6356,548.5644000000001,26.7111,391.40279999999996,111.62639999999999,2614.8246
Shogo Asada,0,1,0,0,0,0,0,0,0,,0.08,0.0,30,20,9,66.67,2,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,18,11,20,11,6,5,4,4,0.05,-0.0,0.04,18,2,0,0,0,0,1,5.67,115.64,0.05,-0.01,0.04,0,0,16,1,0,1,3,1,1,1,0,100.0,0.23,82.5,Hisashi Appiah Tawiah(4),,,,,,,,,,,,,,,,,,,,46,9,4,0.0479,-0.1977919459,0.2456919459,140.0,98.0,84.0,84.0,378.0,378.0,42.0,1558.5163999999997,784.4886,1367.7943999999998,29.535,2085.517,774.0277999999998,20516.920199999997,198.0,132.0,110.0,154.0,572.0,418.0,66.0,2992.7326000000003,2213.7852000000003,2108.2644000000005,29.5111,4026.334399999999,778.9495999999998,31623.961599999995,63.0,56.0,35.0,49.0,126.0,154.0,7.0,652.7191999999999,620.9531999999999,556.8647,25.9436,1273.6535,31.766000000000002,9206.833999999999,84.0,63.0,35.0,35.0,210.0,203.0,21.0,990.4706000000001,656.2374,668.6274,30.3119,1343.2181,334.23319999999995,10029.407500000001,42.0,28.0,70.0,21.0,133.0,133.0,14.0,646.6523000000001,369.2087,561.2999,29.9429,796.6525,277.44359999999995,8419.4978,296.0,222.0,222.0,148.0,1517.0,1406.0,74.0,3624.4238000000014,2701.029599999999,3071.1924000000004,26.6741,6725.5825,923.3942,68129.3173
Hiroki Sekine,0,1,0,0,0,0,0,0,0,,0.07,0.0,47,32,14,68.09,9,0,0,0,0,13,2,0,0,1,1,4,2,1,1,6,3,21,16,34,22,1,1,5,5,0.19,-0.02,0.18,23,2,0,0,0,0,0,3.67,107.7,0.02,-0.0,0.02,2,1,29,1,0,1,10,1,0,2,0,100.0,0.28,52.9,Yuto Yamada(8),,,,,,,,,,,,,,,,,,,,74,34,1,0.1883,0.0407933532,0.1475066468,270.0,180.0,210.0,150.0,750.0,840.0,90.0,2309.0669999999996,1627.1579999999994,2882.4030000000007,27.3826,7058.075999999999,681.9089999999997,43236.066,36.0,30.0,6.0,18.0,168.0,156.0,6.0,354.94199999999995,268.1196,518.5902,26.9376,827.7198000000001,86.823,7778.852400000001,266.0,247.0,152.0,190.0,551.0,475.0,19.0,2283.2129,2074.1236000000004,1684.616,27.406,3777.3842999999993,209.08740000000003,27852.331799999996,360.0,180.0,216.0,180.0,828.0,864.0,180.0,5411.0556,3958.8407999999995,3766.9499999999994,30.2058,5290.9488,1452.2148000000004,56504.2716,108.0,60.0,72.0,84.0,252.0,204.0,48.0,1305.42,846.6240000000001,1003.5384,29.6112,1445.892,458.796,15053.0676,252.0,180.0,162.0,126.0,666.0,594.0,72.0,3617.2547999999997,3120.9084000000003,1568.043,27.9334,3842.0802,496.34639999999996,34784.405999999995
Ota Yamamoto,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,5.0,5.0,0.0,1.3527,1.3527,60.3685,20.402,3.5977,0.0,124.7616
