Name,Total_Shots,Open_Play_Shots,Goals,Shot_On_Post,Shot_On_Target,Shot_Off_Target,Shot_Blocked,Shots_From_Inside_The_Box,Shots_From_Outside_The_Box,Avg._Shot_Distance,xG,xGOT,Total_Passes,Accurate_Passes,Miss_Pass,Passing_Accuracy,Progressive_Passes,Chances_Created,Assists,Pre-Assists,Buil-up_to_Shot,Final_Third_Passes,Passes_In_Penalty_Box,Through_Pass_Attempts,Accurate_Through_Passes,Crosses_Attempts,Accurate_Crosses,Longballs_Attempts,Accurate_Longballs,Corners_Taken,Accurate_Corners,Freekicks_Taken,Accurate_Freekicks,ThrowIns_Taken,Accurate_ThrowIns,Forward_Pass_Attempts,Accurate_Forward_Pass,Side_Pass_Attempts,Accurate_Side_Pass,Back_Pass_Attempts,Accurate_Back_Pass,xT_Increased_From_Pass,xT_Decreased_From_Pass,Total_xT_From_Pass,Total_Carries,Progressive_Carries,Carries_Led_to_Shot,Carries_Led_to_Goal,Carrier_Dispossessed,Carries_Into_Final_Third,Carries_Into_Penalty_Box,Avg._Carry_Length,Total_Carry_Length,xT_Increased_From_Carries,xT_Decreased_From_Carries,Total_xT_From_Carries,TakeOn_Attempts,Successful_TakeOns,Total_Passes_Received,Key_Passes_Received,Assists_Received,Progressive_Passes_Received,Passes_Received_In_Final_Third,Passes_Received_In_Opponent_Penalty_Box,Crosses_Received,Longballs_Received,Cutbacks_Received,Ball_Retention,xT_Received,Avg._Distance_Of_Pass_Receiving_Form_Oppo._Goal_Line,Most_Passes_Received_From_(Count),Total_Tackles,Tackles_Won,Dribblers_Tackled,Dribble_Past,Interception,Ball_Recoveries,Post_Recovery_Ball_Retention,Pass_Blocked,Ball_Clearances,Shots_Blocked,Aerial_Duels,Aerial_Duels_Won,Fouls_Committed,Fouls_Infront_Of_Own_Penalty_Box,Error_Led_to_Shot,Error_Led_to_Goal,Possession Win in Final third,Possession Win in Mid third,Possession Win in Defensive third,Total_Touches,Touches_In_Final_Third,Touches_In_Opponent_Penalty_Box,obv_for_net,obv_against_net,obv_total_net,count_hi_1-15,count_hsr_1-15,count_high_acceleration_1-15,count_high_deceleration_1-15,count_medium_acceleration_1-15,count_medium_deceleration_1-15,count_sprint_1-15,high_intensity_hi_distance_1-15,high_speed_running_hsr_distance_1-15,m/min_1-15,max_speed_1-15,running_distance_1-15,sprinting_distance_1-15,total_distance_1-15,count_hi_16-30,count_hsr_16-30,count_high_acceleration_16-30,count_high_deceleration_16-30,count_medium_acceleration_16-30,count_medium_deceleration_16-30,count_sprint_16-30,high_intensity_hi_distance_16-30,high_speed_running_hsr_distance_16-30,m/min_16-30,max_speed_16-30,running_distance_16-30,sprinting_distance_16-30,total_distance_16-30,count_hi_31-45+,count_hsr_31-45+,count_high_acceleration_31-45+,count_high_deceleration_31-45+,count_medium_acceleration_31-45+,count_medium_deceleration_31-45+,count_sprint_31-45+,high_intensity_hi_distance_31-45+,high_speed_running_hsr_distance_31-45+,m/min_31-45+,max_speed_31-45+,running_distance_31-45+,sprinting_distance_31-45+,total_distance_31-45+,count_hi_46-60,count_hsr_46-60,count_high_acceleration_46-60,count_high_deceleration_46-60,count_medium_acceleration_46-60,count_medium_deceleration_46-60,count_sprint_46-60,high_intensity_hi_distance_46-60,high_speed_running_hsr_distance_46-60,m/min_46-60,max_speed_46-60,running_distance_46-60,sprinting_distance_46-60,total_distance_46-60,count_hi_61-75,count_hsr_61-75,count_high_acceleration_61-75,count_high_deceleration_61-75,count_medium_acceleration_61-75,count_medium_deceleration_61-75,count_sprint_61-75,high_intensity_hi_distance_61-75,high_speed_running_hsr_distance_61-75,m/min_61-75,max_speed_61-75,running_distance_61-75,sprinting_distance_61-75,total_distance_61-75,count_hi_76-120+,count_hsr_76-120+,count_high_acceleration_76-120+,count_high_deceleration_76-120+,count_medium_acceleration_76-120+,count_medium_deceleration_76-120+,count_sprint_76-120+,high_intensity_hi_distance_76-120+,high_speed_running_hsr_distance_76-120+,m/min_76-120+,max_speed_76-120+,running_distance_76-120+,sprinting_distance_76-120+,total_distance_76-120+
Yūya Ōsako,1,1,0,0,0,1,0,1,0,8.71,0.15,0.0,27,17,10,62.96,4,0,1,0,0,5,0,0,0,0,0,2,2,2,1,1,0,5,2,14,8,2,2,8,6,0.06,-0.03,0.03,23,0,0,0,1,0,0,4.66,133.16,0.02,-0.04,-0.03,1,1,24,1,0,11,5,2,1,3,0,100.0,0.42,38.6,Gotoku Sakai(4),,,,,,,,,,,,,,,,,,,,84,49,15,-0.3012,-0.0024,-0.2988,352.0,192.0,256.0,160.0,864.0,960.0,160.0,5510.0032,4168.768,3286.3712,27.7526,5721.9712,1341.232,49295.5456,140.0,112.0,112.0,196.0,812.0,588.0,28.0,1257.6620000000003,1097.0652,2690.533999999999,26.2143,3384.049200000001,160.59680000000003,40358.0156,180.0,180.0,180.0,20.0,620.0,760.0,0.0,1343.9040000000005,1291.9979999999998,1980.3200000000004,26.9253,4171.818,51.906000000000006,34391.568,280.0,196.0,168.0,84.0,700.0,644.0,84.0,4890.1188,3950.6264,3040.6543999999994,27.7399,5142.373600000002,939.4924000000001,45609.81599999999,120.0,100.0,40.0,60.0,720.0,460.0,20.0,1430.8019999999997,1135.252,1792.9599999999996,27.2255,2928.041999999999,295.548,26894.389999999996,44.0,44.0,11.0,11.0,132.0,77.0,0.0,257.8686,257.8686,1456.9071000000004,21.4098,1414.1819999999998,0.0,6167.5724
Rei Hirakawa,0,0,0,0,0,0,0,0,0,,0.0,0.0,12,5,7,41.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,7,0,0,0,5,5,0.0,-0.0,0.0,8,0,0,0,1,0,0,2.95,36.53,0.0,-0.0,-0.0,1,1,8,0,0,2,2,0,0,0,0,100.0,0.01,51.9,Rikiya Uehara(2),,,,,,,,,,,,,,,,,,,,24,3,0,0.0258,0.0081,0.0177,165.0,121.0,22.0,77.0,341.0,231.0,44.0,2420.1452,1674.7203,1411.7928000000002,29.8258,2860.6314,745.4259999999999,21176.896399999998,200.0,160.0,80.0,180.0,860.0,760.0,40.0,2998.1040000000007,2237.904,2371.2039999999997,28.225,5917.4760000000015,760.1999999999999,35568.064,375.0,325.0,150.0,175.0,775.0,750.0,50.0,4548.0325,4229.5225,2850.9750000000004,26.926,6713.615000000001,318.51,49511.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jean Patric Lima dos Reis,0,0,0,0,0,0,0,0,0,,0.0,0.0,7,3,4,42.86,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,4,2,0,0,3,1,0.01,0.0,0.01,6,0,0,0,0,0,1,5.12,31.42,0.03,0.0,0.03,1,1,4,0,0,2,1,0,0,0,0,100.0,0.04,38.5,Ryo Hatsuse(1),,,,,,,,,,,,,,,,,,,,16,10,2,-0.0395999999999999,-0.013,-0.0266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,12.0,78.0,78.0,0.0,92.24159999999999,92.24159999999999,598.6866,24.6094,629.2212,0.0,3442.4472,486.0,378.0,297.0,297.0,1188.0,1107.0,108.0,5574.368699999999,4541.759100000001,3227.917499999999,28.1041,8671.86,1032.6095999999998,68754.63330000002
Yosuke Furukawa,0,0,0,0,0,0,0,0,0,,0.0,0.0,13,11,2,84.62,2,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,5,4,4,3,1,0,8,8,0.07,-0.02,0.05,20,4,0,0,1,0,0,3.85,130.59,0.03,-0.01,0.02,2,1,13,0,0,3,5,0,0,1,0,100.0,0.03,45.1,Ko Matsubara(4),,,,,,,,,,,,,,,,,,,,27,12,0,0.1104,0.0151999999999999,0.0952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,127.3287,14.4464,0.0,0.0,95.4966,840.0,560.0,168.0,168.0,2240.0,2240.0,280.0,11661.888,10141.762400000001,6328.716799999999,27.0421,16147.068000000001,1520.1311999999998,134801.62639999998
Shota Kaneko,0,0,0,0,0,0,0,0,0,,0.0,0.0,13,10,3,76.92,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,5,5,8,5,0,0,4,4,0.0,-0.01,-0.01,12,1,0,0,0,0,0,5.4,127.09,0.03,-0.01,0.01,0,0,10,0,0,2,4,2,1,0,1,100.0,0.24,50.8,Rikiya Uehara(3),,,,,,,,,,,,,,,,,,,,28,8,4,-0.1214,-0.0490926323,-0.0723073677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,238.0,102.0,170.0,1326.0,952.0,102.0,4139.806,3529.2204,3764.2895999999996,27.4331,8910.073999999999,610.5856,48935.7648,357.0,336.0,105.0,105.0,903.0,1008.0,21.0,3956.3013000000005,3624.112799999999,2683.1405999999997,27.1981,10660.555500000002,332.1864,57150.89940000001
Matheus Vieira Campos Peixoto,0,0,0,0,0,0,0,0,0,,0.0,0.0,10,7,1,70.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,3,3,2,1,1,5,4,0.01,-0.02,-0.01,9,0,0,0,0,0,0,2.59,23.12,0.0,0.0,0.0,1,0,7,0,0,3,3,1,0,1,0,100.0,0.05,64.1,Hiroto Uemura(2),,,,,,,,,,,,,,,,,,,,39,17,7,-0.0538,-0.0100999999999999,-0.0437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,105.0,63.0,147.0,777.0,567.0,42.0,2075.2179,1690.4642999999999,2282.0112,26.6647,5703.119100000002,384.75359999999995,34230.155399999996,84.0,56.0,28.0,56.0,434.0,280.0,28.0,1267.7251999999999,746.3441999999999,1322.454,28.4666,3347.3566,521.3809999999999,19836.816999999995,228.0,114.0,76.0,342.0,1406.0,1026.0,114.0,4235.0468,2276.9752,3663.3481999999985,27.4032,9022.275399999999,1958.0753999999997,78029.35199999997
Shunsuke Nishikubo,0,0,0,0,0,0,0,0,0,,0.0,0.0,12,7,5,58.33,2,0,0,0,0,2,1,0,0,1,0,1,1,0,0,3,2,5,3,7,3,1,1,1,1,0.04,0.0,0.04,7,0,0,0,0,0,0,2.71,21.5,0.01,-0.0,0.01,0,0,9,0,0,3,5,1,1,1,0,100.0,0.08,22.2,Makito Ito(5),,,,,,,,,,,,,,,,,,,,20,7,2,-0.0111,-0.0051,-0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,264.0,165.0,264.0,1221.0,1089.0,132.0,5216.0493,4489.534500000001,4070.3784,27.9159,7162.2771,726.5115,67093.3824
Daiya Maekawa,0,0,0,0,0,0,0,0,0,,0.0,0.0,30,17,12,56.67,0,0,0,0,0,1,0,0,0,0,0,7,1,1,0,3,3,4,3,26,14,0,0,0,0,0.07,-0.0,0.07,14,0,0,0,0,0,0,9.25,117.48,0.01,-0.0,0.01,0,0,12,0,0,0,0,0,0,1,0,100.0,0.0,110.65,Gotoku Sakai(5),,,,,,,,,,,,,,,,,,,,43,0,0,0.137,-0.1803,0.3173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taisei Miyashiro,0,0,0,0,0,0,0,0,0,,0.0,0.0,4,2,2,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,1,0,2,2,0.0,-0.0,-0.0,7,0,0,0,1,0,0,4.2,61.33,0.01,-0.0,0.0,0,0,5,0,0,1,1,0,0,0,0,100.0,0.01,80.0,Tetsushi Yamakawa(2),,,,,,,,,,,,,,,,,,,,18,15,1,-0.0313,0.007,-0.0383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.0,574.0,328.0,615.0,1968.0,1435.0,205.0,10391.384399999999,8198.5035,5352.070299999999,28.0879,12073.4504,2192.8809,91252.8226
,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonardo da Silva Gomes,0,0,0,0,0,0,0,0,0,,0.0,0.0,35,26,9,74.29,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,7,7,8,4,18,10,3,3,7,6,0.06,-0.01,0.05,16,1,0,0,2,0,0,5.48,121.81,0.01,-0.0,0.01,0,0,10,0,0,0,0,0,0,1,0,100.0,0.01,61.45,Ricardo Queiroz de Alencastro Graça(2),,,,,,,,,,,,,,,,,,,,48,5,1,0.1226,-0.1103,0.2329,153.0,68.0,51.0,153.0,561.0,357.0,85.0,3144.6362,2108.1139,2062.5708999999997,30.9961,5281.7402,1036.5222999999999,30938.556699999997,154.0,110.0,66.0,198.0,748.0,484.0,44.0,2989.4369999999994,1990.3026,2391.4044000000004,31.0871,3798.7135999999996,999.1366,35871.052800000005,341.0,248.0,155.0,217.0,1302.0,1023.0,93.0,4402.2789999999995,4069.156100000001,3461.063199999999,26.2508,9306.996700000003,333.11979999999977,60107.13689999998,133.0,95.0,133.0,38.0,627.0,608.0,38.0,1360.0883999999999,1035.9712,1983.1706000000001,27.217,4746.834600000001,324.1172000000001,29747.570399999997,7.0,7.0,7.0,0.0,49.0,56.0,0.0,23.527,23.527,758.5004000000001,20.244,408.1861,0.0,1504.3595,,,,,,,,,,,,,,
Yosuke Ideguchi,0,1,0,0,0,0,0,0,0,,0.08,0.0,17,14,3,82.35,3,3,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,4,3,9,7,1,0,6,6,0.07,-0.03,0.04,13,0,0,0,0,0,0,2.27,39.86,0.0,-0.0,-0.0,1,0,24,1,0,5,3,1,1,1,0,100.0,0.26,52.3,Ryo Hatsuse(3),,,,,,,,,,,,,,,,,,,,48,24,3,-0.0296059231999999,0.0261999999999999,-0.0558059231999999,400.0,280.0,60.0,80.0,800.0,800.0,120.0,6907.181999999999,5573.600000000001,2733.842000000001,26.8908,8699.374,1333.5820000000003,41007.62400000001,208.0,169.0,52.0,104.0,429.0,325.0,39.0,3225.105,2807.3981,1530.5276999999999,26.2986,3926.7865,417.7081999999999,22957.9142,448.0,352.0,192.0,448.0,1280.0,1312.0,96.0,8087.1136,5804.368,4045.3792,27.701,14520.832,2282.7456,70254.7744,154.0,133.0,35.0,63.0,287.0,196.0,21.0,2322.4208,2124.8073000000004,899.3774999999998,25.9182,3288.1877000000004,197.6128,13490.6576,266.0,209.0,76.0,95.0,608.0,513.0,57.0,4500.5604,3268.2261,2219.3291999999997,29.4705,6863.172400000001,1232.3343,33289.9323,575.0,475.0,100.0,175.0,1400.0,1300.0,100.0,9845.012499999999,8422.485,3253.6725,28.4308,14737.0825,1422.53,69303.21
Hotaru Yamaguchi,0,0,0,0,0,0,0,0,0,,0.0,0.0,44,34,9,77.27,1,0,0,0,0,5,0,0,0,1,0,0,0,4,4,1,1,14,11,22,13,3,3,15,14,0.1,-0.06,0.04,26,0,0,0,0,0,0,2.1,97.54,0.05,-0.01,0.04,0,0,23,0,0,4,2,0,0,0,0,100.0,0.05,46.4,Gotoku Sakai(11),,,,,,,,,,,,,,,,,,,,71,25,0,0.0944,-0.0516,0.146,252.0,182.0,28.0,112.0,574.0,434.0,70.0,3571.083600000001,2413.8618,1750.28,30.2442,5398.551200000001,1157.2217999999998,26254.2056,286.0,208.0,104.0,182.0,858.0,702.0,78.0,4845.120800000001,4169.853999999999,2940.6858000000007,29.2768,6713.33,675.2668000000001,44110.271400000005,198.0,110.0,44.0,110.0,836.0,704.0,88.0,3632.4486,2135.8523999999998,2530.1782,29.7511,6590.291399999997,1496.5962000000002,43940.754,192.0,168.0,72.0,144.0,960.0,624.0,24.0,3466.2984,2877.9528,2695.7304000000004,29.7685,8852.061599999999,588.3456,40435.9632,224.0,176.0,112.0,144.0,592.0,480.0,48.0,4273.0656,3271.144,1665.4032,29.9098,3723.6624,1001.92,24981.056,276.0,207.0,46.0,207.0,1219.0,874.0,69.0,4866.179000000001,4346.6159,2616.1879,27.7458,7828.503100000002,519.5631,55724.81629999998
Tetsushi Yamakawa,0,0,0,0,0,0,0,0,0,,0.0,0.0,46,34,10,73.91,9,0,0,0,0,2,1,0,0,0,0,9,6,3,2,5,2,10,7,28,20,1,1,9,9,0.13,-0.02,0.12,31,0,0,0,0,0,0,3.99,136.57,0.01,-0.01,0.01,0,0,30,0,0,2,2,0,0,4,0,100.0,0.06,73.75,Matheus Soares Thuler(9),,,,,,,,,,,,,,,,,,,,76,3,2,0.0814952437,-0.1192,0.2006952437,264.0,132.0,33.0,66.0,1089.0,1023.0,132.0,5149.6302,2918.2065,3565.3134,30.3587,6067.0104,2231.4237,53479.7109,78.0,52.0,52.0,52.0,728.0,702.0,26.0,1293.5,603.4496,2357.6695999999997,34.2468,3186.4767999999995,690.0477999999999,35365.0544,99.0,66.0,33.0,66.0,1089.0,825.0,33.0,1070.2395,702.174,3107.5374,28.4348,3531.7656,368.0655,53967.5862,80.0,64.0,48.0,32.0,432.0,496.0,16.0,990.8416,941.7776,1587.9664,25.1336,2541.4448,49.0656,23819.4976,54.0,27.0,18.0,9.0,234.0,207.0,27.0,950.1408,755.5554,813.015,26.7551,1347.5493,194.5854,12195.2286,112.0,98.0,70.0,42.0,462.0,406.0,14.0,1100.5344,1012.6144000000002,1378.265,26.0566,4049.9228000000007,87.92,29357.035400000008
Masaya Matsumoto,0,0,0,0,0,0,0,0,0,,0.0,0.0,26,16,10,61.54,3,0,0,0,0,4,1,0,0,1,1,3,2,2,1,1,1,6,3,12,5,0,0,11,9,0.06,-0.05,0.01,22,2,0,0,0,0,0,3.51,135.68,0.06,-0.0,0.05,0,0,21,0,0,2,2,0,0,0,0,100.0,0.05,49.1,Leonardo da Silva Gomes(5),,,,,,,,,,,,,,,,,,,,50,15,0,0.0148060853,-0.0228959935,0.0377020788,506.0,437.0,46.0,161.0,1242.0,1081.0,69.0,5396.630299999999,4519.155,3193.7914999999985,27.8925,11171.180499999999,877.4729999999997,47906.870199999976,260.0,200.0,60.0,100.0,760.0,680.0,60.0,4335.88,3591.225999999999,2452.7279999999996,28.4654,6235.319999999999,744.656,36790.92999999999,210.0,210.0,147.0,105.0,882.0,693.0,0.0,2020.0887,1978.9056,2440.2777,25.3387,7927.0380000000005,41.18310000000001,42379.472099999984,126.0,90.0,18.0,54.0,486.0,414.0,36.0,1744.5924000000002,1581.606,1781.6129999999998,25.8851,4225.4478,162.9864,26724.1932,250.0,175.0,125.0,150.0,700.0,775.0,75.0,2955.4700000000003,1702.5500000000002,2594.065,28.0699,5723.212500000001,1252.9199999999998,36922.1925,,,,,,,,,,,,,,
Hiroki Yamada,0,0,0,0,0,0,0,0,0,,0.0,0.0,20,16,4,80.0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,2,4,2,6,5,2,2,9,7,0.03,-0.01,0.02,17,2,0,0,1,0,0,3.54,86.64,0.11,0.0,0.11,3,1,14,0,0,4,2,0,0,0,0,100.0,0.04,48.05,Ko Matsubara(3),,,,,,,,,,,,,,,,,,,,47,15,1,0.0593,-0.0133999999999999,0.0727,170.0,136.0,0.0,85.0,901.0,663.0,34.0,2347.2291,1389.5834,2279.6609,30.3553,7284.0154999999995,957.6456999999999,34194.9101,252.0,216.0,126.0,126.0,738.0,540.0,36.0,2127.0078000000003,1843.731,2091.924,26.311,5227.5978,283.2768,31378.861800000002,306.0,204.0,238.0,170.0,1598.0,1394.0,102.0,4394.122600000001,3783.3704,4102.759599999999,27.1942,11120.053600000001,610.7522,71251.28400000001,377.0,261.0,87.0,203.0,986.0,580.0,116.0,6328.8730000000005,5026.720799999997,3446.029399999999,28.207,9995.415500000001,1302.1551000000002,51690.4613,2.0,2.0,2.0,2.0,8.0,8.0,0.0,30.3322,30.3322,243.0012,22.4943,109.0902,0.0,481.9524,,,,,,,,,,,,,,
Makito Ito,0,0,0,0,0,0,0,0,0,,0.0,0.0,60,47,12,78.33,4,0,0,0,0,1,0,0,0,0,0,9,3,1,1,6,5,11,8,38,26,5,5,10,10,0.06,-0.01,0.04,41,0,0,0,0,0,0,1.7,126.52,0.01,-0.0,0.0,1,1,40,0,0,5,1,0,0,0,0,100.0,0.05,81.6,Hiroto Uemura(10),,,,,,,,,,,,,,,,,,,,102,2,0,0.0327066888,-0.0558975869,0.0886042757,286.0,234.0,156.0,208.0,1014.0,1014.0,52.0,2323.4588000000003,1896.9834,3063.0912000000003,29.2219,8182.727800000001,426.4753999999999,45946.381,88.0,88.0,44.0,88.0,770.0,704.0,0.0,761.9964000000002,761.9964000000002,2127.0612,24.79,5248.2364,0.0,31905.90699999999,70.0,60.0,20.0,60.0,410.0,300.0,10.0,1139.08,931.4560000000001,1033.483,30.9532,2399.4750000000004,207.62400000000002,17948.162,408.0,340.0,136.0,102.0,1156.0,1088.0,68.0,4676.0234,3539.8556000000003,3814.7931999999996,30.2332,10090.9178,1136.1678,57221.8946,180.0,108.0,72.0,108.0,1152.0,648.0,72.0,2839.032,1435.9895999999999,3311.4024000000004,29.2634,3709.7748000000006,1403.0424000000003,49671.05040000001,576.0,528.0,288.0,288.0,2064.0,2160.0,48.0,6704.1264,5986.9968,5417.3952,29.3126,12481.497599999999,717.1296000000001,115390.4688
Hiroto Uemura,0,0,0,0,0,0,0,0,0,,0.0,0.0,61,46,14,75.41,9,0,0,0,0,10,3,0,0,0,0,5,2,2,2,3,2,25,18,35,21,3,3,19,19,0.16,-0.03,0.13,34,0,0,0,1,0,0,1.8,104.29,0.01,-0.01,-0.0,0,0,42,0,0,5,7,0,0,1,0,100.0,0.05,61.4,Makito Ito(10),,,,,,,,,,,,,,,,,,,,103,22,0,0.2257940386,-0.3667031712,0.5924972098,390.0,312.0,0.0,78.0,1300.0,910.0,78.0,5591.287,4947.313799999999,3624.3635999999997,25.8331,10183.526600000001,643.9706,54365.44879999999,228.0,190.0,76.0,133.0,646.0,570.0,38.0,2545.2171999999996,2052.7334,2126.2463000000002,30.8207,5215.152300000001,492.4819,31893.698299999996,450.0,300.0,100.0,225.0,1400.0,1100.0,150.0,6949.2925,4578.070000000001,3070.8475000000003,30.2006,10448.085,2371.2225,53330.3625,460.0,368.0,184.0,276.0,1794.0,1656.0,92.0,5165.666599999999,3946.5469999999996,5227.4952,28.3244,11198.525200000002,1219.1242,78412.40959999998,225.0,90.0,90.0,180.0,1620.0,1305.0,135.0,4650.205500000003,1913.2469999999994,4295.421000000001,30.622,4989.127499999999,2736.9539999999993,64431.306,27.0,9.0,18.0,18.0,63.0,72.0,18.0,439.7481,191.8899,887.9193,30.1184,205.14059999999998,247.8582,4262.0103
Eiji Kawashima,0,0,0,0,0,0,0,0,0,,0.0,0.0,30,15,13,50.0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,8,3,4,3,22,12,1,1,0,0,0.02,-0.01,0.01,13,0,0,0,0,0,0,1.04,44.38,0.0,-0.0,0.0,0,0,11,0,0,0,0,0,0,2,0,100.0,0.0,103.7,Makito Ito(7),,,,,,,,,,,,,,,,,,,,42,0,0,0.0545999999999999,1.2586000000000002,-1.2040000000000002,0.0,0.0,14.0,14.0,168.0,196.0,0.0,41.7088,41.7088,854.3458000000003,20.9278,198.56760000000003,0.0,12815.177200000002,0.0,0.0,0.0,0.0,169.0,143.0,0.0,0.0,0.0,646.7019,17.1089,54.479099999999995,0.0,9700.5272,0.0,0.0,28.0,14.0,168.0,238.0,0.0,31.70299999999999,31.70299999999999,744.7972,20.5637,553.2394000000002,0.0,12934.654599999996,0.0,0.0,0.0,0.0,165.0,150.0,0.0,0.0,0.0,807.0900000000001,17.4638,93.92849999999999,0.0,12106.3545,0.0,0.0,0.0,10.0,80.0,50.0,0.0,0.0,0.0,469.32200000000006,16.354,21.285999999999998,0.0,7039.831000000001,5.0,5.0,0.0,5.0,50.0,30.0,0.0,48.591499999999996,48.591499999999996,265.762,22.8672,26.4235,0.0,5660.7345
Matheus Soares Thuler,0,0,0,0,0,0,0,0,0,,0.0,0.0,39,34,5,87.18,2,0,0,0,0,1,0,0,0,0,0,4,2,1,1,3,3,7,6,26,21,4,4,7,7,0.05,-0.02,0.02,30,1,0,0,0,0,0,3.05,143.52,0.01,-0.0,0.01,0,0,36,0,0,7,5,3,0,1,0,100.0,0.15,78.75,Ryo Hatsuse(8),,,,,,,,,,,,,,,,,,,,65,1,0,0.0611,-0.1752075726,0.2363075726,224.0,128.0,128.0,0.0,832.0,992.0,96.0,4124.6592,2471.5808,3470.1856,30.2358,3874.7936,1653.0784,52052.7904,60.0,30.0,60.0,75.0,285.0,270.0,30.0,679.0904999999999,497.6280000000001,1370.9429999999998,30.6555,1805.6954999999998,181.464,20564.140499999998,198.0,132.0,99.0,33.0,924.0,693.0,66.0,2605.6965,1856.7021,3039.7949999999996,28.4458,4067.7978,748.9944,52791.0999,138.0,92.0,46.0,69.0,575.0,552.0,46.0,1316.0093999999995,1035.6578,2275.1899,26.0442,3957.0625999999984,280.35159999999996,34127.83469999999,133.0,76.0,57.0,95.0,323.0,475.0,57.0,1954.2963,935.0337000000001,1879.9341,32.3252,4109.5651,1019.2626,28199.013399999996,72.0,60.0,36.0,24.0,360.0,408.0,12.0,554.9087999999999,455.4348,1098.2172,26.0752,1965.6239999999996,99.4728,23392.0332
Rikuto Hirose,0,0,0,0,0,0,0,0,0,,0.0,0.0,2,1,0,50.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,-0.01,-0.01,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),,,,,,,,,,,,,,,,,,,,3,1,1,0.0104,0.0144,-0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,90.0,40.0,60.0,430.0,460.0,60.0,2257.157,1273.5629999999999,1203.738,29.2225,3071.9979999999996,983.594,20523.735000000004
