Name,Total_Shots,Open_Play_Shots,Goals,Shot_On_Post,Shot_On_Target,Shot_Off_Target,Shot_Blocked,Shots_From_Inside_The_Box,Shots_From_Outside_The_Box,Avg._Shot_Distance,xG,xGOT,Total_Passes,Accurate_Passes,Miss_Pass,Passing_Accuracy,Progressive_Passes,Chances_Created,Assists,Pre-Assists,Buil-up_to_Shot,Final_Third_Passes,Passes_In_Penalty_Box,Through_Pass_Attempts,Accurate_Through_Passes,Crosses_Attempts,Accurate_Crosses,Longballs_Attempts,Accurate_Longballs,Corners_Taken,Accurate_Corners,Freekicks_Taken,Accurate_Freekicks,ThrowIns_Taken,Accurate_ThrowIns,Forward_Pass_Attempts,Accurate_Forward_Pass,Side_Pass_Attempts,Accurate_Side_Pass,Back_Pass_Attempts,Accurate_Back_Pass,xT_Increased_From_Pass,xT_Decreased_From_Pass,Total_xT_From_Pass,Total_Carries,Progressive_Carries,Carries_Led_to_Shot,Carries_Led_to_Goal,Carrier_Dispossessed,Carries_Into_Final_Third,Carries_Into_Penalty_Box,Avg._Carry_Length,Total_Carry_Length,xT_Increased_From_Carries,xT_Decreased_From_Carries,Total_xT_From_Carries,TakeOn_Attempts,Successful_TakeOns,Total_Passes_Received,Key_Passes_Received,Assists_Received,Progressive_Passes_Received,Passes_Received_In_Final_Third,Passes_Received_In_Opponent_Penalty_Box,Crosses_Received,Longballs_Received,Cutbacks_Received,Ball_Retention,xT_Received,Avg._Distance_Of_Pass_Receiving_Form_Oppo._Goal_Line,Most_Passes_Received_From_(Count),Total_Tackles,Tackles_Won,Dribblers_Tackled,Dribble_Past,Interception,Ball_Recoveries,Post_Recovery_Ball_Retention,Pass_Blocked,Ball_Clearances,Shots_Blocked,Aerial_Duels,Aerial_Duels_Won,Fouls_Committed,Fouls_Infront_Of_Own_Penalty_Box,Error_Led_to_Shot,Error_Led_to_Goal,Possession Win in Final third,Possession Win in Mid third,Possession Win in Defensive third,Total_Touches,Touches_In_Final_Third,Touches_In_Opponent_Penalty_Box,obv_for_net,obv_against_net,obv_total_net,count_hi_1-15,count_hsr_1-15,count_high_acceleration_1-15,count_high_deceleration_1-15,count_medium_acceleration_1-15,count_medium_deceleration_1-15,count_sprint_1-15,high_intensity_hi_distance_1-15,high_speed_running_hsr_distance_1-15,m/min_1-15,max_speed_1-15,running_distance_1-15,sprinting_distance_1-15,total_distance_1-15,count_hi_16-30,count_hsr_16-30,count_high_acceleration_16-30,count_high_deceleration_16-30,count_medium_acceleration_16-30,count_medium_deceleration_16-30,count_sprint_16-30,high_intensity_hi_distance_16-30,high_speed_running_hsr_distance_16-30,m/min_16-30,max_speed_16-30,running_distance_16-30,sprinting_distance_16-30,total_distance_16-30,count_hi_31-45+,count_hsr_31-45+,count_high_acceleration_31-45+,count_high_deceleration_31-45+,count_medium_acceleration_31-45+,count_medium_deceleration_31-45+,count_sprint_31-45+,high_intensity_hi_distance_31-45+,high_speed_running_hsr_distance_31-45+,m/min_31-45+,max_speed_31-45+,running_distance_31-45+,sprinting_distance_31-45+,total_distance_31-45+,count_hi_46-60,count_hsr_46-60,count_high_acceleration_46-60,count_high_deceleration_46-60,count_medium_acceleration_46-60,count_medium_deceleration_46-60,count_sprint_46-60,high_intensity_hi_distance_46-60,high_speed_running_hsr_distance_46-60,m/min_46-60,max_speed_46-60,running_distance_46-60,sprinting_distance_46-60,total_distance_46-60,count_hi_61-75,count_hsr_61-75,count_high_acceleration_61-75,count_high_deceleration_61-75,count_medium_acceleration_61-75,count_medium_deceleration_61-75,count_sprint_61-75,high_intensity_hi_distance_61-75,high_speed_running_hsr_distance_61-75,m/min_61-75,max_speed_61-75,running_distance_61-75,sprinting_distance_61-75,total_distance_61-75,count_hi_76-120+,count_hsr_76-120+,count_high_acceleration_76-120+,count_high_deceleration_76-120+,count_medium_acceleration_76-120+,count_medium_deceleration_76-120+,count_sprint_76-120+,high_intensity_hi_distance_76-120+,high_speed_running_hsr_distance_76-120+,m/min_76-120+,max_speed_76-120+,running_distance_76-120+,sprinting_distance_76-120+,total_distance_76-120+
Soya Fujiwara,1,1,0,0,0,0,1,0,1,,0.03,0.0,77,68,8,88.31,5,0,0,0,0,7,1,0,0,2,0,3,1,2,1,3,3,26,23,32,24,1,1,39,39,0.09,-0.08,0.0,56,3,0,0,0,0,1,3.12,281.91,0.06,-0.04,0.02,1,0,58,0,0,4,11,2,0,3,0,100.0,0.17,51.1,Michael James Fitzgerald(14),,,,,,,,,,,,,,,,,,,,138,41,3,0.1294091484,0.0381084461999999,0.0913007022,120.0,60.0,80.0,60.0,500.0,460.0,60.0,2310.5460000000003,1809.0180000000003,2135.1240000000003,27.6506,3682.9100000000003,501.5279999999999,32026.854000000003,364.0,208.0,0.0,104.0,2340.0,2236.0,156.0,5873.4988,4245.846799999999,6796.363600000001,26.7504,14280.344,1627.6468,101945.43320000003,300.0,240.0,120.0,0.0,2340.0,2640.0,60.0,2875.1580000000004,2306.526000000001,6995.346000000001,27.5805,13682.820000000002,568.6320000000001,124633.72200000002,455.0,350.0,210.0,245.0,735.0,700.0,105.0,7376.6455000000005,5322.709000000001,3138.1455000000005,29.0986,6385.763999999999,2053.9365000000003,47072.18949999999,264.0,165.0,198.0,99.0,891.0,1056.0,99.0,4270.53,2501.3505,3753.8127000000004,29.8619,8957.7741,1769.1795,56307.1872,228.0,114.0,114.0,114.0,1672.0,1368.0,114.0,3610.3305999999993,2634.0193999999997,3614.5865999999996,28.5442,11284.993,976.3112000000001,88617.6416
So Kawahara,1,1,0,0,0,0,1,0,1,,0.03,0.0,42,32,9,76.19,2,0,0,0,0,4,1,0,0,0,0,1,0,1,1,3,2,14,9,22,14,2,2,14,13,0.15,-0.03,0.12,21,0,0,0,1,0,0,1.84,93.2,0.01,-0.0,0.01,0,0,32,0,0,4,3,0,0,0,0,100.0,0.07,57.7,Yusuke Maruhashi(4),,,,,,,,,,,,,,,,,,,,70,20,0,0.166807702,0.0927944866,0.0740132154,130.0,130.0,13.0,39.0,494.0,390.0,0.0,1805.9496000000001,1805.9496000000001,1622.8510999999994,24.8182,5172.8898,0.0,24342.77429999999,242.0,220.0,66.0,110.0,1012.0,858.0,22.0,2698.093200000001,2575.139600000001,3216.171200000001,25.2324,10549.6842,122.95360000000004,48242.58340000001,180.0,162.0,36.0,108.0,774.0,882.0,18.0,1887.3378,1719.558,2367.0143999999996,26.8834,10067.7042,167.7798,42172.3188,70.0,70.0,28.0,42.0,168.0,140.0,0.0,534.2547,534.2547,653.7804,24.0773,2756.9275999999995,0.0,9806.7067,369.0,287.0,82.0,123.0,1394.0,1189.0,82.0,7524.1437000000005,6398.9889,5214.9335,27.3225,16949.3426,1125.1548,78224.0148,132.0,110.0,66.0,44.0,1012.0,858.0,22.0,2173.1974,2018.1281999999994,2245.5048000000006,25.5568,8814.339599999998,155.06699999999998,55052.3006
Katsunori Ueebisu,1,1,0,0,1,0,0,1,0,8.01,0.1,0.32,14,14,0,100.0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,4,4,9,9,6,6,2,2,4,4,0.05,-0.03,0.03,10,1,0,0,0,0,0,6.92,74.91,0.01,-0.0,0.01,0,0,14,1,0,3,8,2,2,1,0,100.0,0.27,26.5,Tae-Hyeon Kim(3),,,,,,,,,,,,,,,,,,,,27,13,1,0.1586,-0.1079,0.2664999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,7.0,7.0,0.0,21.0,28.0,7.0,362.06940000000003,135.00900000000001,1084.2468,29.2972,326.5248,227.05969999999996,1879.3614,840.0,520.0,440.0,640.0,1960.0,1400.0,320.0,14625.644,10278.423999999999,4175.1,29.5603,11554.604,4347.219999999999,102359.54400000001
Eitaro Matsuda,1,2,0,0,1,0,0,1,0,12.61,0.05,0.22,43,34,9,79.07,5,2,0,0,0,8,4,0,0,3,2,0,0,4,4,4,3,10,8,14,8,2,1,19,18,0.56,-0.09,0.46,40,12,0,0,0,0,3,3.26,263.71,0.2,-0.01,0.2,5,2,39,0,0,9,13,3,0,2,0,100.0,0.17,34.1,Hiroki Akiyama(12),,,,,,,,,,,,,,,,,,,,93,57,6,0.7913,0.0199,0.7714,154.0,88.0,88.0,132.0,748.0,528.0,66.0,2669.2226000000005,1468.401,2188.1948,29.7869,3476.099,1200.8215999999998,32822.9286,248.0,248.0,186.0,217.0,1116.0,1147.0,0.0,2637.659799999999,2637.659799999999,3494.704399999999,23.701,5543.469600000001,0.0,52420.55980000001,492.0,328.0,328.0,287.0,1476.0,1681.0,164.0,5877.8174,3964.3269,4724.274200000001,28.7964,12256.5277,1913.4904999999999,84170.79010000001,592.0,444.0,296.0,296.0,1036.0,777.0,148.0,7274.081600000001,4873.281099999998,3486.9947000000006,29.5022,9115.756600000002,2400.804199999999,52304.898300000015,275.0,250.0,75.0,50.0,575.0,675.0,25.0,3526.7325,2978.2075,2915.9925000000003,28.2776,6138.085,548.525,34408.72,,,,,,,,,,,,,,
Akito Fukuta,1,1,1,0,0,0,0,1,0,14.18,0.03,0.51,12,9,3,75.0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,9,8,1,0,2,1,0.11,-0.0,0.11,5,0,0,0,0,0,0,1.21,11.24,0.0,-0.0,0.0,0,0,10,0,0,0,1,0,0,0,0,100.0,0.01,36.35,So Kawahara(2),,,,,,,,,,,,,,,,,,,,20,10,0,0.1896,-0.0421999999999999,0.2317999999999999,216.0,144.0,96.0,96.0,516.0,468.0,72.0,2739.8208000000004,2059.05,1463.5008,29.3971,4845.903600000001,680.7708,21952.5204,345.0,276.0,46.0,184.0,1150.0,989.0,69.0,3336.0073999999995,2122.071999999999,3026.9954999999986,30.3396,9452.5975,1213.9354,45404.93250000002,98.0,70.0,14.0,63.0,378.0,308.0,28.0,1666.6866999999997,1215.0768,863.2707999999999,30.9263,3053.7212999999997,451.61060000000003,15380.607200000002,24.0,12.0,4.0,8.0,84.0,68.0,12.0,250.6864,138.8872,347.4956,29.0031,841.9132,111.7992,3764.5348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wataru Harada,1,1,0,0,0,0,1,0,1,35.67,0.07,0.0,27,18,9,66.67,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,7,5,12,9,10,5,1,1,8,7,0.03,-0.02,0.01,19,0,0,0,0,0,0,2.34,65.06,0.06,-0.0,0.06,2,1,19,0,0,1,3,0,0,2,0,100.0,0.03,55.8,Kosuke Yamazaki(9),,,,,,,,,,,,,,,,,,,,46,9,2,0.1377,-0.1148999999999999,0.2526,156.0,84.0,36.0,60.0,384.0,396.0,72.0,2162.3183999999997,1430.6339999999998,1300.0176000000001,29.0175,2176.9536000000003,731.6844,19500.264000000003,90.0,63.0,9.0,36.0,351.0,378.0,27.0,1214.2323000000001,1049.6754,1053.2817,28.3484,1894.1733,164.55599999999998,15799.2237,63.0,27.0,63.0,63.0,351.0,333.0,36.0,974.1816,614.2715999999999,989.9649,30.0641,1623.006,359.91,17637.8715,28.0,24.0,12.0,12.0,88.0,92.0,4.0,296.7308,238.4876,336.808,29.631,1156.5584,58.2432,5052.1172,279.0,186.0,93.0,186.0,1147.0,868.0,93.0,3940.6611000000007,3217.7875999999987,3386.4803000000006,26.8473,6158.481700000002,722.8734999999998,50797.18279999997,374.0,204.0,204.0,238.0,1904.0,1632.0,170.0,6975.7901999999995,4333.368,3359.6521999999995,32.7832,12452.850199999999,2642.4222,82367.4514
Cayman Togashi,1,1,0,0,1,0,0,1,0,11.16,0.07,0.02,4,3,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,2,0.0,-0.0,0.0,4,0,0,0,0,0,1,2.85,10.96,0.0,0.0,0.0,0,0,6,1,0,2,2,1,0,1,0,100.0,0.11,49.0,Kosuke Yamazaki(3),,,,,,,,,,,,,,,,,,,,10,3,1,-0.0729,-0.0001999999999999,-0.0727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,2.0,4.0,4.0,2.0,41.0971,20.2172,92.3118,27.0148,64.7977,20.8799,383.0938,224.0,192.0,48.0,32.0,688.0,656.0,32.0,2935.7696,2685.0048,2017.2368,28.2919,5598.4016,250.7648,30258.5568,176.0,96.0,80.0,144.0,704.0,608.0,80.0,3458.2624,2277.1648,1537.624,30.9531,3275.4464,1181.0992,37697.4192
Tae-Hyeon Kim,0,0,0,0,0,0,0,0,0,,0.0,0.0,58,48,9,82.76,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,14,13,17,14,28,19,7,7,15,15,0.06,-0.01,0.05,40,1,0,0,0,0,0,3.62,165.67,0.02,-0.0,0.01,0,0,46,3,0,2,2,1,0,0,0,100.0,0.15,90.75,Il-Gyu Park(15),,,,,,,,,,,,,,,,,,,,102,6,0,0.0753016168,0.0981,-0.0227983832,112.0,84.0,56.0,14.0,294.0,392.0,28.0,1246.7952,813.2893999999998,1328.3941999999997,29.8182,2845.2228,433.50579999999997,19925.92,126.0,108.0,54.0,72.0,630.0,486.0,18.0,1380.2633999999998,1210.1651999999997,2056.1382,26.1603,3219.4494,170.09820000000002,30842.071200000002,49.0,49.0,7.0,28.0,308.0,280.0,0.0,615.0172,615.0172,756.4318999999999,24.4163,1339.2386,0.0,13477.099999999999,70.0,60.0,50.0,60.0,300.0,260.0,10.0,774.144,685.2570000000001,739.5000000000001,26.2138,1819.691,88.887,11092.506,544.0,340.0,272.0,136.0,1904.0,1700.0,204.0,10156.269200000002,7366.9432000000015,7182.5884,32.4662,11633.467200000005,2789.3259999999996,107738.83279999999,517.0,423.0,376.0,423.0,2068.0,2021.0,94.0,8413.1316,6189.9329000000025,4438.4497,27.2767,10573.232800000002,2223.1987,108815.98389999999
Kohei Tezuka,0,0,0,0,0,0,0,0,0,,0.0,0.0,27,23,2,85.19,3,3,0,0,0,6,3,0,0,2,1,0,0,4,2,5,5,12,10,8,6,2,2,14,13,0.5,-0.03,0.48,19,0,0,0,0,0,0,1.36,36.22,0.01,-0.0,0.01,0,0,18,0,0,0,2,0,0,0,0,100.0,0.02,65.55,Tae-Hyeon Kim(4),,,,,,,,,,,,,,,,,,,,47,16,0,0.2390913536,-0.0122914858,0.2513828394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,4.0,4.0,14.0,10.0,6.0,196.3028,94.5292,215.5164,28.8303,184.4506,101.7736,894.3928,416.0,364.0,104.0,364.0,2288.0,1456.0,52.0,6779.536399999999,5706.942799999999,6873.2404,27.3621,25180.443600000006,1072.5936,103098.64240000003,350.0,325.0,175.0,300.0,1625.0,1300.0,25.0,5637.59,5378.549999999999,2929.4625,25.3968,16991.405000000002,259.03749999999997,71820.65
Danilo Gomes Magalhães,0,0,0,0,0,0,0,0,0,,0.0,0.0,10,6,4,60.0,2,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,4,3,6,2,0,0,4,4,0.11,-0.01,0.1,8,1,0,0,0,0,0,4.71,66.65,0.01,-0.01,0.0,1,0,7,0,0,3,3,0,0,2,0,100.0,0.06,28.2,Yoshiaki Takagi(2),,,,,,,,,,,,,,,,,,,,19,13,0,0.0747,0.0024,0.0723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,2.0,1.0,8.0,5.0,1.0,69.8417,67.0321,109.423,25.4343,72.6163,2.8096,348.33,627.0,429.0,297.0,429.0,1848.0,1782.0,198.0,9370.0794,6246.2697,3575.4543,31.919,13056.6117,3123.8097,87658.24650000001
Vinícius Vasconcelos Araújo,0,0,0,0,0,0,0,0,0,,0.0,0.0,2,1,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0.0,-0.01,-0.01,1,0,0,0,0,0,0,0.89,0.89,0.0,0.0,0.0,0,0,5,0,0,0,2,0,0,0,0,100.0,0.01,40.2,Motoki Hasegawa(4),,,,,,,,,,,,,,,,,,,,4,2,0,-0.0581,-0.0145999999999999,-0.0435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.0,170.0,136.0,119.0,680.0,476.0,51.0,2693.1536,2337.3606,1658.2956000000001,26.6904,4941.5549,355.79299999999995,35017.6642
,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryosuke Kojima,0,0,0,0,0,0,0,0,0,,0.0,0.0,48,42,4,87.5,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,11,10,9,8,28,23,7,7,2,2,0.02,-0.02,-0.0,36,0,0,0,0,0,0,3.11,135.19,0.01,-0.0,0.01,0,0,23,0,0,0,0,0,0,5,0,100.0,0.01,102.2,Thomas Deng(13),,,,,,,,,,,,,,,,,,,,80,0,0,0.0348008866,-0.719807201,0.7546080876,0.0,0.0,0.0,68.0,442.0,306.0,0.0,0.0,0.0,2128.2402,18.3899,568.021,0.0,31923.579200000004,34.0,34.0,136.0,136.0,476.0,442.0,0.0,371.467,371.467,2486.5016,23.0183,1248.3031999999998,0.0,37297.5002,0.0,0.0,22.0,22.0,286.0,220.0,0.0,0.0,0.0,1243.7326000000003,19.3239,480.8033999999999,0.0,22159.163400000005,0.0,0.0,0.0,0.0,72.0,108.0,0.0,0.0,0.0,696.033,14.978,0.0,0.0,10440.4842,0.0,0.0,0.0,13.0,130.0,104.0,0.0,0.0,0.0,703.0958999999999,15.5294,31.010200000000005,0.0,10546.4476,0.0,0.0,0.0,0.0,209.0,285.0,0.0,0.0,0.0,824.1212000000002,17.4866,146.8567,0.0,20204.7216
Kosuke Yamazaki,0,0,0,0,0,0,0,0,0,,0.0,0.0,46,37,9,80.43,4,1,0,0,0,2,1,0,0,0,0,5,1,0,0,15,11,16,15,16,11,4,4,12,12,0.14,-0.02,0.12,38,1,0,0,0,0,0,2.36,155.41,0.02,-0.0,0.01,0,0,39,0,0,2,2,1,0,0,0,100.0,0.11,81.4,Tae-Hyeon Kim(13),,,,,,,,,,,,,,,,,,,,86,5,0,0.1515,0.7269,-0.5754,48.0,24.0,36.0,36.0,372.0,336.0,24.0,936.1824000000001,538.128,1173.3216,29.9701,2259.6659999999997,398.0544,17599.8276,20.0,12.0,16.0,12.0,96.0,124.0,8.0,329.9196,151.3368,460.4596,31.8798,819.5012,178.5832,6906.8924,144.0,72.0,72.0,108.0,738.0,666.0,72.0,1686.7548,1043.4258,1914.3198000000002,29.5774,3173.0813999999996,643.3308,34106.805,96.0,84.0,36.0,36.0,312.0,276.0,12.0,835.8684000000001,815.5715999999999,870.0563999999998,25.5864,2744.7383999999997,20.296800000000005,13050.850800000002,456.0,285.0,228.0,114.0,1653.0,1596.0,171.0,10679.052599999999,6352.860900000001,6150.379799999999,30.7047,10768.046699999999,4326.1917,92255.7027,468.0,429.0,78.0,312.0,1638.0,1248.0,39.0,5382.191099999999,4799.975699999999,3644.0313000000015,26.5706,12713.785500000005,582.2153999999998,89339.52299999999
Thomas Deng,0,0,0,0,0,0,0,0,0,,0.0,0.0,74,67,7,90.54,1,0,0,0,0,0,0,0,0,0,0,10,8,0,0,12,9,23,21,42,38,5,5,20,20,0.04,-0.04,0.01,65,0,0,0,0,0,0,3.38,331.51,0.03,-0.01,0.02,0,0,69,0,0,1,2,0,0,0,0,100.0,0.06,81.4,Naoto Arai(17),,,,,,,,,,,,,,,,,,,,143,1,1,-0.0265,-0.0842044573,0.0577044573,420.0,300.0,60.0,180.0,2220.0,1920.0,120.0,6496.116000000002,5372.969999999999,6002.261999999999,26.1429,11631.246000000001,1123.1460000000002,90033.93,365.0,292.0,438.0,219.0,2555.0,2044.0,73.0,5377.194600000002,4454.416200000001,8039.577600000001,28.2426,14050.9743,922.7784,120593.6348,396.0,330.0,99.0,132.0,1122.0,759.0,66.0,2882.2233,1898.2491,3236.046,30.1953,6408.8673,983.9742,57655.527599999994,260.0,234.0,208.0,104.0,416.0,520.0,26.0,2657.0336,2067.8345999999997,2146.3988,29.1426,2800.5224,589.2016000000001,32195.971599999997,36.0,18.0,0.0,36.0,540.0,414.0,18.0,486.639,338.29740000000004,1474.5401999999997,25.8554,1329.8724000000002,148.3434,22118.1084,91.0,52.0,26.0,26.0,481.0,494.0,39.0,2114.2536999999998,1291.745,1086.1655999999998,29.0784,2166.4318,822.5087,26629.1727
Il-Gyu Park,0,0,0,0,0,0,0,0,0,,0.0,0.0,45,33,8,73.33,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,16,14,12,8,24,14,3,3,3,3,0.03,-0.01,0.01,23,0,0,0,0,0,0,2.24,102.78,0.01,-0.0,0.01,0,0,22,0,0,0,0,0,0,0,0,100.0,0.0,100.0,Tae-Hyeon Kim(11),,,,,,,,,,,,,,,,,,,,68,0,0,0.0423,-1.5744989374,1.6167989374,17.0,17.0,51.0,34.0,187.0,238.0,0.0,82.4585,82.4585,1075.0817,21.144,588.2646,0.0,16126.2357,0.0,0.0,0.0,12.0,48.0,60.0,0.0,0.0,0.0,768.6396000000001,19.0045,209.1984,0.0,11529.597600000003,0.0,0.0,45.0,45.0,180.0,225.0,0.0,30.247500000000006,30.247500000000006,906.5159999999998,20.2575,305.8185,0.0,16151.095500000001,11.0,11.0,22.0,0.0,176.0,165.0,0.0,160.72870000000003,160.72870000000003,488.3999999999999,22.2829,238.67910000000003,0.0,7326.0,93.0,93.0,62.0,93.0,527.0,558.0,0.0,953.8607000000004,953.8607000000004,2172.8086,23.4549,2289.5236,0.0,32592.122800000012,68.0,68.0,0.0,34.0,748.0,850.0,0.0,321.9324,321.9324,1842.4566000000002,21.4053,2757.3388,0.0,45170.883599999994
Yuki Horigome,0,0,0,0,0,0,0,0,0,,0.0,0.0,30,25,5,83.33,4,2,0,0,0,9,2,0,0,2,1,0,0,0,0,1,1,7,4,14,10,0,0,15,14,0.27,-0.07,0.19,22,1,0,0,1,0,0,1.92,87.07,0.02,-0.04,-0.03,0,0,24,0,0,4,8,0,0,0,0,100.0,0.1,41.2,Yusuke Maruhashi(6),,,,,,,,,,,,,,,,,,,,63,35,3,0.1190984577,0.0096,0.1094984577,200.0,120.0,0.0,80.0,720.0,460.0,80.0,3664.4539999999993,2565.955999999999,2552.4179999999997,28.9072,7473.873999999999,1098.498,38286.256,468.0,216.0,72.0,180.0,1224.0,1260.0,252.0,9493.318799999997,5243.385599999999,5076.547199999999,30.2874,8841.906,4249.9367999999995,76148.20800000001,81.0,63.0,45.0,18.0,387.0,306.0,18.0,920.2005,822.0213,1077.1893,25.38,2816.5212,98.1792,19191.9159,36.0,36.0,12.0,12.0,138.0,138.0,0.0,371.04659999999996,371.04659999999996,534.1128,24.3141,1107.723,0.0,8011.6932,396.0,360.0,72.0,72.0,1440.0,1440.0,36.0,3997.2960000000003,3821.0904,4133.303999999999,26.5877,11465.614799999998,176.20559999999998,61999.545600000005,6.0,6.0,0.0,0.0,24.0,27.0,0.0,51.8544,51.8544,347.7852,24.5259,159.9483,0.0,1176.6732
Ryonosuke Kabayama,0,0,0,0,0,0,0,0,0,,0.0,0.0,11,9,1,81.82,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,7,5,2,2,2,2,0.03,-0.01,0.02,12,0,0,0,1,0,0,2.23,41.86,0.02,-0.0,0.02,0,0,13,0,0,1,4,1,0,0,0,100.0,0.03,43.6,So Kawahara(3),,,,,,,,,,,,,,,,,,,,24,14,1,0.0259,-0.0037999999999999,0.0297,33.0,30.0,6.0,15.0,87.0,54.0,3.0,402.78749999999997,375.9264,327.48720000000003,27.8853,604.6593,26.8611,4912.3074,256.0,224.0,128.0,192.0,1248.0,896.0,32.0,3757.7792,3435.0272,3866.7136,26.3976,6259.8048,322.752,58000.7168,84.0,84.0,18.0,54.0,252.0,198.0,0.0,544.7886,516.3984,751.2246,27.6046,2626.7304,28.3902,13384.322999999999,63.0,63.0,7.0,14.0,119.0,105.0,0.0,713.4364999999999,713.4364999999999,568.0660999999999,23.9102,1299.1292999999998,0.0,6154.047199999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yusuke Maruhashi,0,0,0,0,0,0,0,0,0,,0.0,0.0,40,25,13,62.5,2,1,0,0,0,7,1,0,0,0,0,2,0,1,1,1,1,16,9,29,15,0,0,9,8,0.09,-0.03,0.06,23,1,0,0,0,0,1,2.38,97.34,0.04,-0.01,0.03,1,0,19,0,0,2,4,1,0,0,0,100.0,0.05,71.3,Tae-Hyeon Kim(6),,,,,,,,,,,,,,,,,,,,61,22,3,-0.0174,-0.1121093337,0.0947093337,24.0,18.0,15.0,18.0,75.0,72.0,6.0,338.2335,236.8485,299.53020000000004,28.0751,439.5738,101.385,4492.9547999999995,306.0,272.0,170.0,170.0,1292.0,1292.0,34.0,2603.9036,2374.3627999999994,4084.5933999999997,25.4797,7321.6449999999995,229.54080000000002,61268.9112,70.0,60.0,50.0,50.0,370.0,500.0,10.0,928.3119999999999,900.3610000000001,1129.914,25.231,2801.0570000000002,27.951000000000004,20131.296,160.0,160.0,80.0,16.0,400.0,480.0,0.0,1453.9936,1369.456,1431.016,27.4402,3466.4976,84.5376,21465.2384,152.0,114.0,76.0,114.0,1102.0,950.0,38.0,1966.9446,1715.2934000000002,4007.8181999999993,26.4566,6847.885000000003,251.6512,53103.59400000002,,,,,,,,,,,,,,
Michael James Fitzgerald,0,0,0,0,0,0,0,0,0,,0.0,0.0,97,86,11,88.66,9,0,0,0,0,2,1,0,0,0,0,11,5,1,0,15,14,29,25,54,45,5,4,23,23,0.16,-0.04,0.12,89,0,0,0,0,0,0,2.62,369.25,0.04,-0.01,0.03,2,1,91,0,0,0,1,1,0,2,0,100.0,0.24,76.0,Hiroki Akiyama(25),,,,,,,,,,,,,,,,,,,,191,12,4,-0.0361040103,-0.1514672556,0.1153632453,159.0,106.0,106.0,106.0,1378.0,1113.0,53.0,3645.7374999999997,1267.2193999999995,4914.700599999999,32.4286,9531.8062,2378.5181,73720.53550000001,510.0,425.0,340.0,425.0,2465.0,2550.0,85.0,5911.239999999999,5498.462999999999,9856.829500000002,26.0969,16717.137000000002,412.77700000000004,147852.40000000002,332.0,249.0,0.0,249.0,3320.0,2407.0,83.0,5489.8275,4094.1243999999992,9099.406200000001,30.4658,20967.709,1395.7031,162121.05309999996,35.0,35.0,105.0,70.0,630.0,560.0,0.0,148.8445,148.8445,2780.2985000000003,20.218,4739.5075,0.0,41704.47749999999,154.0,132.0,88.0,0.0,792.0,528.0,22.0,1741.7884,1560.7372000000005,2268.7544,25.8582,3474.9814,181.05120000000002,34031.309400000006,165.0,132.0,33.0,33.0,1254.0,1221.0,33.0,3570.6198,3298.5084,2886.5859,25.9123,4464.0189,272.11139999999995,62061.5655
