Name,Total_Shots,Open_Play_Shots,Goals,Shot_On_Post,Shot_On_Target,Shot_Off_Target,Shot_Blocked,Shots_From_Inside_The_Box,Shots_From_Outside_The_Box,Avg._Shot_Distance,xG,xGOT,Total_Passes,Accurate_Passes,Miss_Pass,Passing_Accuracy,Progressive_Passes,Chances_Created,Assists,Pre-Assists,Buil-up_to_Shot,Final_Third_Passes,Passes_In_Penalty_Box,Through_Pass_Attempts,Accurate_Through_Passes,Crosses_Attempts,Accurate_Crosses,Longballs_Attempts,Accurate_Longballs,Corners_Taken,Accurate_Corners,Freekicks_Taken,Accurate_Freekicks,ThrowIns_Taken,Accurate_ThrowIns,Forward_Pass_Attempts,Accurate_Forward_Pass,Side_Pass_Attempts,Accurate_Side_Pass,Back_Pass_Attempts,Accurate_Back_Pass,xT_Increased_From_Pass,xT_Decreased_From_Pass,Total_xT_From_Pass,Total_Carries,Progressive_Carries,Carries_Led_to_Shot,Carries_Led_to_Goal,Carrier_Dispossessed,Carries_Into_Final_Third,Carries_Into_Penalty_Box,Avg._Carry_Length,Total_Carry_Length,xT_Increased_From_Carries,xT_Decreased_From_Carries,Total_xT_From_Carries,TakeOn_Attempts,Successful_TakeOns,Total_Passes_Received,Key_Passes_Received,Assists_Received,Progressive_Passes_Received,Passes_Received_In_Final_Third,Passes_Received_In_Opponent_Penalty_Box,Crosses_Received,Longballs_Received,Cutbacks_Received,Ball_Retention,xT_Received,Avg._Distance_Of_Pass_Receiving_Form_Oppo._Goal_Line,Most_Passes_Received_From_(Count),Total_Tackles,Tackles_Won,Dribblers_Tackled,Dribble_Past,Interception,Ball_Recoveries,Post_Recovery_Ball_Retention,Pass_Blocked,Ball_Clearances,Shots_Blocked,Aerial_Duels,Aerial_Duels_Won,Fouls_Committed,Fouls_Infront_Of_Own_Penalty_Box,Error_Led_to_Shot,Error_Led_to_Goal,Possession Win in Final third,Possession Win in Mid third,Possession Win in Defensive third,Total_Touches,Touches_In_Final_Third,Touches_In_Opponent_Penalty_Box,obv_for_net,obv_against_net,obv_total_net,count_hi_1-15,count_hsr_1-15,count_high_acceleration_1-15,count_high_deceleration_1-15,count_medium_acceleration_1-15,count_medium_deceleration_1-15,count_sprint_1-15,high_intensity_hi_distance_1-15,high_speed_running_hsr_distance_1-15,m/min_1-15,max_speed_1-15,running_distance_1-15,sprinting_distance_1-15,total_distance_1-15,count_hi_16-30,count_hsr_16-30,count_high_acceleration_16-30,count_high_deceleration_16-30,count_medium_acceleration_16-30,count_medium_deceleration_16-30,count_sprint_16-30,high_intensity_hi_distance_16-30,high_speed_running_hsr_distance_16-30,m/min_16-30,max_speed_16-30,running_distance_16-30,sprinting_distance_16-30,total_distance_16-30,count_hi_31-45+,count_hsr_31-45+,count_high_acceleration_31-45+,count_high_deceleration_31-45+,count_medium_acceleration_31-45+,count_medium_deceleration_31-45+,count_sprint_31-45+,high_intensity_hi_distance_31-45+,high_speed_running_hsr_distance_31-45+,m/min_31-45+,max_speed_31-45+,running_distance_31-45+,sprinting_distance_31-45+,total_distance_31-45+,count_hi_46-60,count_hsr_46-60,count_high_acceleration_46-60,count_high_deceleration_46-60,count_medium_acceleration_46-60,count_medium_deceleration_46-60,count_sprint_46-60,high_intensity_hi_distance_46-60,high_speed_running_hsr_distance_46-60,m/min_46-60,max_speed_46-60,running_distance_46-60,sprinting_distance_46-60,total_distance_46-60,count_hi_61-75,count_hsr_61-75,count_high_acceleration_61-75,count_high_deceleration_61-75,count_medium_acceleration_61-75,count_medium_deceleration_61-75,count_sprint_61-75,high_intensity_hi_distance_61-75,high_speed_running_hsr_distance_61-75,m/min_61-75,max_speed_61-75,running_distance_61-75,sprinting_distance_61-75,total_distance_61-75,count_hi_76-120+,count_hsr_76-120+,count_high_acceleration_76-120+,count_high_deceleration_76-120+,count_medium_acceleration_76-120+,count_medium_deceleration_76-120+,count_sprint_76-120+,high_intensity_hi_distance_76-120+,high_speed_running_hsr_distance_76-120+,m/min_76-120+,max_speed_76-120+,running_distance_76-120+,sprinting_distance_76-120+,total_distance_76-120+
Yusuke Matsuo,2,2,0,0,0,1,1,1,1,22.58,0.11,0.0,19,13,6,68.42,3,2,0,0,0,5,3,0,0,2,2,0,0,0,0,0,0,1,0,12,7,3,2,4,4,0.39,-0.0,0.39,22,8,0,0,0,0,1,4.89,244.79,0.16,-0.0,0.16,1,1,25,2,0,6,5,1,0,5,0,100.0,0.14,41.7,Atsuki Ito(6),,,,,,,,,,,,,,,,,,,,52,26,3,0.3347,0.064597424,0.270102576,272.0,170.0,204.0,170.0,1292.0,1122.0,102.0,4041.3284,3210.8818,4333.8168,31.3776,9642.8046,830.4466,65007.23160000001,126.0,72.0,126.0,108.0,468.0,414.0,54.0,2501.4996,1525.3613999999998,1640.6586,32.8258,2524.2515999999996,976.1382000000001,24609.886199999997,200.0,140.0,60.0,80.0,800.0,600.0,60.0,3422.72,2729.9719999999998,2264.854,29.178,4941.664,692.7479999999998,46127.54400000001,84.0,42.0,14.0,84.0,420.0,322.0,42.0,1186.9662000000003,875.8259999999998,1291.0967999999998,29.8154,1482.3704000000002,311.14019999999994,19366.447799999998,126.0,56.0,42.0,42.0,294.0,210.0,70.0,2832.7404,1604.0528,1316.1162,34.272,2006.9363999999996,1228.6876000000002,19741.7346,72.0,60.0,24.0,60.0,204.0,120.0,12.0,957.7908000000002,609.0696,1383.0672,31.1019,946.3788000000002,348.7211999999999,9266.546400000001
Atsuki Ito,1,1,0,0,0,1,0,1,0,21.06,0.04,0.0,23,19,4,82.61,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4,3,14,12,1,1,7,6,0.08,-0.02,0.06,20,0,0,0,0,0,0,2.21,62.61,0.03,-0.0,0.03,0,0,22,1,0,4,1,1,0,2,0,95.45,0.07,55.6,Alexander Scholz(5),,,,,,,,,,,,,,,,,,,,50,8,2,-0.0152,0.0835,-0.0987,420.0,300.0,120.0,240.0,930.0,1020.0,120.0,5346.15,4386.521999999999,3888.1079999999993,27.8589,10694.715,959.6280000000003,58321.620000000024,216.0,126.0,36.0,144.0,630.0,396.0,90.0,3082.2588000000005,1926.441,1838.277,31.717,4696.289999999999,1155.8195999999998,27574.155,299.0,207.0,115.0,161.0,1173.0,1127.0,92.0,3782.7478999999985,3077.135500000001,2592.3139,27.96,9108.825700000001,705.6124000000001,52796.78980000001,140.0,140.0,80.0,60.0,480.0,520.0,0.0,1119.84,1119.84,1744.9159999999997,23.7992,3299.8480000000004,0.0,26173.746000000006,40.0,32.0,16.0,24.0,64.0,72.0,8.0,629.3368,562.0192,764.4128,31.0601,706.9032,67.3168,4904.9808,,,,,,,,,,,,,,
Shoya Nakajima,1,1,0,0,0,0,1,0,1,48.37,0.02,0.0,7,7,0,100.0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,3,3,1,1,0,0,4,4,0.04,-0.01,0.02,9,1,0,0,0,0,0,2.33,22.93,0.01,0.0,0.01,2,1,8,1,0,1,3,0,0,1,0,100.0,0.05,34.95,Samuel Gustafson(3),,,,,,,,,,,,,,,,,,,,18,11,0,0.0126999999999999,0.0070999999999999,0.0055999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,259.0,37.0,148.0,1110.0,814.0,74.0,6035.488099999999,5440.890699999998,4438.4645,27.3398,12678.605000000005,594.5937000000001,71237.3469
Douglas da Silva Vieira,1,1,0,0,1,0,0,1,0,21.18,0.09,0.1,9,4,5,44.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,1,4,2,0,0,3,2,0.0,-0.0,0.0,4,0,0,0,0,0,0,0.66,3.41,0.0,0.0,0.0,0,0,7,1,0,3,3,1,0,0,0,100.0,0.06,28.6,Makoto Mitsuta(3),,,,,,,,,,,,,,,,,,,,23,13,1,0.0662,0.0147999999999999,0.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,12.0,6.0,0.0,18.0,30.0,6.0,285.2298,226.2024,663.6702,26.6539,143.5482,59.02739999999999,1559.6244000000002,363.0,297.0,132.0,396.0,1452.0,1056.0,66.0,5451.283200000001,4742.215499999999,3220.0872,28.6459,8951.5998,709.0677,73310.61540000001
Ken Iwao,1,1,0,1,0,0,0,1,0,10.38,0.05,0.0,19,15,4,78.95,3,1,0,0,0,4,2,0,0,1,1,0,0,0,0,0,0,5,5,13,11,1,0,5,4,0.26,-0.06,0.19,11,0,0,0,0,0,0,0.2,15.19,0.01,0.0,0.01,0,0,12,1,0,1,4,1,0,1,0,100.0,0.24,51.2,Naoki Maeda(3),,,,,,,,,,,,,,,,,,,,34,14,3,-0.0279,0.0299,-0.0578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,117.0,13.0,13.0,312.0,286.0,13.0,1492.01,1396.8928999999996,1516.5228000000002,25.4938,2924.4488000000006,95.1171,12991.542199999996,722.0,532.0,380.0,304.0,1710.0,2128.0,190.0,11575.255999999996,9660.116799999996,4409.1323999999995,28.7746,16124.528600000001,1915.1392000000003,100381.25979999999
Naoki Maeda,1,1,0,0,0,1,0,0,1,35.8,0.05,0.0,14,9,5,64.29,2,3,0,0,0,3,2,0,0,5,2,0,0,3,2,1,1,4,3,7,3,0,0,4,4,0.68,-0.02,0.65,13,7,0,0,0,1,4,11.99,168.46,0.15,0.0,0.15,2,1,12,1,0,4,6,1,0,1,0,100.0,0.08,26.6,Ken Iwao(5),,,,,,,,,,,,,,,,,,,,33,21,5,0.2137,0.0140014594,0.1996985406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,10.0,20.0,60.0,170.0,70.0,50.0,2102.0969999999998,760.5690000000001,1122.239,32.2967,978.996,1341.5280000000002,9613.847,588.0,336.0,294.0,294.0,1806.0,1722.0,252.0,12498.011400000001,8359.1928,4762.363200000001,31.302,13966.197,4138.8186,108423.1638
Taichi Yamasaki,1,1,0,0,0,1,0,1,0,9.8,0.12,0.0,1,1,0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,4.22,4.22,0.0,0.0,0.0,0,0,1,1,0,0,1,1,0,0,0,100.0,0.22,8.9,Shunki Higashi(1),,,,,,,,,,,,,,,,,,,,2,1,1,-0.1006,0.002,-0.1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,30.0,15.0,10.0,50.0,65.0,5.0,438.1395,289.19100000000003,540.9745,26.8649,523.196,148.9485,3444.205
Thiago Santos Santana,1,1,0,0,0,0,1,1,0,12.38,0.04,0.0,13,8,5,61.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,8,7,0.0,-0.02,-0.02,12,0,0,0,0,0,0,1.81,35.67,0.01,-0.0,0.01,0,0,12,1,0,2,3,1,0,2,0,100.0,0.27,63.65,Ryoma Watanabe(3),,,,,,,,,,,,,,,,,,,,48,16,5,-0.1357999999999999,-0.0574999999999999,-0.0782999999999999,242.0,176.0,176.0,176.0,792.0,572.0,66.0,3366.2332000000006,2727.3157999999994,2763.802799999999,27.2835,5746.861999999997,638.9173999999999,41457.0486,75.0,75.0,15.0,60.0,390.0,270.0,0.0,908.016,851.9025,1399.8659999999998,26.3474,2771.683499999999,56.11349999999997,20998.0005,196.0,168.0,112.0,84.0,840.0,728.0,28.0,1701.4927999999995,1436.5988,2835.9464000000007,28.9971,6031.239199999999,264.894,57758.75,75.0,45.0,60.0,45.0,330.0,225.0,30.0,636.5504999999998,494.022,1277.2185000000002,26.9803,2013.5595,142.52700000000002,19158.2835,60.0,36.0,36.0,60.0,240.0,204.0,24.0,1085.2248,922.2407999999998,1078.7988,26.977,2129.2632,162.98399999999998,16181.975999999999,,,,,,,,,,,,,,
Shuto Nakano,1,2,0,0,1,0,0,0,1,36.72,0.19,0.03,48,31,15,64.58,7,0,0,0,0,8,0,0,0,1,0,1,0,1,0,6,5,25,17,23,10,1,0,17,16,0.18,-0.08,0.1,23,0,1,0,0,0,0,1.94,72.56,0.24,0.0,0.24,2,0,27,1,0,10,11,4,1,5,0,100.0,0.62,28.7,Makoto Mitsuta(6),2.0,1.0,0.0,1.0,1.0,3.0,100.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,86,52,8,-0.1744,-0.1178942165,-0.0565057835,600.0,480.0,280.0,440.0,2000.0,1360.0,120.0,7129.592000000001,6225.331999999999,4754.848,26.2327,8609.072,904.264,71322.692,375.0,225.0,150.0,275.0,650.0,575.0,150.0,3723.7250000000004,2406.8325,2335.0924999999997,30.9554,4428.195000000001,1316.8925,35026.399999999994,432.0,324.0,189.0,270.0,1026.0,918.0,108.0,6119.7147,4326.234299999999,2862.0918,32.1573,7982.9226,1793.4803999999997,58291.24770000001,432.0,270.0,189.0,216.0,783.0,810.0,162.0,5255.496,4338.711000000001,2780.978400000001,26.1185,6907.115699999999,916.7850000000001,41714.657100000004,120.0,60.0,72.0,96.0,288.0,324.0,60.0,2638.3464,1486.0824000000002,1244.19,31.6815,2653.4040000000005,1152.2640000000001,18662.844000000005,528.0,330.0,165.0,132.0,1518.0,1749.0,198.0,10910.9154,7261.6995,3804.7745999999997,31.0952,11308.479599999999,3649.2159,86622.0564
Alexander Scholz,1,1,0,0,1,0,0,1,0,11.21,0.07,0.59,60,52,8,86.67,5,0,0,0,0,0,0,0,0,0,0,7,3,1,1,5,5,15,13,28,20,5,5,21,21,0.07,-0.03,0.05,44,1,0,0,0,0,0,2.03,254.64,0.02,-0.01,0.02,0,0,57,1,0,3,3,1,0,3,0,100.0,0.37,80.2,Hiroki Sakai(14),,,,,,,,,,,,,,,,,,,,111,4,1,0.3709,-0.3212999041,0.6921999041000001,192.0,32.0,160.0,64.0,832.0,896.0,160.0,3374.8,2113.7536,3518.8288,29.3735,5099.3664,1261.0432,52782.4352,154.0,154.0,66.0,44.0,528.0,462.0,0.0,1070.0162,986.5834,1730.4363999999994,27.0439,3952.5507999999995,83.4328,25956.546000000006,186.0,155.0,62.0,93.0,1240.0,1023.0,31.0,3026.8772,2277.2445,2904.8736000000017,26.7318,4492.5138,749.6326999999998,59162.57309999999,225.0,135.0,135.0,180.0,1440.0,1125.0,90.0,2569.972499999999,1928.2859999999996,3817.323000000001,28.6944,8190.3735000000015,641.6864999999998,57259.871999999996,135.0,120.0,45.0,30.0,480.0,330.0,15.0,848.6039999999998,627.5849999999998,1368.4259999999997,29.7717,2541.3509999999997,221.019,20526.4005,420.0,378.0,210.0,252.0,1680.0,1386.0,42.0,4545.886799999999,3583.1670000000004,4192.6668,26.3066,11273.2536,962.7198000000001,95453.0556
Hiroki Sakai,1,1,0,0,0,1,0,1,0,11.41,0.08,0.0,50,38,11,76.0,7,0,0,0,0,3,1,0,0,0,0,2,0,0,0,4,2,12,8,25,15,0,0,21,21,0.12,-0.04,0.09,37,1,0,0,0,0,0,1.92,154.25,0.04,-0.01,0.04,2,1,41,1,0,1,4,1,1,4,0,100.0,0.28,60.5,Samuel Gustafson(13),,,,,,,,,,,,,,,,,,,,98,16,4,0.1813999999999999,-0.0480953322,0.2294953321999999,138.0,92.0,115.0,23.0,690.0,552.0,46.0,2003.3322,1321.7088,2794.5207,28.4226,3671.7913000000017,681.6234000000001,41917.8174,49.0,35.0,21.0,35.0,168.0,168.0,14.0,547.9012000000001,520.324,642.1030000000001,25.8796,1147.8011999999999,27.576499999999996,9631.5436,160.0,140.0,120.0,0.0,520.0,700.0,20.0,1850.0460000000005,1628.8839999999996,2025.3499999999997,25.7131,3912.8399999999992,221.16199999999998,41249.62799999999,336.0,336.0,96.0,96.0,1056.0,816.0,0.0,2561.4768,2561.4768,4021.7088,23.3387,6609.748799999999,0.0,60325.655999999995,162.0,72.0,36.0,90.0,396.0,234.0,90.0,3227.6016000000004,1629.1944,1754.8974,30.6432,2799.6732,1598.409,26323.464600000003,572.0,308.0,176.0,264.0,2288.0,2024.0,264.0,14980.455600000003,6564.316000000001,5160.4828,32.2113,15253.158800000001,8416.1396,117486.96519999998
Samuel Gustafson,1,1,0,0,1,0,0,1,0,14.2,0.16,0.44,79,65,14,82.28,5,5,0,0,0,4,1,0,0,1,0,7,3,4,3,5,5,11,9,31,21,5,5,35,32,0.57,-0.06,0.51,54,2,0,0,0,0,0,0.83,199.19,0.05,-0.0,0.05,1,1,60,2,0,10,4,2,1,1,0,100.0,0.22,69.5,Marius Høibråten(9),,,,,,,,,,,,,,,,,,,,135,17,1,0.1926999999999999,-0.3776,0.5703,480.0,432.0,240.0,240.0,2400.0,1728.0,48.0,5911.857600000001,4921.4352,6191.1792,29.2885,14695.416000000001,990.4224000000002,92867.7024,250.0,200.0,75.0,200.0,875.0,625.0,50.0,3706.6025000000004,2790.8,2462.63,35.0625,7887.4675,915.7999999999998,36939.46250000001,308.0,252.0,84.0,280.0,1428.0,1008.0,56.0,3575.020399999999,3071.5524,3283.0840000000007,28.5933,10276.156800000002,503.468,66865.50359999998,312.0,234.0,117.0,234.0,1131.0,1014.0,78.0,3990.947999999999,3458.964600000001,3758.1726000000012,30.7684,8325.423599999998,531.9834,56372.56169999998,306.0,238.0,34.0,238.0,1156.0,612.0,68.0,4751.935200000001,2614.3076,3201.5760000000005,29.4972,6924.474,2137.6276000000003,48023.657,737.0,603.0,201.0,201.0,2881.0,3082.0,134.0,9507.286599999998,8233.462500000001,7370.402,27.1464,24177.8679,1273.8308000000002,167799.51679999998
Sho Sasaki,0,0,0,0,0,0,0,0,0,,0.0,0.0,37,30,7,81.08,9,2,0,0,0,2,0,0,0,0,0,5,2,0,0,4,3,10,9,25,19,3,3,5,5,0.14,-0.01,0.13,20,3,0,0,0,0,0,3.17,112.84,0.02,-0.0,0.02,0,0,22,0,0,1,1,0,0,2,0,100.0,0.02,68.1,Hayato Araki(5),1.0,0.0,0.0,1.0,0.0,4.0,100.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,57,3,0,0.1442,0.1482060983,-0.0040060983,78.0,52.0,52.0,26.0,429.0,377.0,26.0,1178.5839,697.9076,1422.4509,30.2106,2245.7057999999997,480.6750000000001,21336.754399999994,70.0,42.0,28.0,28.0,252.0,280.0,28.0,808.1248,474.16740000000004,1140.3952000000002,29.8658,1380.2684,333.9574,17105.9308,100.0,80.0,100.0,60.0,600.0,620.0,20.0,1252.6020000000003,1185.5659999999998,1907.4479999999999,25.22,3299.1039999999994,67.03599999999999,38848.35600000001,72.0,54.0,90.0,72.0,252.0,252.0,18.0,978.4566,571.7969999999999,1344.0096,29.7889,1442.4048000000003,406.65959999999995,20160.1458,286.0,156.0,104.0,156.0,520.0,442.0,130.0,5627.741600000001,3365.4087999999992,2538.8558,32.4996,6186.840399999999,2262.3354000000004,38082.855200000005,182.0,140.0,112.0,84.0,476.0,378.0,42.0,1953.3597999999995,1528.7580000000003,1300.2220000000002,31.6803,3750.483800000001,424.60180000000014,29601.71059999999
Shusaku Nishikawa,0,0,0,0,0,0,0,0,0,,0.0,0.0,70,52,16,74.29,0,1,0,0,0,1,0,0,0,0,0,17,9,0,0,17,8,10,7,47,38,7,7,0,0,0.09,-0.02,0.07,47,0,0,0,0,0,0,3.63,255.14,0.02,-0.0,0.01,0,0,40,0,0,0,0,0,0,6,0,100.0,0.01,110.0,Marius Høibråten(15),,,,,,,,,,,,,,,,,,,,114,0,0,0.2576,-0.3007,0.5583,0.0,0.0,0.0,0.0,290.0,232.0,0.0,0.0,0.0,1786.7073999999998,15.0,0.0,0.0,26800.613900000004,0.0,0.0,0.0,0.0,114.0,152.0,0.0,0.0,0.0,819.2705000000001,15.9518,122.74759999999998,0.0,12289.0708,0.0,0.0,30.0,0.0,390.0,630.0,0.0,0.0,0.0,1648.914,17.7027,377.56500000000017,0.0,33582.85500000001,0.0,0.0,0.0,0.0,376.0,611.0,0.0,0.0,0.0,2166.0373000000004,16.8964,458.8093000000002,0.0,32490.54070000001,0.0,0.0,38.0,0.0,380.0,570.0,0.0,0.0,0.0,1916.1804,16.8676,662.1651999999998,0.0,28742.721199999996,0.0,0.0,0.0,62.0,465.0,341.0,0.0,0.0,0.0,1528.3682000000006,19.1154,569.0732,0.0,34795.813599999994
Keisuke Osako,0,0,0,0,0,0,0,0,0,,0.0,0.0,32,21,9,65.62,0,0,0,0,0,0,0,0,0,0,0,9,3,1,0,8,6,2,1,23,15,0,0,0,0,0.09,-0.01,0.08,19,0,0,0,0,0,0,6.04,141.09,0.01,-0.0,0.01,0,0,9,0,0,0,0,0,0,1,0,100.0,0.0,107.2,Hayato Araki(4),0.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42,0,0,0.1404,-1.7403,1.8807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsukasa Shiotani,0,0,0,0,0,0,0,0,0,,0.0,0.0,45,36,8,80.0,11,3,0,0,0,4,1,0,0,0,0,7,3,1,1,3,3,14,11,29,20,2,2,11,11,0.17,-0.02,0.14,35,0,0,0,0,0,0,1.56,123.34,0.01,-0.01,-0.0,1,1,30,0,0,0,1,0,0,0,0,100.0,0.01,57.2,Hayato Araki(8),5.0,0.0,0.0,3.0,1.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,75,6,0,0.1694,-0.3482,0.5176000000000001,234.0,182.0,156.0,78.0,832.0,832.0,52.0,2358.2416,1924.3172000000004,2983.5052,29.5725,5974.862399999999,433.927,44752.570199999995,84.0,42.0,42.0,28.0,280.0,224.0,42.0,1240.7850000000003,984.7067999999998,1054.9237999999996,28.2436,1947.1802,256.07820000000004,15823.864,162.0,135.0,108.0,135.0,972.0,1026.0,27.0,2085.4368,1946.5164,2720.0394,26.0606,7399.814400000002,138.92039999999997,55398.1383,128.0,64.0,64.0,32.0,640.0,736.0,64.0,1958.1856,1126.3264,2583.2096,30.4194,3669.8816,831.8592,38748.1248,90.0,54.0,36.0,108.0,252.0,216.0,36.0,1288.7315999999998,925.4736,1478.1888,26.9016,2304.6696000000006,363.25620000000004,22172.8302,350.0,250.0,100.0,300.0,1025.0,650.0,100.0,5282.504999999999,3389.7125,2288.14,28.0267,5809.492500000001,1892.7924999999998,52093.3
Ryoma Watanabe,0,0,0,0,0,0,0,0,0,,0.0,0.0,51,45,5,88.24,6,0,0,0,0,1,0,0,0,0,0,8,6,2,2,1,1,22,18,25,19,0,0,23,23,0.11,-0.02,0.09,38,1,0,0,0,0,0,1.86,139.34,0.03,-0.01,0.02,0,0,37,0,0,2,3,0,0,0,0,100.0,0.05,79.1,Marius Høibråten(21),,,,,,,,,,,,,,,,,,,,89,3,0,0.0963,-0.2033019241,0.2996019240999999,450.0,315.0,270.0,270.0,1710.0,1440.0,135.0,3682.3770000000013,2762.8785000000003,5393.5065,29.7258,13259.893500000002,919.4985000000001,80902.58850000003,300.0,210.0,180.0,90.0,870.0,810.0,90.0,3027.9660000000013,2383.0409999999993,2601.3540000000003,27.1638,5883.402000000002,644.9249999999996,39020.30099999999,430.0,430.0,301.0,215.0,1462.0,1591.0,0.0,2946.5405999999994,2836.331600000001,4415.394800000001,25.9475,12243.781300000002,110.20900000000002,89926.88900000001,300.0,210.0,210.0,240.0,780.0,810.0,90.0,3551.58,2718.5729999999994,3039.3090000000007,29.7045,5894.406,833.0039999999999,45589.62900000001,135.0,75.0,60.0,30.0,315.0,405.0,60.0,2176.8885,1606.9334999999996,1502.7494999999997,28.0362,2476.6995,569.9565,22541.241,,,,,,,,,,,,,,
Marius Høibråten,0,0,0,0,0,0,0,0,0,,0.0,0.0,71,62,7,87.32,5,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,2,22,20,31,24,14,14,23,23,0.06,-0.03,0.03,51,0,0,0,0,0,0,4.03,247.4,0.01,-0.02,-0.01,0,0,64,1,0,4,3,1,0,2,0,100.0,0.09,85.65,Ryoma Watanabe(18),,,,,,,,,,,,,,,,,,,,130,2,0,-0.0301999999999999,-0.0423050831999999,0.0121050831999999,231.0,198.0,165.0,99.0,990.0,825.0,33.0,1622.9268,1290.7685999999999,3491.2383,30.001,6374.8839,332.1549,52368.5844,124.0,93.0,124.0,31.0,744.0,868.0,31.0,1890.7054999999991,1651.8071000000007,2521.9398999999994,26.0373,4783.287600000001,238.8984,37829.117099999996,273.0,273.0,39.0,234.0,1833.0,1443.0,0.0,1905.3489,1905.3489,3889.692300000001,24.2881,8485.2924,0.0,79220.07990000003,82.0,41.0,41.0,123.0,1066.0,984.0,41.0,1063.5194999999999,573.4465,3714.2473999999997,31.1493,3762.4060000000004,490.0771,55713.70279999999,88.0,66.0,44.0,44.0,231.0,187.0,22.0,1299.4839,1154.1254999999999,998.8131999999999,26.616,1868.5524000000003,145.35840000000002,14982.194700000002,285.0,171.0,285.0,570.0,1824.0,1596.0,114.0,5065.133999999999,2826.4988999999996,5437.281300000001,29.6433,15544.452899999997,2238.6350999999995,123788.78100000002
Ayumu Ohata,0,0,0,0,0,0,0,0,0,,0.0,0.0,10,10,0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,3,2,2,0,0,5,5,0.02,-0.02,0.01,9,0,0,0,0,0,0,3.71,71.25,0.0,-0.0,0.0,1,0,7,0,0,1,2,0,0,1,0,100.0,0.03,56.0,Yoshio Koizumi(3),,,,,,,,,,,,,,,,,,,,18,7,1,-0.0589,0.0010999999999999,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.0,245.0,245.0,280.0,1365.0,1050.0,210.0,9281.513500000003,6344.9645,3911.817,30.8895,9102.8805,2936.5455,85082.05300000001
Taishi Matsumoto,0,0,0,0,0,0,0,0,0,,0.0,0.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.01,0.0,0.01,0,0,2,0,0,1,2,1,0,0,0,100.0,0.05,15.0,Shoya Nakajima(1),4.0,2.0,1.0,1.0,2.0,5.0,100.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,3,3,1,-0.0195,-0.0367,0.0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,126.0,36.0,72.0,243.0,288.0,36.0,2507.7969,1933.1154000000001,1088.4591,30.1845,3432.8061000000002,574.6814999999999,17669.3211
,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
