Name,Total_Shots,Open_Play_Shots,Goals,Shot_On_Post,Shot_On_Target,Shot_Off_Target,Shot_Blocked,Shots_From_Inside_The_Box,Shots_From_Outside_The_Box,Avg._Shot_Distance,xG,xGOT,Total_Passes,Accurate_Passes,Miss_Pass,Passing_Accuracy,Progressive_Passes,Chances_Created,Assists,Pre-Assists,Buil-up_to_Shot,Final_Third_Passes,Passes_In_Penalty_Box,Through_Pass_Attempts,Accurate_Through_Passes,Crosses_Attempts,Accurate_Crosses,Longballs_Attempts,Accurate_Longballs,Corners_Taken,Accurate_Corners,Freekicks_Taken,Accurate_Freekicks,ThrowIns_Taken,Accurate_ThrowIns,Forward_Pass_Attempts,Accurate_Forward_Pass,Side_Pass_Attempts,Accurate_Side_Pass,Back_Pass_Attempts,Accurate_Back_Pass,xT_Increased_From_Pass,xT_Decreased_From_Pass,Total_xT_From_Pass,Total_Carries,Progressive_Carries,Carries_Led_to_Shot,Carries_Led_to_Goal,Carrier_Dispossessed,Carries_Into_Final_Third,Carries_Into_Penalty_Box,Avg._Carry_Length,Total_Carry_Length,xT_Increased_From_Carries,xT_Decreased_From_Carries,Total_xT_From_Carries,TakeOn_Attempts,Successful_TakeOns,Total_Passes_Received,Key_Passes_Received,Assists_Received,Progressive_Passes_Received,Passes_Received_In_Final_Third,Passes_Received_In_Opponent_Penalty_Box,Crosses_Received,Longballs_Received,Cutbacks_Received,Ball_Retention,xT_Received,Avg._Distance_Of_Pass_Receiving_Form_Oppo._Goal_Line,Most_Passes_Received_From_(Count),Total_Tackles,Tackles_Won,Dribblers_Tackled,Dribble_Past,Interception,Ball_Recoveries,Post_Recovery_Ball_Retention,Pass_Blocked,Ball_Clearances,Shots_Blocked,Aerial_Duels,Aerial_Duels_Won,Fouls_Committed,Fouls_Infront_Of_Own_Penalty_Box,Error_Led_to_Shot,Error_Led_to_Goal,Possession Win in Final third,Possession Win in Mid third,Possession Win in Defensive third,Total_Touches,Touches_In_Final_Third,Touches_In_Opponent_Penalty_Box,obv_for_net,obv_against_net,obv_total_net,count_hi_1-15,count_hsr_1-15,count_high_acceleration_1-15,count_high_deceleration_1-15,count_medium_acceleration_1-15,count_medium_deceleration_1-15,count_sprint_1-15,high_intensity_hi_distance_1-15,high_speed_running_hsr_distance_1-15,m/min_1-15,max_speed_1-15,running_distance_1-15,sprinting_distance_1-15,total_distance_1-15,count_hi_16-30,count_hsr_16-30,count_high_acceleration_16-30,count_high_deceleration_16-30,count_medium_acceleration_16-30,count_medium_deceleration_16-30,count_sprint_16-30,high_intensity_hi_distance_16-30,high_speed_running_hsr_distance_16-30,m/min_16-30,max_speed_16-30,running_distance_16-30,sprinting_distance_16-30,total_distance_16-30,count_hi_31-45+,count_hsr_31-45+,count_high_acceleration_31-45+,count_high_deceleration_31-45+,count_medium_acceleration_31-45+,count_medium_deceleration_31-45+,count_sprint_31-45+,high_intensity_hi_distance_31-45+,high_speed_running_hsr_distance_31-45+,m/min_31-45+,max_speed_31-45+,running_distance_31-45+,sprinting_distance_31-45+,total_distance_31-45+,count_hi_46-60,count_hsr_46-60,count_high_acceleration_46-60,count_high_deceleration_46-60,count_medium_acceleration_46-60,count_medium_deceleration_46-60,count_sprint_46-60,high_intensity_hi_distance_46-60,high_speed_running_hsr_distance_46-60,m/min_46-60,max_speed_46-60,running_distance_46-60,sprinting_distance_46-60,total_distance_46-60,count_hi_61-75,count_hsr_61-75,count_high_acceleration_61-75,count_high_deceleration_61-75,count_medium_acceleration_61-75,count_medium_deceleration_61-75,count_sprint_61-75,high_intensity_hi_distance_61-75,high_speed_running_hsr_distance_61-75,m/min_61-75,max_speed_61-75,running_distance_61-75,sprinting_distance_61-75,total_distance_61-75,count_hi_76-120+,count_hsr_76-120+,count_high_acceleration_76-120+,count_high_deceleration_76-120+,count_medium_acceleration_76-120+,count_medium_deceleration_76-120+,count_sprint_76-120+,high_intensity_hi_distance_76-120+,high_speed_running_hsr_distance_76-120+,m/min_76-120+,max_speed_76-120+,running_distance_76-120+,sprinting_distance_76-120+,total_distance_76-120+
Ibrahim Dresevic,1,1,0,0,0,0,1,0,1,,0.12,0.0,25,21,4,84.0,5,0,0,0,0,0,0,0,0,0,0,9,6,0,0,3,2,0,0,12,9,8,8,2,2,0.06,-0.01,0.06,16,1,0,0,0,0,0,5.34,119.89,0.16,-0.01,0.15,0,0,23,0,0,3,2,1,0,1,0,100.0,0.07,69.1,Junya Suzuki(5),,,,,,,,,,,,,,,,,,,,48,4,4,-0.082,-0.0914,0.0093999999999999,92.0,92.0,92.0,69.0,529.0,414.0,0.0,539.3546,539.3546,1846.3962999999999,24.8838,2287.5063999999998,0.0,27695.9445,92.0,46.0,46.0,46.0,529.0,529.0,46.0,1468.3660000000007,1326.5756000000003,2067.2997999999993,25.4016,2488.1331000000005,141.7927,31009.510800000007,75.0,60.0,60.0,60.0,435.0,405.0,15.0,793.3979999999999,574.6935000000001,1454.3025000000002,27.7159,1994.211,218.70449999999997,29692.01699999999,120.0,40.0,60.0,40.0,360.0,380.0,80.0,2166.568,672.8299999999998,1938.5399999999997,31.4332,2260.862,1493.7379999999996,29078.102,72.0,60.0,24.0,36.0,372.0,252.0,12.0,541.4184,418.6991999999999,1108.5828,31.0147,1433.3604,122.71920000000001,16628.7408,40.0,32.0,24.0,48.0,368.0,304.0,8.0,404.1832,266.4984,758.8128,29.8645,1128.292,137.6848,16643.2936
Yu Hirakawa,1,1,0,0,0,1,0,1,0,11.59,0.09,0.0,21,14,6,66.67,2,3,0,0,0,4,2,0,0,6,1,1,1,0,0,1,1,3,2,8,5,3,0,9,8,0.45,-0.05,0.4,23,5,0,0,1,0,0,2.75,178.07,0.13,-0.05,0.08,4,2,18,1,0,7,8,4,2,3,0,100.0,0.26,34.35,Junya Suzuki(4),,,,,,,,,,,,,,,,,,,,53,31,10,0.2100999999999999,-0.0428,0.2529,135.0,75.0,120.0,105.0,495.0,435.0,60.0,2008.7099999999998,1516.8944999999997,1363.4534999999998,28.4506,3885.8505000000005,491.81399999999996,20451.804000000004,42.0,30.0,30.0,18.0,198.0,192.0,12.0,751.4448,572.4288,578.5296,33.1355,1540.5090000000002,179.01600000000002,8677.947,738.0,410.0,328.0,287.0,2337.0,2009.0,328.0,12273.784599999999,6866.8973000000005,4999.0234,29.4558,15095.773599999999,5406.8873,102063.391,456.0,360.0,240.0,240.0,912.0,816.0,96.0,4896.012,4148.603999999999,2706.9719999999998,28.2176,6271.7303999999995,747.408,40604.592,130.0,80.0,50.0,50.0,290.0,210.0,50.0,1566.4660000000001,1103.253,1030.8799999999999,30.9992,1846.259,463.213,15463.205999999998,280.0,126.0,154.0,168.0,826.0,574.0,154.0,6054.350399999999,3668.1652000000013,1714.0171999999993,30.6784,5468.6324,2386.1852000000003,37594.102000000006
Hokuto Shimoda,1,1,0,0,0,1,0,0,1,29.13,0.02,0.0,2,1,1,50.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,-0.0,-0.0,3,0,0,0,0,0,0,4.42,15.58,0.0,-0.0,0.0,0,0,2,1,0,0,1,1,0,0,0,100.0,0.01,22.2,Yu Hirakawa(2),,,,,,,,,,,,,,,,,,,,4,3,2,-0.0588,-0.0039,-0.0548999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,77.0,44.0,77.0,407.0,396.0,22.0,1645.5637000000002,1290.5838,1338.2248,26.6024,2936.1804999999995,354.97989999999993,16638.590099999998,120.0,96.0,84.0,60.0,744.0,672.0,24.0,1365.9,1269.5135999999998,1421.9736000000003,27.0364,6464.8463999999985,96.38640000000001,31188.61080000001
Takeru Kishimoto,1,1,0,0,0,1,0,1,0,14.87,0.23,0.0,29,18,10,62.07,2,1,0,0,0,1,1,0,0,1,0,3,0,0,0,1,1,5,4,13,4,1,0,14,13,0.05,-0.02,0.03,28,0,0,0,3,0,0,2.55,122.27,0.03,-0.01,0.02,2,1,28,1,0,4,2,1,0,5,0,100.0,0.14,49.15,Genta Miura(9),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,13,1,-0.0899,0.0244999999999999,-0.1144,114.0,57.0,76.0,95.0,532.0,589.0,57.0,1246.9092,800.3902,1731.9412,29.6622,3299.4146000000005,446.51899999999995,25979.1313,252.0,216.0,108.0,180.0,1116.0,1080.0,36.0,2792.25,2597.4431999999993,3352.2551999999996,25.9614,8213.119200000001,194.80680000000004,50283.8316,416.0,352.0,192.0,320.0,1792.0,1728.0,64.0,4223.568,3610.5312,3878.7104,29.3567,14063.0976,613.0368,79190.3328,380.0,304.0,228.0,114.0,722.0,988.0,76.0,5287.350400000001,3964.5970000000016,4622.8938,29.6858,6449.120600000001,1322.7533999999994,43301.09119999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shu Kurata,1,1,0,0,1,0,0,1,0,9.84,0.02,0.05,16,14,1,87.5,2,0,0,0,0,5,1,0,0,0,0,1,1,1,1,5,3,3,3,8,8,2,2,1,1,0.09,-0.0,0.09,14,3,0,0,0,0,0,10.42,160.91,0.03,-0.0,0.03,0,0,12,0,0,1,1,0,0,0,0,100.0,0.01,48.4,Shinnosuke Nakatani(4),,,,,,,,,,,,,,,,,,,,28,6,0,0.0112,-0.0178,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0,184.0,92.0,46.0,1426.0,1380.0,184.0,6037.385000000002,4450.214800000001,5459.8136,27.6687,10498.538600000002,1587.1702,69430.63819999999
Riku Matsuda,0,0,0,0,0,0,0,0,0,,0.0,0.0,40,33,7,82.5,9,4,0,0,0,13,2,0,0,6,2,2,1,0,0,3,3,14,11,21,15,1,1,15,14,0.49,-0.06,0.43,35,0,0,0,0,0,0,2.06,139.43,0.06,-0.03,0.02,0,0,36,0,0,1,9,2,0,1,0,100.0,0.16,32.6,Neta Lavi(7),,,,,,,,,,,,,,,,,,,,77,55,3,0.2279,0.0021994952,0.2257005047999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,8.0,8.0,104.0,112.0,0.0,95.9256,95.9256,849.1048,22.9733,550.5056,0.0,4769.14,620.0,496.0,310.0,372.0,1984.0,1736.0,124.0,8446.582399999998,7102.831600000001,6038.260600000001,29.0,11607.732999999997,1343.7507999999993,90573.93380000003,506.0,414.0,276.0,230.0,2346.0,2070.0,92.0,5389.419799999999,3024.1182,4980.834000000003,28.902,16233.418400000002,2365.301600000001,109246.251
Kai Shibato,0,0,0,0,0,0,0,0,0,,0.0,0.0,20,16,4,80.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,7,5,2,2,10,9,0.02,-0.02,-0.01,12,0,0,0,2,0,0,2.53,54.64,0.0,0.0,0.0,0,0,15,0,0,1,0,0,0,0,0,100.0,0.02,55.6,Byron Gustavo Andrés Vásquez Maragaño(3),,,,,,,,,,,,,,,,,,,,33,6,1,0.0741,-0.1951999999999999,0.2693,72.0,64.0,24.0,48.0,216.0,160.0,8.0,710.2232,651.9624,709.6392,25.3923,1987.2312,58.2608,10644.5824,104.0,91.0,39.0,52.0,416.0,351.0,13.0,1288.2376,1153.0272,1339.4861999999998,25.5102,3596.4942000000005,135.21170000000004,20092.2865,240.0,120.0,80.0,100.0,1140.0,820.0,120.0,3401.198000000001,2316.0360000000005,2426.6399999999994,28.9186,7466.455999999999,1085.162,49543.91,187.0,136.0,102.0,102.0,527.0,493.0,51.0,2194.5266,1622.1162,2041.0285000000001,27.3974,4226.5468,572.4104,30615.437700000002,120.0,100.0,80.0,90.0,370.0,340.0,20.0,1224.345,1101.925,1077.859,26.7679,2520.023,122.42000000000002,16167.885000000002,285.0,247.0,114.0,152.0,988.0,1064.0,38.0,2210.1484,1988.4792,2236.5204000000003,26.1183,6716.6634,221.6692,49054.34820000001
Shoji Toyama,0,0,0,0,0,0,0,0,0,,0.0,0.0,12,9,3,75.0,1,1,0,0,0,2,1,0,0,1,0,1,0,0,0,1,1,5,4,4,1,1,1,7,7,0.09,-0.02,0.07,11,0,0,0,0,0,0,1.6,30.39,0.02,-0.01,0.01,0,0,10,0,0,3,2,0,0,0,0,100.0,0.04,32.95,Riku Matsuda(5),,,,,,,,,,,,,,,,,,,,25,22,1,0.0097,-0.0050999999999999,0.0148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,24.0,12.0,24.0,156.0,192.0,12.0,431.12760000000003,369.9648,1533.4464,25.756,880.8036000000001,61.16400000000001,6440.473200000001,260.0,234.0,78.0,156.0,1352.0,1274.0,26.0,3119.6854000000003,2839.4391999999993,2887.3208,26.8684,8620.7914,280.24620000000004,63328.577000000005
Kazuki Fujimoto,0,0,0,0,0,0,0,0,0,,0.0,0.0,3,2,1,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0.0,-0.01,-0.01,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,3,0,0,0,1,0,0,0,0,100.0,0.0,48.8,Kotaro Hayashi(1),,,,,,,,,,,,,,,,,,,,7,0,0,-0.001,0.1621,-0.1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,110.0,50.0,100.0,400.0,280.0,10.0,1299.391,1193.427,1253.445,26.3162,2904.8070000000002,105.964,18676.338
Kosei Tani,0,0,0,0,0,0,0,0,0,,0.0,0.0,31,16,12,51.61,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,10,6,2,0,21,10,0,0,0,0,0.09,-0.0,0.09,13,0,0,0,0,0,0,9.53,106.71,0.01,-0.0,0.01,0,0,9,0,0,0,0,0,0,1,0,100.0,0.0,108.1,Ibrahim Dresevic(3),,,,,,,,,,,,,,,,,,,,40,0,0,0.1208,-0.8377045960999999,0.9585045961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokuma Suzuki,0,0,0,0,0,0,0,0,0,,0.0,0.0,65,58,5,89.23,8,1,0,0,0,6,1,0,0,2,1,4,2,0,0,9,8,19,17,32,26,4,4,22,22,0.22,-0.06,0.16,56,1,0,0,0,0,1,2.46,237.49,0.06,-0.01,0.04,0,0,54,0,0,9,2,0,0,0,0,100.0,0.07,49.45,Shinnosuke Nakatani(13),2.0,0.0,0.0,3.0,0.0,5.0,100.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,122,28,2,0.1974901764,0.0345025416,0.1629876348,176.0,176.0,66.0,66.0,396.0,319.0,0.0,1545.5626999999997,1508.3552,1059.1811999999998,25.5792,3518.4963,37.206399999999995,15887.7202,340.0,340.0,68.0,68.0,1564.0,1326.0,0.0,2063.5926,2063.5926,3694.3482,22.7348,14829.5012,0.0,55415.2298,352.0,272.0,112.0,128.0,992.0,864.0,80.0,5402.5696,4780.5984,2159.5296,26.5152,9604.7456,621.9712,44090.4032,231.0,165.0,132.0,33.0,1749.0,1650.0,66.0,2876.1876,2513.1348000000003,4106.2527,26.7306,13003.234199999999,363.0495,61593.7938,483.0,414.0,414.0,276.0,2415.0,3036.0,69.0,6640.718699999999,3992.8644,7419.908099999998,29.1429,16662.0993,2647.854299999999,111298.63530000002,78.0,78.0,0.0,26.0,520.0,312.0,0.0,339.7472,339.7472,2211.053,20.8275,3583.6839999999997,0.0,20341.6902
Keisuke Kurokawa,0,0,0,0,0,0,0,0,0,,0.0,0.0,42,27,15,64.29,1,0,0,0,0,3,0,0,0,8,1,1,1,0,0,8,5,15,11,11,4,5,2,22,20,0.04,-0.05,-0.01,39,4,0,0,0,1,0,2.3,229.92,0.09,-0.0,0.09,1,1,37,0,0,1,12,0,0,0,0,100.0,0.12,42.5,Shinnosuke Nakatani(8),2.0,0.0,0.0,0.0,0.0,7.0,100.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,83,41,0,0.0351985704,-0.0048920726,0.0400906429999999,112.0,80.0,80.0,80.0,272.0,384.0,32.0,1485.2896,1051.8736,1389.1728,31.7949,2733.8688,433.4144,20837.6032,45.0,45.0,60.0,45.0,300.0,255.0,0.0,198.28050000000007,198.28050000000007,1307.3610000000003,21.742,2362.8855,0.0,19610.411999999997,247.0,171.0,171.0,152.0,570.0,627.0,76.0,3572.6611999999996,2385.1555000000003,2262.9722,29.6168,6671.4358,1187.5038,46202.339900000006,247.0,228.0,133.0,76.0,627.0,646.0,19.0,2186.1799,1973.1138999999998,2147.2394,27.1473,4376.631,213.0679,32208.583400000003,209.0,152.0,95.0,152.0,475.0,361.0,57.0,3121.3732,2782.2212999999997,2037.3111000000004,29.4686,2998.0137999999997,339.1519,30559.6665,714.0,336.0,336.0,462.0,1764.0,1302.0,378.0,9435.6864,5511.0761999999995,4937.784600000001,32.6681,14781.815999999999,3924.6102,108302.1198
Riku Handa,0,0,0,0,0,0,0,0,0,,0.0,0.0,34,26,7,76.47,7,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,16,14,23,16,2,1,9,9,0.14,-0.02,0.11,19,0,0,0,0,0,0,1.08,31.13,0.01,-0.0,0.0,0,0,15,0,0,4,3,0,0,1,0,100.0,0.08,48.1,Dawhan Fran Urano Da Purificação Oliveira(4),1.0,0.0,0.0,1.0,0.0,6.0,100.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,52,8,0,0.1742,0.0167999999999999,0.1574,60.0,15.0,105.0,60.0,435.0,390.0,45.0,1835.6159999999995,1077.342,1246.0649999999998,30.7233,2336.0085,758.2725,18690.970499999992,192.0,144.0,72.0,72.0,624.0,600.0,48.0,1858.944,1332.5639999999999,2158.3152,30.1866,4634.8392,526.3824,32374.7232,260.0,104.0,182.0,208.0,910.0,988.0,156.0,4905.901000000001,2190.7366000000006,2891.1427999999996,28.8325,5658.4475999999995,2715.1644,59027.47499999999,80.0,16.0,80.0,48.0,544.0,592.0,64.0,1868.7216,823.1008,1673.3728,29.4523,1769.68,1045.6208,25100.6016,90.0,45.0,15.0,60.0,300.0,210.0,45.0,1182.2579999999998,769.2824999999998,1449.675,27.9235,1256.7735000000002,412.9755,15632.332500000006,,,,,,,,,,,,,,
Min-gyu Jang,0,0,0,0,0,0,0,0,0,,0.0,0.0,27,22,5,81.48,2,0,0,0,0,1,0,0,0,0,0,4,4,0,0,3,2,3,2,17,13,2,2,6,6,0.06,-0.01,0.05,14,1,0,0,0,0,0,3.44,66.67,0.01,-0.0,0.0,0,0,13,0,0,1,0,0,0,2,0,100.0,0.01,68.0,Ibrahim Dresevic(7),,,,,,,,,,,,,,,,,,,,44,2,2,0.0121,0.0215,-0.0093999999999999,12.0,12.0,48.0,48.0,228.0,120.0,0.0,143.988,143.988,927.5219999999999,23.0312,1312.1424,0.0,13912.828799999996,126.0,84.0,63.0,105.0,462.0,462.0,42.0,1831.9644,1387.7283000000002,1683.2256000000004,30.3052,2016.9134999999999,444.23609999999985,25248.381899999997,85.0,68.0,85.0,68.0,510.0,493.0,17.0,754.4005,555.1911,1605.0142,27.5589,1741.1791,199.2077,32769.0368,60.0,48.0,36.0,48.0,240.0,192.0,12.0,663.5555999999999,503.5607999999999,1175.8044,29.294,2357.8488,159.9948,17637.0708,18.0,18.0,3.0,12.0,90.0,84.0,0.0,196.9794,186.5931,278.4687,26.5642,254.6703,10.3863,4177.0314,30.0,30.0,0.0,30.0,228.0,270.0,0.0,210.07139999999998,210.07139999999998,561.7404,22.656,723.7608,0.0,12320.837400000002
Juan Matheus Alano Nascimento,0,0,0,0,0,0,0,0,0,,0.0,0.0,44,32,10,72.73,7,2,0,0,0,8,4,0,0,3,0,0,0,2,1,4,4,14,12,22,15,4,2,13,11,0.17,-0.05,0.11,47,2,0,0,1,0,2,3.4,224.97,0.14,-0.15,-0.01,0,0,37,0,0,9,14,2,1,2,0,100.0,0.22,34.8,Tokuma Suzuki(7),0.0,0.0,0.0,0.0,0.0,3.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,88,52,5,0.0657,0.0055038502,0.0601961498,117.0,65.0,39.0,91.0,364.0,273.0,52.0,1820.2170999999994,1450.3514999999998,1183.6591,28.7755,2508.7165999999997,369.86559999999986,17754.8826,75.0,45.0,105.0,30.0,330.0,270.0,30.0,961.6739999999996,475.2360000000002,1345.1549999999997,30.7648,2422.7595,486.4379999999999,20177.322,165.0,120.0,75.0,90.0,780.0,525.0,45.0,1687.9290000000005,1010.7870000000001,1783.4834999999994,29.0806,4468.977,677.1405,36412.79700000001,275.0,100.0,125.0,150.0,850.0,825.0,175.0,5868.01,3572.2400000000002,3005.1475,29.0781,6399.25,2295.77,45077.229999999996,504.0,336.0,210.0,294.0,1596.0,1050.0,168.0,5649.6594000000005,3505.5552,4324.105799999999,30.0967,9677.1444,2144.1041999999998,64861.5912,636.0,424.0,265.0,477.0,2809.0,2332.0,212.0,8023.102899999999,5986.079700000002,5908.985900000002,29.7888,17696.647,2037.0232,129603.74080000001
Jun Ichimori,0,0,0,0,0,0,0,0,0,,0.0,0.0,47,38,6,80.85,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,17,14,6,6,28,22,2,2,0,0,0.06,-0.01,0.05,28,0,0,0,0,0,0,3.79,155.26,0.01,-0.0,0.01,0,0,20,0,0,0,0,0,0,1,0,100.0,0.01,103.8,Shinnosuke Nakatani(10),0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,67,0,0,0.1074,-0.0299,0.1373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dawhan Fran Urano Da Purificação Oliveira,0,0,0,0,0,0,0,0,0,,0.0,0.0,28,25,3,89.29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,11,10,4,2,13,13,0.02,-0.03,-0.01,25,1,0,0,0,0,0,1.7,84.03,0.02,-0.0,0.02,1,0,23,1,0,3,1,1,1,0,0,100.0,0.09,60.3,Riku Handa(6),5.0,0.0,0.0,0.0,0.0,6.0,100.0,3.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,54,4,1,0.0403,-0.2213963082999999,0.2616963083,225.0,150.0,200.0,75.0,700.0,825.0,75.0,2198.7825000000003,1564.5225,2212.0975000000003,27.3499,5829.7475,634.2575,33181.46,174.0,174.0,116.0,58.0,725.0,841.0,0.0,1328.7655000000002,1328.7655000000002,2735.9266999999986,23.5417,7305.268200000002,0.0,41038.900499999996,434.0,310.0,124.0,124.0,1612.0,1178.0,124.0,6472.620200000001,5365.228899999999,3777.3902999999987,27.1531,13896.289400000005,1107.3912999999998,77121.7225,48.0,48.0,32.0,32.0,464.0,432.0,0.0,376.5792,376.5792,1677.1408,23.6558,3119.624,0.0,15709.2256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Genta Miura,0,0,0,0,0,0,0,0,0,,0.0,0.0,75,64,11,85.33,8,0,0,0,0,2,0,0,0,0,0,7,5,0,0,14,11,18,16,45,37,5,5,11,11,0.14,-0.01,0.13,59,1,0,0,0,0,0,4.57,378.8,0.04,-0.01,0.03,0,0,60,0,0,0,0,0,0,2,0,100.0,0.02,71.4,Shinnosuke Nakatani(16),,,,,,,,,,,,,,,,,,,,135,6,1,0.0786918211,-0.037306482,0.1159983031,230.0,184.0,184.0,115.0,621.0,575.0,46.0,3095.2848000000004,2548.731200000001,2067.4493000000007,30.4945,4092.424500000001,546.5536,31011.734899999992,185.0,185.0,185.0,111.0,999.0,851.0,0.0,1268.1565,1061.6225000000002,2901.2624999999994,27.1845,4682.2797,206.53029999999995,43518.926400000004,396.0,330.0,165.0,363.0,1518.0,1122.0,66.0,5982.0816,5133.034500000001,3393.9080999999996,29.5582,8700.3213,849.0471,69292.3176,264.0,132.0,132.0,396.0,1804.0,1012.0,132.0,4196.9356,3359.9939999999997,4549.815599999998,27.957,6531.998,836.9415999999999,68247.20319999999,111.0,74.0,37.0,111.0,740.0,666.0,37.0,2212.1782,2088.2318999999998,2939.2355999999995,25.3211,3189.6960000000004,123.94630000000002,44088.54139999999,235.0,94.0,94.0,188.0,1927.0,1269.0,141.0,4608.6414,2336.8024,5030.809499999998,32.0596,12406.195200000004,2271.839,110342.46399999999
Kotaro Hayashi,0,0,0,0,0,0,0,0,0,,0.0,0.0,43,27,14,62.79,10,0,0,0,0,4,2,0,0,6,2,4,2,0,0,1,1,18,6,33,17,0,0,9,9,0.36,-0.02,0.34,17,0,0,0,0,0,0,1.17,46.59,0.01,-0.01,0.0,0,0,22,1,0,5,1,1,0,2,0,100.0,0.07,52.9,Min-gyu Jang(6),,,,,,,,,,,,,,,,,,,,59,15,0,0.3891,0.0723999999999999,0.3167,64.0,64.0,80.0,80.0,336.0,304.0,0.0,581.8992,522.9008,1310.8016,25.7604,2610.5968,58.9984,19662.0304,187.0,187.0,17.0,51.0,527.0,459.0,0.0,1779.0092,1779.0092,1655.9751,24.8811,4397.723199999999,0.0,24839.635,360.0,320.0,360.0,320.0,1880.0,1480.0,40.0,4241.023999999999,3672.46,4568.644,27.0009,13982.268,568.564,93276.44,225.0,175.0,100.0,100.0,650.0,750.0,50.0,3801.5824999999995,3313.0724999999998,2675.6949999999997,25.965,5519.932500000001,488.51,40135.4325,20.0,16.0,16.0,28.0,120.0,132.0,4.0,264.3412,239.4284,389.986,25.7368,670.0728,24.9128,5849.7884,72.0,64.0,64.0,48.0,448.0,464.0,8.0,639.7672,526.3616,855.5208,27.3133,1925.1416,113.4056,18764.4264
